Stock,Weight
AAPL,0.12627291242362526
MSFT,0.12830957230142567
NVDA,0.10997963340122201
AVGO,0.0814663951120163
AMD,0.06109979633401222
CRM,0.0529531568228106
ADBE,0.05193482688391039
ACN,0.04276985743380855
INTU,0.04276985743380855
ORCL,0.034623217922606926
NOW,0.04276985743380855
CDNS,0.03360488798370672
SNPS,0.03360488798370672
ANET,0.03054989816700611
KLAC,0.0264765784114053
MCHP,0.023421588594704685
FTNT,0.020366598778004074
PANW,0.025458248472505093
TXN,0.018329938900203666
CSCO,0.01323828920570265
