Stock,Weight
PLD,0.10129096325719959
AMT,0.09433962264150943
CCI,0.07745779543197616
EQIX,0.10228401191658389
O,0.04667328699106256
SPG,0.029791459781529292
AVB,0.037735849056603765
EQR,0.03574975173783516
PSA,0.04468718967229394
WELL,0.05660377358490565
DLR,0.070506454816286
EXR,0.04468718967229394
MAA,0.028798411122144988
REG,0.015888778550148957
ESS,0.025819265143992055
SBAC,0.06057596822244289
ARE,0.034756703078450836
UDR,0.021847070506454812
VICI,0.04965243296921549
CPT,0.020854021847070504
