Stock,Weight_0,Weight_1,Weight_2,Weight_3,Weight_4
AMT,0.10891089108910888,0.09,0.1,0.1,0.08
PLD,0.08910891089108909,0.13,0.11,0.12,0.12
EQIX,0.08910891089108909,0.1,0.09,0.14,0.08
DLR,0.08910891089108909,0.08,0.08,0.12,0.08
CCI,0.0693069306930693,0.08,0.07,0.05,0.06
SPG,0.0792079207920792,0.06,0.08,0.03,0.06
PSA,0.0792079207920792,0.06,0.07,0.05,0.05
O,0.05940594059405939,0.04,0.05,0.03,0.15
VTR,0.05940594059405939,0.04,0.06,0.05,0.05
SBAC,0.05940594059405939,0.07,0.05,0.07,0.04
AVB,0.04950495049504949,0.05,0.06,0.04,0.06
ESS,0.04950495049504949,0.05,0.03,0.08,0.03
EQR,0.0396039603960396,0.05,0.05,0.04,0.05
UDR,0.0396039603960396,0.05,0.05,0.03,0.04
WELL,0.0396039603960396,0.05,0.05,0.05,0.05
