Stock,Weight_0,Weight_1,Weight_2,Weight_3,Weight_4
NVDA,0.13,0.15,0.15,0.14150943396226412,0.15
MSFT,0.12,0.14,0.12,0.13207547169811318,0.13
AAPL,0.1,0.13,0.1,0.11320754716981128,0.11
AMD,0.07,0.1,0.07,0.08490566037735847,0.1
AVGO,0.07,0.05,0.08,0.07547169811320753,0.08
QCOM,0.05,0.03,0.05,0.05660377358490564,0.04
ADBE,0.09,0.07,0.07,0.05660377358490564,0.05
CRM,0.09,0.07,0.07,0.05660377358490564,0.07
SNPS,0.05,0.08,0.05,0.047169811320754707,0.05
NOW,0.05,0.07,0.06,0.05660377358490564,0.06
ACN,0.04,0.02,0.03,0.047169811320754707,0.05
ORCL,0.04,0.01,0.04,0.047169811320754707,0.02
CSCO,0.03,0.02,0.03,0.037735849056603765,0.02
TXN,0.03,0.05,0.06,0.037735849056603765,0.05
INTC,0.04,0.01,0.02,0.009433962264150941,0.02
