Stock,Weight
JPM,0.08473389355742297
 BAC,0.06782713085234093
 C,0.0508203281312525
 PNC,0.06782713085234093
 USB,0.06782713085234093
 GS,0.08473389355742297
 MS,0.06782713085234093
 AXP,0.0508203281312525
 COF,0.03391356542617047
 AIG,0.03391356542617047
 ALL,0.03391356542617047
 TRV,0.0508203281312525
 PRU,0.016906762705082033
 MET,0.016906762705082033
 MMC,0.03391356542617047
 ICE,0.0508203281312525
 CME,0.0508203281312525
 BLK,0.06782713085234093
 TROW,0.03391356542617047
 SCHW,0.03391356542617047
