Stock,Weight
JPM,0.09230769230769229
 BAC,0.07692307692307691
 WFC,0.06153846153846153
 C,0.04615384615384614
 USB,0.03846153846153846
 PNC,0.05384615384615384
 TFC,0.030769230769230764
 V,0.11538461538461536
 MA,0.09999999999999998
 PYPL,0.03846153846153846
 BLK,0.05384615384615384
 SCHW,0.030769230769230764
 BRK.B,0.07692307692307691
 CB,0.02307692307692307
 TRV,0.02307692307692307
 MMC,0.015384615384615382
 PGR,0.02307692307692307
 TROW,0.015384615384615382
 AXP,0.03846153846153846
 GS,0.04615384615384614
