Stock,Weight
LMT,0.07441860465116279
 RTX,0.06511627906976745
 NOC,0.05581395348837209
 CAT,0.060465116279069774
 DE,0.06511627906976745
 ITW,0.05116279069767442
 UNP,0.060465116279069774
 CSX,0.037209302325581395
 FDX,0.04651162790697675
 UPS,0.04651162790697675
 ETN,0.05581395348837209
 ROK,0.04186046511627907
 BA,0.05116279069767442
 HON,0.05116279069767442
 MMM,0.03255813953488373
 GE,0.06511627906976745
 NSC,0.03255813953488373
 PCAR,0.03255813953488373
 PH,0.04186046511627907
 TXT,0.03255813953488373
