Stock,Weight
AMZN,0.14150943396226415
 TSLA,0.11320754716981131
 HD,0.09433962264150944
 NKE,0.07547169811320754
 MCD,0.0660377358490566
 LOW,0.056603773584905655
 SBUX,0.056603773584905655
 BKNG,0.04716981132075472
 GM,0.03773584905660377
 CMG,0.03773584905660377
 ULTA,0.03773584905660377
 EBAY,0.028301886792452827
 F,0.028301886792452827
 RL,0.018867924528301886
 YUM,0.028301886792452827
 CZR,0.018867924528301886
 TJX,0.028301886792452827
 ROST,0.028301886792452827
 MAR,0.028301886792452827
 AZO,0.028301886792452827
