Stock,Weight
XOM,0.1188118811881188
 CVX,0.1188118811881188
 FANG,0.07920792079207921
 EOG,0.07920792079207921
 COP,0.07920792079207921
 MPC,0.06930693069306931
 VLO,0.06930693069306931
 OXY,0.0594059405940594
 PSX,0.04950495049504951
 KMI,0.04950495049504951
 WMB,0.039603960396039604
 DVN,0.039603960396039604
 HES,0.0297029702970297
 CTRA,0.0297029702970297
 SLB,0.019801980198019802
 HAL,0.019801980198019802
 BKR,0.019801980198019802
 EQT,0.009900990099009901
 APA,0.009900990099009901
 TRGP,0.009900990099009901
