Stock,Weight
LLY,0.1188118811881188
 UNH,0.09900990099009901
 JNJ,0.07920792079207921
 ABBV,0.07920792079207921
 TMO,0.07425742574257425
 DHR,0.06930693069306931
 REGN,0.06435643564356436
 AMGN,0.0594059405940594
 MRK,0.054455445544554455
 ISRG,0.04950495049504951
 VRTX,0.04455445544554455
 BSX,0.039603960396039604
 MDT,0.034653465346534656
 HUM,0.0297029702970297
 ELV,0.0297029702970297
 GILD,0.024752475247524754
 ZTS,0.019801980198019802
 IQV,0.01485148514851485
 BMY,0.009900990099009901
 MRNA,0.0049504950495049506
