Stock,Weight
HON,0.07881773399014777
 GE,0.04926108374384236
 CAT,0.07389162561576354
 DE,0.06403940886699507
 BA,0.039408866995073885
 LMT,0.05911330049261083
 RTX,0.0541871921182266
 MMM,0.029556650246305414
 EMR,0.04926108374384236
 ITW,0.04433497536945812
 ETN,0.0541871921182266
 WM,0.05911330049261083
 CSX,0.04926108374384236
 UNP,0.04926108374384236
 FDX,0.034482758620689655
 UPS,0.039408866995073885
 PH,0.04433497536945812
 AME,0.04926108374384236
 GWW,0.034482758620689655
 TT,0.04433497536945812
