Stock,Weight
AAPL,0.10526315789473682
 MSFT,0.10526315789473682
 NVDA,0.08612440191387558
 AMD,0.07655502392344497
 AVGO,0.06698564593301436
 CRM,0.06698564593301436
 INTU,0.05741626794258372
 NOW,0.05741626794258372
 QCOM,0.0478468899521531
 ADBE,0.0478468899521531
 AMAT,0.03827751196172249
 MU,0.03827751196172249
 INTC,0.03349282296650718
 CSCO,0.03349282296650718
 ORCL,0.02870813397129186
 TXN,0.02870813397129186
 LRCX,0.02392344497607655
 IBM,0.019138755980861243
 CDNS,0.019138755980861243
 SNPS,0.019138755980861243
