Date,AMT,ARE,AVB,BXP,CBRE,CCI,CPT,CSGP,DLR,DOC,EQIX,EQR,ESS,EXR,FRT,HST,INVH,IRM,KIM,MAA,O,PLD,PSA,REG,SBAC,SPG,UDR,VICI,VTR,WELL,WY
2020-01-13,0.0113519209614652,0.027306346831212025,0.03655563689668995,0.033165836762286904,0.01311416133496679,0.020014104842821512,0.03530393682214683,0.0069752909465732316,0.033812197255572274,0.03778977363708047,-0.010101253107348995,0.015260081349639298,0.021395534095262292,0.03516740194557877,0.02866893908829926,0.020547746069101258,0.014304848305378925,0.02348333342930964,0.0448450187023528,0.012391472498037182,0.03539446377042821,0.05400277065788717,0.022843072226857997,0.020672062440697747,0.02944879958585478,0.020581311362060095,0.03816328629677734,0.03547494883154889,0.03229765131958984,0.04335742504768558,0.04768336374789728
2020-01-20,0.017564958715387657,0.010804400275321369,0.015087571011911605,0.017554908048313944,-0.004260172484574998,0.03201375440745213,0.00972999292370158,0.0015702016364389504,0.030697570971274013,0.02068956877679673,0.006734715401299551,0.0031510615305843093,0.0019427966338323444,-0.00564708028129457,0.002161810576835288,-0.04474272367887244,0.027877895562130606,0.0054173912735946406,0.003946373284743121,0.029878574136169567,0.010215892188634834,0.019942567765347752,0.016851580234405583,0.009335468325953666,0.004404080123074472,-0.01996338288269206,0.015384674181795566,0.014465052963153813,0.00034011339675288355,0.006482113455551275,-0.014525522769568422
2020-01-27,-0.02433506856857126,-0.008867003745314128,-0.012036468804919376,0.009436053287742885,0.004607516491487829,-0.0004004218656464831,0.012517990005420643,0.0035964212846790744,-0.041088320974490444,-0.027297136526389543,-0.003767404532135865,0.003866861597386917,0.0009369623895161272,-0.0022537222959947423,-0.03690019681464751,-0.043325356641976454,0.00414805194476342,0.001901887393396473,-0.06388181025919526,0.0018251542563898493,0.016595579862680232,-0.034009358592140826,-0.0031629164249478148,-0.027434079656196153,-0.014181333107380456,-0.08058285489286299,-0.005604365749768525,0.005628722608951309,-0.01648813049254849,-0.02346182557777321,-0.05175244227555453
2020-02-03,0.030249663672691884,0.026654755911004857,0.011444740104291196,-0.004464607925486752,0.04881244192427947,0.004338153280812218,0.003824757196809303,0.020674105264584464,0.0023579766437662464,0.008891388160616076,0.02758919685539407,0.013480873531172666,0.016238313743192068,-0.004246595538050069,0.02399631406084768,0.022031610475808705,0.0012709650746587364,0.006959631170906588,0.02992145120941858,0.02900660043440295,0.01702925037505887,0.0027993734958051686,0.0065696448391632245,0.01740824180727163,0.03710539502036703,0.05910651308455028,0.019202901539720152,0.011940406791305813,0.01866555817722282,-0.009186054093730966,-0.012780664714534318
2020-02-10,0.07329847622305286,0.04404646914593502,0.03814401957490832,0.031672586488820986,-0.0010932327996053814,0.10286400461307887,0.05342884757757038,0.09734577803704236,0.06667760982541893,0.02754064335244144,0.07037977814944196,0.026840839281449425,0.029797975617453565,0.04736433548805752,-0.006171051253300197,0.012574966860760872,0.03300545477059802,0.04115617262555382,-0.018348741043709094,0.030597094633069588,0.00930686814801307,0.04734817123932533,0.03369910173885926,0.014258700944019154,0.1382815770310828,-0.01489157882354697,0.030514261401769938,0.036504066853541906,0.01374293392642012,0.06169029907213486,0.07277820844142124
2020-02-17,-0.036058640309739265,-0.03973027321372857,0.0021536791119523002,-0.00984838123773002,-0.019230762349009,0.012592607388826504,0.01286909342325182,-0.02068720985022965,0.05041814749748941,0.005693061791828491,0.011315479577725052,0.006361607551843784,0.014991981317590719,-0.0539720464840433,0.013911775584464436,0.02779414873395858,-0.0310842969920736,0.039529450231196916,-0.009865381942521512,0.015531749328284272,0.027289494091957245,0.017221809794293108,-0.03028099001440443,-0.00531086385664481,0.003529863479340367,0.03965841203392517,0.012122298033237167,0.001422960349367841,0.054225874000007,-0.024742210099035544,0.002283299861226773
2020-02-24,-0.08181837308447615,-0.09584437622014164,-0.1202966528386068,-0.11551644864584198,-0.10505340667427898,-0.14738792776960452,-0.11991365387703345,-0.06792412915304502,-0.13045686110373156,-0.14831798729716128,-0.1268158488881619,-0.1368811810672642,-0.13880205649448307,-0.0809525885052731,-0.09813964696881972,-0.16685839866034102,-0.08601469828205044,-0.11727141818744113,-0.09019383192395614,-0.1252624267139505,-0.12190651883000414,-0.15066000861299989,-0.0737478904283162,-0.0895333875898584,-0.10336527567928988,-0.13476270499178644,-0.11682713139750667,-0.10976894250674352,-0.1463724833850264,-0.1325118239964349,-0.15457230647329911
2020-03-02,0.08606694217607114,0.04727377789153131,0.042225423835723364,0.028229948317127107,-0.02778763048724575,0.12233954967060168,0.07520299678670628,0.05939268380875662,0.06768807961954337,0.06573991049798944,0.0670230077348315,0.033821777190311986,0.03987871435349688,0.0962535310425201,0.04323579886193274,-0.07044185605682629,0.029627139367575328,0.044722030235091026,-0.001152741573119953,0.10861851058664174,0.06224300135812211,0.018984282997695612,0.09477821456890068,0.05222839093888587,0.07725669166778171,-0.03266179133548086,0.07403281151259233,-0.033519669114408956,-0.0771803411793408,-0.011494284575263358,0.023864727016728482
2020-03-09,-0.029758042819495123,-0.07116785122129232,-0.07605442817969799,-0.11706149523219866,-0.15023819142259265,-0.03562988778737519,-0.15778853331714338,-0.06123807111505408,0.11774774517951303,-0.1441280490298158,0.020405410576999294,-0.05190615735463855,-0.06424358540915243,-0.12215942870659113,-0.12910941876772686,-0.15230329283622268,-0.08429247403002205,-0.08750397253825881,-0.23716104595426502,-0.12072579741584855,-0.061708382229851644,-0.09385201830495082,-0.07687601323498139,-0.0858701069919161,-0.012886654426386368,-0.2460102207606778,-0.07555373106746033,-0.2733277763479123,-0.3282951073238314,-0.30665232141483745,-0.16593679969470976
2020-03-16,-0.18243446743334468,-0.16535834181419395,-0.31859622590284553,-0.2995043740318313,-0.26131958748302286,-0.1677950013919538,-0.259768589085302,-0.1701534416967173,-0.15445787622247686,-0.2737351629537015,-0.18446615478247763,-0.24887939679503213,-0.2879628025663876,-0.1667819955968134,-0.31610947589833727,-0.06748472485020496,-0.36451013748217265,-0.1979841241226471,-0.19591507371264572,-0.3055555957559568,-0.34065664597591505,-0.1860254260122305,-0.18171465143972532,-0.36108609468920294,-0.1851287789575864,-0.4637407658753825,-0.2828034266664987,-0.300568398174915,-0.35133506311064233,-0.17277689353930092,-0.32664251661074695
