Date,ALB,AMCR,APD,AVY,BALL,CF,CTVA,DD,DOW,ECL,EMN,FCX,IFF,IP,LIN,LYB,MLM,MOS,NEM,NUE,PKG,PPG,SHW,STLD,SW,VMC
2020-01-13,0.1220523640014386,0.043062378823419234,0.02155181861899025,0.04832328134092734,0.04481689484413098,0.0306010649625601,-0.001763497540252179,0.03098308843938291,0.035728237201462676,0.03519823032319014,0.03556606133694262,-0.002325663431399283,0.07056109209418238,0.04000915781188796,0.024009913717828235,0.02873745419090512,-0.03658768782392319,0.06062059703853162,0.028625281662523205,0.019708214090875753,0.03179411331759696,0.0031229378554051834,0.04828169986775177,0.015906798949454126,,-0.014319788520262389
2020-01-20,0.0034611530369639265,-0.03761470733097583,0.029324864905617254,-0.03741126635996184,0.038850388275216474,-0.11291737103893829,-0.01236766291571667,-0.035250152527818934,-0.09092614663653731,0.012424513235525403,-0.05526126448077673,-0.07661878430015678,0.0067465281444800684,-0.048524654246748455,-0.019196704085252425,-0.07663060242716924,-0.010684461200000106,-0.12482850034840087,0.018629659441167457,-0.0646720318769517,-0.031089532096067685,-0.020857694582878672,0.0006221751972586009,-0.07407392259011658,,-0.004181047430883877
2020-01-27,-0.011086273404165015,0.009532952053586952,-0.021479888918495393,0.012029840064219366,0.0034757798803681794,-0.01588064625933816,0.03470480198060355,-0.13823866007161423,-0.04990723653222351,-0.009595629735524525,-0.025967092663701452,-0.06249990384367188,-0.03446478431549371,-0.06455316885473905,-0.0326681393529602,-0.08346083886001776,-0.00034135856501993356,0.036572773187041996,0.017385109957982037,-0.05642736460251652,-0.09370572962876333,-0.04745266934373904,-0.063630481090443,-0.028292692825288235,,0.007899491465181763
2020-02-03,0.0281512494822167,0.021718632038097985,0.046960865981245936,0.03809816879221839,0.06566900016209565,0.04692135499089467,0.07330567980905212,0.026768085695347388,0.04254414408424223,0.04859524696463313,0.015574432020486473,0.0630631369850374,0.06780553503333775,0.0697446434649085,0.054300168469544996,0.05445645669964416,0.03904509605941908,0.020665156982551336,-0.02308033995379577,0.009054499624993051,0.05879894019359044,0.023114174074675864,0.02793591614314961,-0.028781572338448913,,0.042999024696572574
2020-02-10,0.08601881296870362,-0.05637711585893912,0.024367721774672058,0.01387236004910064,0.003900208537497285,-0.09177138889556335,-0.010631493277741377,0.010466224338264718,0.012492340217585163,0.008120879177958118,0.0324680692327699,0.03728812280159799,-0.029499893607023986,-0.00849416091178945,0.03959655911152682,0.006090379754712272,-0.03874495318569848,-0.07407399305061824,0.0011360024189830398,-0.016068444017549477,-0.0240678982229241,-0.02006367897782535,0.022530749621343604,-0.019986535955981877,,-0.005076866042756922
2020-02-17,0.0311247740030296,0.0029383152312303373,-0.004062295787292891,-0.030261357997174998,-0.0046621933863937315,0.034876231797854595,0.016607077574834817,-0.012617688458430032,-0.006786295893737138,0.0009165714653291968,-0.015121542032222601,-0.024509878494844095,-0.027158312920860683,0.0018524140216082952,-0.019313600468077174,0.003753432926421052,-0.04577211219954036,0.02346656544050707,0.12185138309853238,0.03011661918656272,0.034566535130541975,-0.01032033347066752,-0.020684983387433298,0.0439523528432848,,-0.08858982726230269
2020-02-24,-0.11446501957310085,-0.08984393040429417,-0.1386831177171054,-0.14527800509736877,-0.08326842699899273,-0.06327839053872031,-0.12876374089856657,-0.18176604500481564,-0.1633539652036451,-0.1303613831057132,-0.16426625497292302,-0.1658292730762535,-0.09381150614569478,-0.13544170152030754,-0.12517185520573504,-0.13810193052481823,-0.09502011183044434,-0.11255844968306328,-0.09728944201640866,-0.14865157436700305,-0.11469323031571388,-0.11784036176242108,-0.09870258844332158,-0.10306502780478488,,-0.10220224416709078
2020-03-02,0.009162869123581219,0.0,0.045990562322507866,0.05528862445547511,0.08158890634433003,-0.0005419441478736742,-0.06985286824417547,-0.0499132339224152,-0.0196946441823187,0.07736213807784109,-0.060640315583037396,-0.05321279519608613,0.02462863773475399,-0.03382011107147964,-0.009475852225813708,0.02256059260836807,0.05181656909864496,-0.16030539362672402,0.17297779397547064,-0.042079576929614726,0.0017653259578922498,-0.028721845927991874,0.04960526227669848,-0.06308679730569355,,0.06247804086915787
2020-03-09,-0.17663433575274146,-0.2595421107192598,-0.1016496218145192,-0.11773569884152091,-0.1605521843981379,-0.24864296316418422,-0.014261138194436862,-0.08395063582391171,-0.340775095701914,-0.07376160905662088,-0.19851152878986011,-0.20148453744992623,-0.11170887615853675,-0.06356788669416946,-0.06273330352820661,-0.3493541782423506,-0.16963359257984456,-0.22779994887036104,-0.24333308361992834,-0.09517812064501363,-0.07072000694610259,-0.07156214803323624,-0.07702389146490074,-0.12424845454693934,,-0.1386533839545051
2020-03-16,-0.20974394983281586,0.07038102840152605,-0.08339799349942156,-0.14404219234727167,-0.14019425938624852,-0.19617045297096225,-0.0922641443561324,-0.15175196037570082,0.06812018714076928,-0.21208444497770418,-0.10483414763932608,-0.2669322663651209,-0.06063106901304405,-0.11752389902380578,-0.14277613495116237,-0.10333035187718953,-0.22511962358265103,-0.12897377959762546,0.026835450141544426,-0.14536830099872822,0.027526685994918143,-0.15362565662230054,-0.17349232838566908,-0.1391306130009512,,-0.22884217241540805
2020-03-23,0.029373072526903687,0.06849330953288368,0.021252802148772787,0.10473559072428862,0.1728911772238504,0.14831434967860813,0.03018192360095351,0.07499206306972339,0.04081628488664202,0.11285684465316193,0.13869147430498363,0.12318846358648994,0.07626222631770019,0.03761442768632928,0.10601469297190191,0.17619044639357706,0.17966387627812708,0.03232538943718888,0.14275120380703932,0.08912814484215703,0.0024448108329573337,0.0662315856993092,0.11378710351799337,0.07868183423466935,,0.1720023950114804
2020-03-30,-0.042166398487297196,0.00512799309348444,-0.0340113711203629,-0.06679277706613485,-0.03432750437233434,0.00861069594095687,-0.02541998409876156,-0.05793664398205722,-0.020658402188881486,-0.0648969471595382,-0.02969642185293586,0.019354914003550494,-0.0959874286657374,-0.04082303818732658,-0.031134345593122004,-0.06680174126722505,-0.06461742085931776,0.004040464987027592,0.01726030065721873,0.06864522914943039,-0.0648156315977374,-0.05376483751370098,-0.08621608942010972,0.034006829838446384,,0.0
2020-04-06,0.27172669959588003,0.16836718827046515,0.18302392283823754,0.22882159558309012,0.12498014940161473,0.20333705437046867,0.2347478444754445,0.27957324198515043,0.3071146578107964,0.22137714341147086,0.3242402005908309,0.2958858774396387,0.28786674930606004,0.16343228918881292,0.1686917040952034,0.2783082949400042,0.2281869140525099,0.30482858087196907,0.21548245354611284,0.11955571517397567,0.12358702309283287,0.20813156130998833,0.17170201276493313,0.15628699336726815,,0.1400061315285288
2020-04-13,-0.0828112520527351,-0.04148460972821344,0.009939992402673292,-0.049291576009547367,0.0037173704817057285,-0.08771343043497748,-0.08664516668433975,-0.05934289033299389,-0.08588598046209961,-0.006171516593640902,-0.07720631547196632,0.01831507557101708,-0.017665319513568756,-0.06789589949976371,-0.00490795662031529,-0.11437309044833155,-0.0447669862826624,-0.11719337347717307,0.033502009634737595,-0.05325876557704112,0.0042008225426950485,-0.03972433536527864,0.04998460837070828,-0.020450652043118578,,-0.009460733597007165
2020-04-20,0.0009761813468145419,-0.04100215386643913,-0.02130947653865134,-0.0074981038840246095,-0.07022798717820278,-0.0102510355719303,0.029792082082418014,0.0922837740751854,-0.00897671687620949,0.007440575227732005,0.03938268863788874,0.016786626322088827,0.010949600841132279,-0.022606081130043365,-0.03754989416382881,-0.041004034187644645,-0.10821110921233978,-0.01048060001983897,0.0655073356723812,0.014465078783108432,-0.0533906768340473,-0.006108656541408686,-0.020686782896355616,0.002982567156660787,,-0.08926187968749855
2020-04-27,-0.0664716691719146,0.030878825382928632,0.02523318455574297,-0.004330229940545549,0.005209395619735435,-0.04964303699927464,-0.029691334996234553,0.07565627360358751,0.024456284311106025,0.05508668622338053,0.04801838751030929,-0.0023584897216605283,0.0011069559378216187,0.08930275879812477,-0.0062820785133006485,0.10209819437217793,0.05210016727971034,-0.01588671346469417,-0.033592148353613904,0.08265124310315852,0.10187243692159709,-0.05111043711912011,0.0402717760112139,0.03695821889440665,,0.0847792437682191
2020-05-04,0.11855863477190542,0.033410186592644386,0.050528555693489796,0.011011249399139666,-0.016003940966758168,0.0909433912765123,0.019222793829956064,0.041269133217847864,0.011789129517200347,0.04084205425393428,0.0418191721602692,0.08865215140353455,0.061912458541987236,0.0129757268829791,0.04480692126717689,0.023386271334995268,-0.05359329162575033,0.0681614260955683,0.05837017983654458,0.02926830612846798,0.03577839494994217,0.04522720497708743,0.04414580916938182,0.03932829544324501,,-0.08646555395793465
2020-05-11,-0.04513629640064798,0.014492537875845146,-0.023299683175006747,-0.08035840150024709,-0.03609043948582025,-0.1450223907075595,-0.12355631853161175,-0.03153649929207103,-0.02242945368185112,-0.015220243465780436,-0.04094026994542266,-0.07926139304167013,-0.04647871438555096,-0.09606983563923133,-0.03089025940472212,-0.05048721567329162,-0.04824737332001472,-0.15365250549048448,0.05189774702936867,-0.09786711661628467,-0.07356850910286139,-0.0496482997844917,0.03401972684683319,-0.11233754059909973,,-0.04984669073453041
2020-05-18,0.11018769695040675,0.05494532201818081,0.027670636053712006,0.05941436696512281,0.03663837888595678,0.12533261543807317,0.08378853507122175,0.07128724593255575,0.07628135775180511,0.029524813126382776,0.09154567431928196,0.030660366381586535,0.009358746231283188,0.051207671760920226,0.04534744009348568,0.12723884378048678,0.06913780398214109,0.14682533803599518,-0.07142863304283853,0.03703697188537691,0.022767634554781813,0.10653486095090448,0.0156937783706661,0.08481350287321421,,0.03924211902739505
2020-05-25,0.12347649092396074,0.06354138690861144,0.031149833566657126,0.039643124952464026,0.1046348076900494,0.06451602887622587,0.11287670848973708,0.04189769140941002,0.06865991376157732,0.06024944518805797,0.04002448342145204,0.03775736606103863,0.029130082698755944,0.04319856556570989,0.06009332276511237,0.05527972327845165,0.0690078871968054,0.045847814766713624,-0.07264074362023232,0.07041514090703793,0.09054685114935723,0.057080600499615386,0.031115095516381475,0.08718803421516896,,0.08858370859858566
2020-06-01,0.10180353080722826,0.07801935306224972,0.02867794627152853,0.11430382157593089,0.03967881544804963,0.11406217688816889,0.12229964003224247,0.11339647332749303,0.15950222820745075,0.07987582712565144,0.1298475258563283,0.1973540263160274,0.0350629137642795,0.1645587244329101,0.09360481807209209,0.17424742861572806,0.17684240056509304,0.16625328390949146,-0.06345136360189885,0.0759584765161665,0.09022782476078106,0.12078293795783512,-0.014414557791647131,0.09713851499279746,,0.14595612955087556
2020-06-08,-0.08290822491632466,-0.09834556523677629,-0.0544694506287019,-0.07488053580417187,-0.07574695254821662,-0.10146693009439234,-0.10146829142290947,-0.09137870116507274,-0.06231503700198249,-0.1110820864956199,-0.09477411193105856,-0.03407010866237892,-0.07986394340284053,-0.10530362420991579,-0.0830977116769398,-0.09751035402379449,-0.12589266011261302,-0.054415711578485126,0.016948658887321333,-0.09390804536333996,-0.10528222292062894,-0.10811762577329387,-0.0643613140937872,-0.09334243849269663,,-0.09699497937916957
2020-06-15,0.017994739049616904,0.0509683459531205,0.0019995406934827376,0.00898670625651632,0.034391675569769964,0.016666588968309526,-0.014887264918884036,0.03117032792172547,0.010186757627469234,-0.02112115489197608,0.007988830298857774,0.0009531439085228577,-0.005991226391026894,-0.001718203311797617,0.03025638354263105,-0.0010509404797600652,0.07089569208566826,-0.02861433785221701,0.026510420433787818,0.0364078579782976,0.016574818718295692,0.020564965122466417,0.06765636414261866,0.02838754375006003,,0.07101442526983948
2020-06-22,-0.04735160127690041,-0.06207558568532423,0.002165640761943033,-0.04095346773171038,-0.047255360809753344,-0.08163267060769319,-0.0446001085107095,-0.022433525896689344,-0.044417980430463966,-0.037834193571743446,-0.0318027356134426,0.02761928590759677,-0.055833106687147804,-0.03040719485273069,-0.0059119847694225625,-0.04764058108813585,-0.039000939757358855,-0.06356598463354868,0.042515752595640555,-0.049180466064039474,-0.040802132074863384,-0.015233506205205694,-0.04641911734690496,-0.06440920928427574,,-0.06039145029389292
2020-06-29,0.052518642638785584,0.09617372487711062,0.04830099646371,0.06528275326864885,0.06637966795637995,0.07030975478383428,0.06365731040208034,0.044729444722978684,0.04497499989319942,0.04771854366346395,0.04013057846777124,0.06580169350586407,0.07229253655947199,0.04585773291290063,0.06981896501671514,0.05665136862633391,0.05276383864377632,0.06374166299293216,0.027300414406670415,0.019704442638725617,0.041492428727088804,0.0678481564343918,0.04562959124760124,0.02163640300871328,,0.07109904874881079
2020-07-06,0.004200968887856593,-0.008490516949235416,0.11039071808229495,-0.05094011842461732,0.008216328102771842,-0.042886325608382236,-0.03445782128368646,-0.027549994459430294,-0.01995680624487217,-0.0011945644192631333,0.0030006325338263196,0.12782608596174727,-0.012846748670654162,-0.022913769143513396,0.02119663059092436,-0.028673866223068667,-0.01564486023163658,-0.04280155419993059,0.015091706144413575,-0.01315131258353397,-0.007626487448535224,-0.018611988786434108,0.001423873822873567,0.003321569424804549,,-0.016801626031786365
2020-07-13,0.12130779041626427,0.024738536589851368,0.0761739441994278,0.09203854974229908,-0.029143708616741204,0.07965845300853913,0.06498885099311447,0.043644578492369135,0.07139385502156759,0.048340288691645084,0.08120843339042105,0.047031555884650134,0.045828364823655265,0.06890583979736342,0.07368905861931285,0.05319784577191489,0.06376391878846688,0.09024393006471199,0.01680679274993424,0.02002469394324291,0.058853326750546886,0.045216756197800745,0.045032682871078755,0.03914715916285649,,0.05185610867032442
