Date,AMT,ARE,AVB,BXP,CBRE,CCI,CPT,CSGP,DLR,DOC,EQIX,EQR,ESS,EXR,FRT,HST,INVH,IRM,KIM,MAA,O,PLD,PSA,REG,SBAC,SPG,UDR,VICI,VTR,WELL,WY
2019-10-14,0.020672863220192683,0.013249312745325925,0.009583644922718237,0.0012483248334655972,0.007526039983504429,0.053994641561389445,0.016929608890939196,-0.042336978556210436,0.02838168398010832,0.028610851664479187,0.017296052905151793,0.008444647967301044,0.01327381922109594,-0.012362957208598702,0.013509602898448714,-0.013205070614098702,0.020826447135415593,0.039081841780356674,0.008678981477131087,0.032924349190332824,0.020285088708061894,0.0439188575340812,-0.017929932042366037,0.004818186565722193,0.010891688181922099,0.00888302460597612,0.04461258433882831,0.008278691494190138,0.010120465053463201,0.009980022880636152,0.042388708784210305
2019-10-21,-0.05421470247374116,0.014358241246509307,-0.0034517726521418046,0.029759862378407664,0.007661396914252494,-0.021241309430608313,-0.007844652734154245,-0.0394137383974652,-0.0012032265136974196,-0.029152175407783143,-0.018511346931679995,-0.0078080615290609945,-0.01874423092588262,-0.01759449496434251,0.007244053790208316,0.014598532971562106,0.0003237940209943613,0.017611756734573936,0.010994089717601074,0.002441849653022743,0.01774227613097712,0.013949549759938673,-0.03125647390045028,-0.0046498842641564675,0.00020497644008155014,0.037619744172557645,-0.007630557300111751,0.022471901335697764,-0.09415312747408988,-0.04484738413213418,0.027581609566229126
2019-10-28,-0.005307409960829901,0.0010740496650545328,-0.00989015359029255,0.03979436753334609,0.041436994485547274,-0.025389752075746896,0.004568129516314912,-0.029773059475151298,-0.04532435649065503,0.011294704872718109,-0.006186618426321511,0.005246338083263691,-0.0011692049509528513,-0.008999311314506708,-0.024453023913464822,0.004795953156334187,-0.0016185906950633155,-0.016720301464972054,0.0274230863636602,0.027088716924372758,0.0024724777957201294,-0.03764048184148483,-0.06299130889854165,-0.020583819767149403,-0.01626076164868384,-0.009384980813967214,0.006272858093542499,0.03677091783452702,-0.029848676035576283,0.023533449991588018,0.03200236282339519
2019-11-04,-0.044775354577661686,-0.028468511472464986,-0.03401770385016434,0.006548247403225682,0.0018251226948373667,-0.04810091247049175,-0.03699173701778524,0.0021710479567407237,-0.08067837018966473,-0.0731507526461248,-0.05679054671208439,-0.04719766581677376,-0.030149645613637976,-0.04432667125605494,-0.030669497645061217,0.02446313815400014,-0.04312596459273299,-0.029236169400757905,-0.04049694225872991,-0.03708201164788627,-0.056092813290575694,-0.004231549059875439,-0.03607596921724254,-0.03622001494925853,-0.04879660285083598,0.0025303540063630336,-0.04745646023236472,-0.010191409998036804,-0.07012342198897403,-0.07941790864268428,-0.012003694461920955
2019-11-11,0.036430494600886876,0.031511754918983614,0.022301492856733107,-0.005638339800392411,0.0282382811859323,0.029584867490195732,0.019705890426978456,0.06175023430828919,0.019730499527635947,0.02255877490709035,0.03790216083579989,0.029530699083342382,0.012955471145864594,0.008561341398709787,0.0028902304300217896,-0.0017472328421694883,0.016265700895959023,0.03196052506311653,0.0326141045719055,0.03239058501285075,0.014937906131588408,0.02331463839883119,0.008800628314309833,0.020081378700372632,0.03851875172563202,-0.003171632726652218,0.022588410103130174,0.014826837835661966,-0.020826248524158042,0.01339281126944325,-0.009449814451076732
2019-11-18,-0.015278334623996082,0.0057320900165871436,-0.015149324809547227,0.00021822233253088186,-0.027108412766205126,-0.01752277476323627,-0.025291539524961437,0.012670788359623986,0.0061412599530137335,-0.0014514751073483323,0.013026792682392152,-0.019315443956430922,-0.025830600877712162,-0.014925040828499547,-0.011527383254456458,-0.013418965068388133,-0.007289953779418212,0.006253792584319573,-0.010682826954369395,-0.02841062018411933,-0.016008442311762683,0.016386283156053283,-0.019652038989928178,-0.01881591707416852,-0.020694667934779143,-0.027679298619541437,-0.01796027099310138,-0.012987032040799096,-0.015265692829565358,0.00648797354569286,-0.012265842132450966
2019-11-25,0.018656724931573443,0.017849179730218045,0.014814671971401516,0.006904314737259609,0.03842652733955543,0.010126878513012638,0.019186869005528795,0.03765532852079434,0.011287769085243093,0.013953535445691001,0.021125465914533015,0.0036565362556106873,0.0045693383053804215,0.00426129244731932,0.013272853131602869,0.03429928777409108,0.030026894381383062,-0.04942298235938014,0.01502346746976202,0.012723295375127286,0.005379304439088406,0.010932106774835582,0.007941571535435843,0.014031720825777416,0.019303370537059772,0.02376431833474424,0.01009011613964561,0.0168586340962269,0.015676470312208757,0.010997974812714917,0.017937208408473237
2019-12-02,-0.008550258809026379,-0.0035687813539503344,0.00713559832057431,0.005341613841459036,0.02595579674420745,0.013467097397569017,-0.009592171122927318,-0.035864603205438716,-0.02133107004950252,-0.015481594391354991,-0.01351346048400881,-0.007755964657085501,-0.0008007194295716058,0.013672835275261974,-0.0022715482985014024,0.02287000451781518,-0.01637712978556838,0.01961384769615271,-0.02035154579401499,-0.009698101751845933,-0.006100644933446309,-0.0013111401350626162,0.015046731281393555,-0.010455150850482098,8.457455277843806e-05,-0.019641370009179093,-0.003329546736456246,0.008491712626419679,-0.01440564870588168,-0.009459570952675356,0.0
2019-12-09,0.0015077998940355997,-0.03377795585486543,-0.033805603435612674,-0.029939867406877485,-0.0041025927943042495,-0.020522924746387727,-0.04733906948033362,-0.01746550016091475,-0.03936818208295878,-0.060862038957870346,-0.013143833959376572,-0.040620109017992734,-0.03661082572397789,-0.04846527350575114,-0.03035572570006928,0.0033538928221403808,-0.03330005598888519,-0.03541982597140425,-0.04107682490913056,-0.031827190312560094,-0.04529880550280996,-0.03160859259455662,-0.039373308140908,-0.05360470615244717,-0.004270826031899766,-0.026241571320583912,-0.03403650211568898,-0.024458751404326184,-0.03427864230088473,-0.06088072392559196,0.016076153654736913
2019-12-16,0.07161718636688419,0.01770310858374824,-0.0030197749515972205,0.004959126795625046,0.040851375500908116,0.07987103229013881,0.01249957729561424,0.041012135331603305,0.047571524328186676,0.043721017775803395,0.046879609220548124,-0.008764475421039308,-0.010515395669764227,0.03036829842591282,-0.004304480214871953,0.042339950580907004,0.015156699129091677,0.031215323326675426,0.010832479346139179,-0.003371599038407558,0.0,-0.005760273220396739,0.03945105296328988,0.02856683725965703,0.024375775714151837,0.007897735150591556,0.001297006747027707,0.04233473083195838,0.03513505735967959,0.02199034172553116,0.017206496861752685
2019-12-23,0.00588372006537452,0.007284462788137436,0.003990384654083856,0.013993003573004703,0.005112159901240698,-0.006478788225079191,-0.0055782200444803864,-0.009563663192473038,0.0013556703841284268,0.00980382236794819,0.008290993354533871,0.008094327890640463,0.00800407966810579,0.00038282522690247234,0.007309869733070684,0.00801728525294032,0.0013572682450322393,-0.004693485161327948,0.011202940583597387,-0.0004613606239584067,0.010344629023657514,0.013421953792370989,0.0006620054881774085,-0.0030328363030751593,0.0007878058279928712,0.014433838388248521,0.0004317755665195211,-0.004732109165456522,0.006614428047747367,0.006965385973066729,-0.005638325626620366
2019-12-30,0.0024067042653332926,0.001496408841495267,0.0018675349047030387,-0.007553383396644575,0.00032814532425451404,0.009781486250243221,0.006845397172876799,0.0461250224482046,0.014892732145485255,0.010002938526020744,0.0044979131668656525,-0.0018529867070483652,0.0049045705809833695,0.01923244686138581,-0.01568461797267451,-0.04347835931906563,0.019315516487995232,-0.03678097869210273,-0.04576107421401132,0.008230665246802715,0.007372579839364235,0.008120107944416644,0.009733324739107152,-0.0008005589435393645,-0.0015742363222015499,-0.01517714905307832,0.0032368685770900463,0.014372473011266651,-0.013142096117164659,0.007287571651514169,-0.01801194256395633
2020-01-06,0.009579811283246142,-0.00650642912211663,0.003576059553688671,-0.004329990122054372,-0.01197309377760758,-0.0004211979181799608,0.003021877572239262,0.03022998384997755,0.003585112753481834,0.017477336776138497,0.015176779220204661,0.012820172880097624,0.010558812851803934,0.011734964220464716,0.006482583846752599,-0.015778449241685588,-0.0006650567782520156,0.0006529556946677229,-0.007314031461877035,0.009765863869296343,0.00244253214025969,0.0005592181054665524,0.009920502010678955,-0.007851316450941392,0.015765967266659464,-0.0038527791047522353,-0.009464630301388666,0.0027670608017134057,0.012090479411270838,0.01532785325049768,0.00441563882191276
2020-01-13,0.011351996680356136,0.027306751778661154,0.03655585015073082,0.03316541969278708,0.01311416133496679,0.020014242352393907,0.03530396427137772,0.0069752909465732316,0.03381235064582655,0.037790140228500135,-0.010101254253633063,0.015259651311563704,0.021395464408186182,0.03516731212710744,0.02866903861215553,0.020548001306356145,0.01430494416833894,0.02348333342930964,0.04484490507964578,0.012391473358113636,0.035394412061606095,0.05400247887440002,0.022843072226857997,0.02067175012288658,0.029448597902497653,0.020581384761635402,0.03816349364959115,0.03547494883154889,0.03229756626609981,0.04335732035289519,0.04768352914348206
2020-01-20,0.017564653140470732,0.010804176212670269,0.015087694795290263,0.01755567150499493,-0.004260172484574998,0.032013485319472235,0.0097301066852431,0.0015702016364389504,0.030697418043170055,0.02068949486058025,0.006734945448088281,0.003151283275937944,0.0019424045662843614,-0.00564708028129457,0.0021617708310164296,-0.04474282777311123,0.027878012305906585,0.005417632407347606,0.003947091461519392,0.02987871330300651,0.010216064078045983,0.019943045108631097,0.016851754555086584,0.009335698771752332,0.004404274702213273,-0.019963101006572614,0.015384672674169986,0.01446515009424143,0.0003403092425102727,0.006482429491346364,-0.014525522769568422
2020-01-27,-0.02433462566193234,-0.008866420769872319,-0.012036763214959167,0.009435700453164886,0.004607516491487829,-0.0004000986051968525,0.01251776095642887,0.0035964212846790744,-0.04108824899730379,-0.027297337361018692,-0.0037672902326817415,0.00386658985428201,0.0009370995697310924,-0.0022538908868308116,-0.03690027340931312,-0.04332545837775914,0.004147971275022089,0.00190172704764624,-0.06388208493202352,0.001825020994564941,0.016595805796015384,-0.03400935545878825,-0.003163087314478674,-0.027433853453578627,-0.01418139658056139,-0.08058311933365847,-0.005604172187872014,0.00562843483170572,-0.016488333936750643,-0.02346161469984942,-0.05175221291980803
2020-02-03,0.030249273054975268,0.02665406457514985,0.011445057027123395,-0.0044646719424470405,0.04881244192427947,0.004338088026001108,0.003824724228528309,0.020674105264584464,0.0023577512827981373,0.008891528982394536,0.027588847645255266,0.013481109179943829,0.016238452491951882,-0.00424634279808489,0.023996210451286748,0.02203188337874762,0.0012710103631337066,0.006959790201699345,0.029921258641472326,0.02900700105520837,0.017028762171904743,0.002799182477340789,0.0065694728634337896,0.017408082702890626,0.037105460332853335,0.05910643487795264,0.01920260478528757,0.011940504275224528,0.018665712785493005,-0.009186371313429476,-0.012780903496454776
2020-02-10,0.07329825953578584,0.04404631123153613,0.03814379241603749,0.031672365414119774,-0.0010932327996053814,0.10286393357311252,0.05342903061421933,0.09734577803704236,0.06667761981169318,0.027540710920330502,0.07037967474565354,0.02684068935324957,0.029797796381842323,0.0473640769310002,-0.006170868616783398,0.012574696058317736,0.03300523815926493,0.04115592511704569,-0.018348805017288417,0.03059676187520477,0.009306943601402606,0.04734808063307927,0.03369919292311918,0.01425847125376789,0.1382812534439859,-0.014891358397001175,0.030514166175936275,0.036504164374869585,0.013742705688162493,0.06169029907213486,0.07277837177782209
2020-02-17,-0.03605844331389407,-0.039730056079553044,0.002153529065215265,-0.009848256153824675,-0.019230762349009,0.012592607388826504,0.012868814787745597,-0.02068720985022965,0.050418224780321985,0.005692722926043947,0.011315689766580261,0.0063613133206743555,0.014991803927603131,-0.053971974219308216,0.013911706069408725,0.027794243167080568,-0.031084122131479486,0.03952929801277327,-0.00986500662821832,0.01553187464546979,0.027289885546329273,0.017222085351619842,-0.03028082723348069,-0.005310564134650364,0.003529974911086642,0.03965848104675951,0.012122483965687048,0.0014230511225465925,0.054226013125043604,-0.024742413001329733,0.0022829950025939905
2020-02-24,-0.08181852206402918,-0.09584462208904687,-0.12029651938891206,-0.11551653971193587,-0.10505340667427898,-0.1473877547300647,-0.11991335846142159,-0.06792412915304502,-0.13045680298860662,-0.14831761379578268,-0.12681615715552252,-0.1368809394554995,-0.13880182085952264,-0.08095250980644686,-0.09813957282211294,-0.16685847126947906,-0.08601458250533744,-0.11727150857458313,-0.09019400521141319,-0.12526253465704273,-0.12190675030158082,-0.1506601737079809,-0.07374813981025086,-0.08953352512697343,-0.10336528707648607,-0.1347628200409421,-0.11682721203062651,-0.10976911384520172,-0.14637251439165755,-0.1325114874780975,-0.15457187422811403
2020-03-02,0.08606719611726188,0.047274082497222425,0.04222559225403777,0.028229950326923214,-0.02778763048724575,0.12233925423857239,0.07520271690039526,0.05939268380875662,0.06768807961954337,0.06573950020135033,0.06702350211428776,0.03382193195717509,0.03987859249843151,0.09625325152203557,0.04323562300140882,-0.07044198808117785,0.02962695209577615,0.04472229018840235,-0.0011525322248108205,0.10861851058664174,0.06224292331475456,0.01898417988513179,0.09477850803263999,0.05222830798018707,0.07725694711311726,-0.03266170528527945,0.07403291488914987,-0.033519468885440995,-0.07718051454970587,-0.011494522337965662,0.023864269234186608
2020-03-09,-0.029758042819495123,-0.07116808295685784,-0.07605470706971484,-0.11706128038905417,-0.15023819142259265,-0.035630010488119535,-0.15778862886347822,-0.06123807111505408,0.11774781716790739,-0.14412799630688145,0.02040529803895441,-0.051906419984955265,-0.06424342389283222,-0.12215945985456056,-0.12910941361891337,-0.1523030005394974,-0.08429249549665052,-0.08750397253825881,-0.23716113597429145,-0.12072573379093221,-0.06170907342607079,-0.0938515219178262,-0.07687617485873122,-0.08587019260296691,-0.012886424648713146,-0.2460104368032774,-0.075553627544523,-0.27332758952367886,-0.3282949187751022,-0.3066522793600075,-0.16593681425520834
2020-03-16,-0.18243454139703208,-0.16535813353606788,-0.31859593700609723,-0.2995044780356696,-0.26131958748302286,-0.16779472033754916,-0.2597686704791028,-0.1701534416967173,-0.1544579950843633,-0.273735273195461,-0.18446615478247763,-0.2488791150107731,-0.2879627896057164,-0.1667813662991825,-0.3161094370393802,-0.06748473238668462,-0.3645101978056293,-0.19798395011373227,-0.1959153305199559,-0.3055556460064518,-0.34065611097550763,-0.18602559015097242,-0.18171475902443535,-0.3610861569743995,-0.18512906166136744,-0.46374059036024684,-0.2828034718943251,-0.3005682892345449,-0.3513352109925132,-0.17277680605830403,-0.3266424983727484
2020-03-23,0.11817392441887287,0.1634904211938666,0.21767231278823096,0.14414625831414862,0.1441915552664037,0.06895204997127946,0.20622177997557833,0.05450483366227976,0.10475435088265317,0.19417895373468275,0.17324111414205623,0.145050800872633,0.16436604919182018,0.20446529489229226,0.06274464717920325,0.06015036064848012,0.21058781012667271,0.07309540802483983,-0.021636778616962338,0.22971424343908198,0.1999157142820085,0.2602671583369822,0.1185608445499522,0.14702617578702237,0.13975493168322406,0.20835035045143568,0.18451477555558093,0.3086918661352249,0.4056428057726844,0.17161699837553446,0.1653118940375995
2020-03-30,0.019773049099123696,-0.09395695695689177,-0.17501742061104597,-0.11490093210219454,-0.09438777272773713,0.06377355579363186,-0.16034535707256758,-0.09335788701262959,0.027399136020419546,-0.1893723023298609,0.05118872315901202,-0.13433311940286408,-0.16509193409904588,0.001145634837023568,-0.1346484565542495,-0.1968082899085174,-0.06919790183807761,-0.09478852605120314,-0.25288456657926117,-0.12351308638200953,-0.23374373291721984,-0.07048089390905443,0.01336690501646598,-0.20301335182431313,0.013084391667866235,-0.19683674825012387,-0.16657894528814865,-0.14463075119400937,-0.25896680666364813,-0.2503019492367844,-0.10813972617396106
2020-04-06,0.1651705306291229,0.22271765221130924,0.2784525980987822,0.28996775821582066,0.284788749587368,0.12718061882048892,0.2503319374415167,0.1984432703633685,0.08645326516167451,0.3972396308575947,0.09964957526717066,0.27939572195865825,0.30580266537105416,0.07052956995490245,0.306792331487153,0.33829819543288164,0.25503394666378076,0.22892096671251072,0.43405902913093364,0.23687849590164167,0.30572683837804715,0.246500942427603,0.07476292434564336,0.3672139227960416,0.15487162091158657,0.4591181617738096,0.3004428780152053,0.2687521491220841,0.5433999540900083,0.5190560706947676,0.3696219952968802
2020-04-13,-0.02134059317057435,-0.015779258687953934,0.017984881288792165,-0.09905645236972205,-0.02433678130887018,0.01772832006371572,-0.01425559525075959,0.006764066092254328,0.006136459728595112,-0.07372139816256429,0.011660311844594817,0.005329695939977341,0.05620339885682468,-0.09532600596225804,-0.12372073491698643,-0.04534034778376128,-0.02015634360190155,-0.07819996648517047,-0.1756005742764526,-0.02700399284203825,-0.07604072837143683,-0.016461612811098036,-0.058056273225331245,-0.12375323918312908,0.029495451947728624,-0.17676402041225603,-0.04338271754316425,-0.06235406762250151,-0.07426032223434453,-0.13250914661475988,-0.0433125690604248
2020-04-20,-0.0331736183480249,-0.037473194919582675,-0.07037609094795338,-0.053822182794909135,-0.10134827688838655,-0.03256486655324198,-0.04702760975731901,-0.06600581661050808,0.005563266711118509,-0.07730383950025077,-0.014173683332019626,-0.08310625001961303,-0.07372337567686071,-0.04522031713345098,-0.08094474478876135,-0.02374661903220443,-0.08564225300936668,-0.05842324665933529,-0.035874321549358545,-0.05379449919557555,-0.0467826900714261,-0.013079095541811858,-0.04707852930448708,-0.08354883937348045,-0.02871366134148845,-0.08250175556744466,-0.06805309139284466,-0.031696885380986806,-0.11441362356185014,-0.10264766881983722,-0.024378177606110274
2020-04-27,-0.04255761342992592,0.010033643574141937,0.00037880143577395664,0.02844189634137395,-0.007251835542770202,-0.03217603878221853,0.01720622134888683,0.048871309749559,-0.027394543033548824,0.0379694299487785,-0.02080001269870757,-0.02625419933055384,-0.019866696212776924,-0.01946196349777185,0.13225491995945937,0.030630726512097528,0.05004598862327847,0.0029749935739342703,0.23255797898456398,0.030066602524173813,0.0374597445568261,-0.024595846169055968,-0.015329072126264442,0.15495323148408047,-0.06223249782507312,0.22742278661742255,-0.005235734247737045,0.06290100283460798,0.0945508508217816,0.074217152359221,-0.08363083506358249
2020-05-04,0.017762540178086983,0.006688711582363505,0.034840113650488114,-0.06477993863366827,0.04785888349290213,0.008247578757634377,0.03911660927121785,0.05590972020203244,-0.0058937689143173655,-0.035785255098757296,0.010896701380289642,0.030653135217004523,0.041552283184820515,0.05197316056525092,-0.003825550145201362,-0.03321691861713638,0.09007422899293949,0.04110149750103331,0.028301790528684867,0.05418227783960572,0.06376227598855011,0.03592429740950798,0.032436743194667494,0.025415753938554442,0.017784589465961842,-0.08196212391678293,0.062049983035008305,0.03200504032578211,-0.007583391751372792,-0.058736692509570365,0.1046186558376947
2020-05-11,-0.03683509100396887,-0.06953894604996758,-0.08300829714942881,-0.1376135577233487,-0.1348556971497058,-0.04793913283353146,-0.05267928478994255,-0.012549009595639316,-0.09851068057744639,-0.08110911192927872,-0.028754118213145663,-0.11040180735563154,-0.0814919890981094,-0.10775422847793792,-0.07808496505375029,-0.09041577803053791,-0.033293134828130566,-0.08750491949080952,-0.1605504849384335,-0.07527892884568266,-0.08877093684099469,-0.07435807450571652,-0.0754963334824561,-0.12273591649863924,-0.026587868303786788,-0.11547730979632265,-0.09337515219697612,-0.10473963777589257,-0.07076401433348911,-0.08754184817617117,-0.12695222849686383
2020-05-18,0.05597183267060579,0.03931279327966042,0.022081795255487924,0.04082711355651858,0.11975541421473368,0.040362242450580954,0.05704079043531629,0.015296514749845391,0.038540817528714966,0.11896098800859778,0.017247026924669173,0.004726290166451985,0.04352230138916724,0.054027570092082255,0.08983638370560043,0.11630213028208569,0.06230991928343377,0.07805532751285083,0.23825130931828076,0.06933642100564108,0.04320827964118923,0.051272505703368276,0.05966920662331554,0.1394603461741155,0.020626588692956638,0.06371787793929196,0.0437282742127072,0.230718783231324,0.20521953945482707,0.1763837565076325,0.14137351909226759
2020-05-25,0.0649262186713262,0.045785026726159694,0.015227127151771214,0.10216631071813098,0.09131514577775945,0.10217668165759064,0.03375458605367809,-0.0034896577780926252,0.057064790913801566,0.003665716544300812,0.04540592638902252,0.05505214923290569,0.026902664235567864,0.1219992789460409,0.01809130473301912,0.0632233310457766,0.033398761425635026,0.06578412910360854,-0.019417399162625526,0.018200996555202797,0.06059403717818701,0.04511705005346944,0.08725256210835886,0.0370819629295116,0.08335628681958074,0.05696998026188971,0.01929444501644273,0.04195446438053785,0.03678472510708897,0.07574101960154489,0.020727946259135654
