Date,APA,BKR,COP,CTRA,CVX,DVN,EOG,EQT,EXE,FANG,HAL,HES,KMI,MPC,OKE,OXY,PSX,SLB,TPL,TRGP,VLO,WMB,XOM
2020-04-13,0.035365920906358594,0.01321927903237996,0.015260960285264469,0.11016928992238983,0.03392247131778081,-0.04653555196912218,-0.06648832028712659,0.23567454101730267,,-0.0958119044949195,-0.07673588327415692,-0.07503757126030963,-0.025390591688544517,-0.007022972022117213,0.03450708176772643,-0.11263011281248447,-0.03234720239149158,-0.07225264969834133,-0.0012081335444633634,-0.07897834591939423,0.03313376597459605,0.08981312530419161,0.002086772249210611
2020-04-20,0.2591285601310451,0.029930725749071074,0.023539415046222922,-0.024808972238323013,-0.0018354968436398167,0.14099768715337535,0.04561390072795635,0.0014960978498264055,,0.1351522858531775,0.16886575027258743,0.1368139616243118,-0.0233803453257605,0.012180918664605578,-0.058543219338399344,0.013206361222684482,0.016798168224108068,0.054319610081499325,-0.026920425174286833,0.22572541470884944,0.014296749430514621,0.011061959340675998,0.011799891011915697
2020-04-27,0.058311785969830554,0.02086453265188859,0.0845108829682728,-0.010763234851397518,0.027927945992396674,0.059885769869459926,0.027906007865342808,0.07318880524583204,,0.12576847315902584,0.10157988535971807,0.042864050956350264,-0.00410375385875128,0.13509303353083135,0.043537547799845866,0.10354807457674386,0.09631591095176617,-0.02234641231463419,0.018924591991564377,0.2150206867713298,0.11923812403678813,0.014770291879105724,-0.013491859953569607
2020-05-04,0.10372318134320757,0.09562042192860698,0.10066425253084543,0.01434227802446264,0.06741929771942079,0.13901380746771763,0.15436404383029,-0.026443855404899796,,0.04468741544168209,0.09631168585704764,0.09485101460748036,0.07278379817342606,0.12961677703405083,0.12133146959206242,-0.014435771625572968,0.16124188738466172,0.14603166914694254,0.02614806351986121,0.1781422920639142,0.12185147966579524,0.049595739985350384,0.07046841380059332
2020-05-11,-0.1477912644117938,-0.08327786809982918,-0.04181285675025337,-0.11019044279833645,-0.06609416684444958,-0.059055605106080766,-0.07327537143442864,-0.08934963649563088,,-0.07842209138463196,-0.08224308228453281,-0.09096522655480321,-0.03322505319347635,-0.0826520310295441,0.03383334194718257,-0.0798935141324546,-0.07954853889866342,-0.1163434548214135,0.005368715480356334,0.0891305069084356,-0.1083131438318069,-0.036466362756926274,-0.0905151833536344
2020-05-18,0.14703116889725965,0.09883734156659196,0.05896747870335273,0.041095886706250084,0.012561709602481264,0.01589995540425093,0.09647687926235915,0.07849301733584069,,0.11752522041607905,0.1802443499611337,0.06875408827886953,0.03840973969642825,0.1739274709435359,0.11762902067712622,0.022431224911839465,0.09165736975267946,0.10219420407871516,0.09873133058751016,0.2002659990918607,0.13494669844194584,0.047441514393151474,0.08249424153828877
2020-05-25,-0.1133935206232729,0.10482788442619828,-0.025415770789865122,0.0497356987144586,0.03064071640638577,-0.10955519171686223,-0.025057482282527355,-0.02911208023089651,,-0.008383594752329193,0.013804972765559809,0.007855524813854098,0.02530841535650241,0.004582349991215207,0.013535765990588589,-0.08351018565003776,0.023542002120483296,0.050625844041853885,0.017826404393759265,-0.008314713571507593,0.014616598754090049,0.039694497158485165,0.01950669918856618
2020-06-01,0.4893420072397272,0.07510584293959655,0.15196760430506262,0.02923364577102361,0.09934549535069537,0.35060127470165625,0.16362566535053436,0.12668665848636107,,0.2261626529525249,0.235744900833055,0.20139036249824072,0.058227668721516634,0.18269774428050556,0.23603152608899602,0.6054053434473641,0.11678998194295609,0.19057930825534664,0.13371650205171215,0.308551998571982,0.12004773815386938,0.034752756863356105,0.16736257177130098
2020-06-08,-0.1431238417003159,-0.10197164719940333,-0.10002060130301116,-0.01713997608062312,-0.08352348103445129,-0.12328751493973111,-0.11364036811423328,-0.014637444910080122,,-0.10055564050384469,-0.11653271969625656,-0.13010692467144802,-0.07296641648135738,-0.11886446374848636,-0.2482909335817608,-0.1101489241898378,-0.11601834964605007,-0.13007075926519207,-0.05685933122621167,-0.16146940126178877,-0.145364331967053,-0.13765373565524053,-0.1113409143446854
2020-06-15,0.015250486753523473,-0.028230912897112326,-0.0006860960849386366,-0.0687591550853105,-0.01904945318948037,0.02013562027284621,-0.005135861688387644,-0.12761648303822115,,-0.0048976391895126925,0.020344151731471083,0.0382004131282232,0.0012903442288092482,0.042872687625028494,0.03168055900714628,0.06601778434023475,-0.03313484640455855,0.037368555548599414,-0.004720901111470943,0.049923732426930156,-0.009876090378584057,0.07567013611602968,-0.025228064680516638
