Date,APA,BKR,COP,CTRA,CVX,DVN,EOG,EQT,EXE,FANG,HAL,HES,KMI,MPC,OKE,OXY,PSX,SLB,TPL,TRGP,VLO,WMB,XOM
2020-01-13,0.008956112934940696,-0.05028166381695798,-0.00534984965344687,-0.03887936933742808,-0.007385801228658173,0.029880358435501186,-0.011128027359876502,-0.06787330472595765,,-0.02948175608489645,-0.004983273862719906,0.02028906340504455,-0.006973270064970949,-0.05529726190084838,0.021713074704358126,-0.001524748115339425,-0.01487546359715708,-0.03665614414408158,-0.02028948799613506,0.04110947599169523,-0.05851973083130835,0.015318749498165918,-0.00838869736121406
2020-01-20,-0.08233864522499201,-0.03176605007782207,-0.0376518062934692,-0.1290898403612628,-0.032272024140084565,-0.07350050095370597,-0.06088332580189115,-0.19296126833989702,,-0.07482689800406128,-0.0358932293462374,-0.07854078000182563,0.009363109384123991,-0.042186633294514,-0.03019286920327202,-0.07876953274903631,-0.028942455340725592,-0.0677612575208223,-0.05250627433366806,-0.0629845240952267,-0.02148658362772704,-0.06999151943648163,-0.03267196592393884
2020-01-27,-0.0776650293648784,-0.05249394480631853,-0.05094233660831282,-0.03129039353895102,-0.042109962971006776,-0.09311090240913777,-0.08691320981631978,-0.09022557768023165,,-0.101883086032997,-0.055844320843974615,-0.12172036450966028,-0.03200374343580814,0.00018349187799970856,0.012813831646625529,-0.059213656550688665,-0.08921438299091056,-0.06318141148874945,0.005963439223373168,-0.05635968812913228,-0.05545594513156504,-0.06759793786341906,-0.06332963548998072
2020-02-03,0.024416803813281707,0.04488846004892855,-0.024230014242506592,0.03903509931884197,0.01680044388319879,0.05755034840752726,0.019750290557120298,-0.12396704682463833,,-0.002150302210143229,-0.0004585589390694311,-0.019798306168567703,0.023929587286269705,0.0034862906110060266,0.0065444284557307775,0.05463247708132846,-0.011382010160123412,0.02715604656623971,0.06138613398594073,0.04639529508204543,-0.0032025400642240465,0.017883027489855596,-0.010463263107807208
2020-02-10,-0.02668072224386464,-0.02093548501618192,0.010863767182562878,0.010928772918475715,0.01046453598991337,-0.006530028851307934,0.007666659395838993,-0.0018867355453604517,,0.009832693714706409,0.014679173491068731,0.08818729056058583,0.041666711041161486,0.06655694087214292,0.021496868825670257,-0.00692299570877275,-0.009520800504070448,0.0,-0.03993253784035655,-0.010461140528826629,-0.016659000471402452,0.022791969554111446,-0.01333996710388563
2020-02-17,0.03801149094368439,-0.06596865513425831,0.003985681903449612,0.006081206420111895,0.001854155642944999,-0.08106956681846855,-0.009476927713092831,0.10457480914712414,,0.019074532602551875,-0.03887882937573561,0.06761695986640048,0.006363585462913157,0.013715002794322695,0.0010392887359280678,0.012500213622816503,0.007579035432543124,-0.015595419997437965,-0.006584034494508617,0.06099197060125494,0.014935673704247199,-0.0009286290217198623,-0.011065061894641626
2020-02-24,-0.12253521827370761,-0.21626910189283843,-0.171457753088347,-0.06447276786883316,-0.1437483857008086,-0.2255600008943659,-0.14755426831136265,0.010326830592194636,,-0.18848186111252696,-0.20225778780677273,-0.12791052828371463,-0.13414641069779298,-0.18998379492713102,-0.13418110648399761,-0.22269710849833702,-0.161232442538928,-0.18867934041212275,-0.090457439598151,-0.17220241969891825,-0.20084448588501513,-0.11477684255322962,-0.13005249808497998
2020-03-02,-0.16934195396597285,-0.00062145919004164,-0.06381684636608898,0.17516151191182172,0.02121295112142141,-0.1767240736456115,-0.12582975546910957,0.08858626482191356,,-0.21677415137237876,-0.22936327177303562,-0.11498751175721467,0.008346446910717287,-0.17439914712599225,-0.08258387421524427,-0.1795968807202083,-0.07427203302792695,-0.11960150661373603,-0.10606510582621276,-0.140123424278918,-0.04769821005772035,-0.08398956038077765,-0.0729005154199529
2020-03-09,-0.6101448374695254,-0.20833333908604978,-0.30774323502483325,0.1221747891705709,-0.12484257503257712,-0.34928954979002746,-0.37070516777971674,0.49139261255144673,,-0.43666691878321484,-0.4471668390669823,-0.29766692680047646,-0.23538539042131512,-0.3634736860519422,-0.49812136911153937,-0.46909899449191494,-0.21558445137173865,-0.32243168141671985,-0.28002277766834427,-0.5520459871831879,-0.20906623255630563,-0.09398288578066893,-0.20067108469033945
2020-03-16,-0.4014869900801018,-0.2144540832360482,-0.1446782982478766,-0.1878062959752521,-0.28806048791986405,-0.29358980161334314,0.0025862125403783853,-0.2182581073794403,,-0.3162925535949045,-0.2937065126288927,-0.11439228122988121,-0.16441139960001117,-0.23956663786710508,-0.3271483970092145,-0.2608696156272029,-0.11055919314374218,-0.11633680159839044,-0.1923553135342464,-0.4150640242074727,-0.2252507269502264,-0.2520389359074767,-0.14113310788190236
2020-03-23,0.006210797518960476,0.18799986679469183,0.08979138694366129,0.08847181660816816,0.15810707134546087,0.034539697606674524,0.031814272464804505,-0.0738255033557047,,0.28402346647202426,0.2653469900026697,0.10883021843931084,0.11336038938081927,0.22163593785776725,0.013062706292884751,0.13489759559652836,0.08210961861286936,-0.03641425859208547,0.07493055590919884,-0.04246603720098563,0.16502868728024822,0.20641801284850003,0.1285887304439597
