Stock,Weight_0,Weight_1,Weight_2,Weight_3,Weight_4
V,0.09278350515463916,0.07017543859649122,0.06956521739130433,0.0891089108910891,0.09090909090909091
MA,0.08762886597938144,0.07017543859649122,0.06956521739130433,0.0891089108910891,0.0818181818181818
JPM,0.08247422680412371,0.08771929824561403,0.08695652173913043,0.0891089108910891,0.0818181818181818
BLK,0.07731958762886597,0.06140350877192982,0.0608695652173913,0.06435643564356436,0.06363636363636364
MS,0.07216494845360825,0.06140350877192982,0.0608695652173913,0.054455445544554455,0.06363636363636364
BAC,0.06185567010309278,0.05263157894736841,0.0608695652173913,0.04950495049504951,0.07272727272727272
SPGI,0.06185567010309278,0.07017543859649122,0.0608695652173913,0.054455445544554455,0.06363636363636364
CB,0.056701030927835044,0.05263157894736841,0.05217391304347825,0.039603960396039604,0.045454545454545456
AXP,0.05154639175257732,0.03508771929824561,0.026086956521739126,0.039603960396039604,0.045454545454545456
PGR,0.05154639175257732,0.06140350877192982,0.05217391304347825,0.054455445544554455,0.03636363636363636
GS,0.04639175257731958,0.043859649122807015,0.03478260869565217,0.039603960396039604,0.054545454545454536
ICE,0.04639175257731958,0.03508771929824561,0.03478260869565217,0.039603960396039604,0.045454545454545456
MMC,0.041237113402061855,0.03508771929824561,0.043478260869565216,0.04455445544554455,0.03636363636363636
MET,0.03608247422680413,0.03508771929824561,0.03478260869565217,0.0297029702970297,0.027272727272727268
WFC,0.03092783505154639,0.043859649122807015,0.043478260869565216,0.039603960396039604,0.054545454545454536
AON,0.02577319587628866,0.043859649122807015,0.043478260869565216,0.04455445544554455,0.03636363636363636
PNC,0.02577319587628866,0.026315789473684206,0.043478260869565216,0.0297029702970297,0.027272727272727268
SCHW,0.020618556701030927,0.05263157894736841,0.05217391304347825,0.039603960396039604,0.027272727272727268
CME,0.020618556701030927,0.03508771929824561,0.043478260869565216,0.039603960396039604,0.027272727272727268
TROW,0.010309278350515464,0.026315789473684206,0.026086956521739126,0.0297029702970297,0.01818181818181818
