Stock,Weight_0,Weight_1,Weight_2,Weight_3,Weight_4
JPM,0.13,0.13,0.1272727272727273,0.1272727272727273,0.13
BAC,0.08,0.08,0.08181818181818183,0.0818181818181818,0.03
WFC,0.05,0.05,0.06363636363636364,0.054545454545454536,0.03
MS,0.08,0.07,0.06363636363636364,0.07272727272727272,0.07
GS,0.07,0.07,0.06363636363636364,0.06363636363636364,0.07
SCHW,0.06,0.06,0.05454545454545455,0.054545454545454536,0.05
BLK,0.09,0.09,0.07272727272727274,0.09090909090909091,0.09
SPGI,0.1,0.08,0.08181818181818183,0.0818181818181818,0.07
AXP,0.07,0.07,0.07272727272727274,0.06363636363636364,0.05
V,0.09,0.1,0.09090909090909093,0.0818181818181818,0.11
MA,0.09,0.09,0.09090909090909093,0.0818181818181818,0.1
CB,0.03,0.04,0.03636363636363637,0.03636363636363636,0.06
MMC,0.03,0.03,0.027272727272727275,0.03636363636363636,0.04
PGR,0.02,0.02,0.03636363636363637,0.03636363636363636,0.06
AON,0.01,0.02,0.03636363636363637,0.03636363636363636,0.04
