Stock,Weight_0,Weight_1,Weight_2,Weight_3,Weight_4
PG,0.1442307692307692,0.12,0.14,0.13684210526315785,0.14
KO,0.09615384615384613,0.09,0.1,0.10526315789473682,0.09
PEP,0.09615384615384613,0.1,0.1,0.10526315789473682,0.11
WMT,0.11538461538461535,0.13,0.12,0.10526315789473682,0.13
COST,0.09615384615384613,0.15,0.1,0.09473684210526312,0.12
EL,0.048076923076923066,0.02,0.04,0.036842105263157884,0.05
CL,0.06730769230769229,0.06,0.07,0.06315789473684208,0.06
KMB,0.048076923076923066,0.03,0.05,0.05263157894736841,0.04
MDLZ,0.06730769230769229,0.08,0.06,0.07368421052631577,0.07
CHD,0.048076923076923066,0.03,0.05,0.036842105263157884,0.04
STZ,0.03846153846153845,0.05,0.04,0.04210526315789472,0.05
KR,0.03846153846153845,0.04,0.04,0.04736842105263156,0.03
HSY,0.03846153846153845,0.07,0.04,0.04210526315789472,0.03
CLX,0.03846153846153845,0.02,0.03,0.03157894736842104,0.02
MKC,0.019230769230769225,0.01,0.02,0.026315789473684206,0.02
