Stock,Weight_0,Weight_1,Weight_2,Weight_3,Weight_4
NVDA,0.1497326203208556,0.17204301075268816,0.1256544502617801,0.16,0.16494845360824742
MSFT,0.1390374331550802,0.1290322580645161,0.18848167539267013,0.15,0.12371134020618557
AAPL,0.106951871657754,0.06451612903225805,0.1256544502617801,0.1,0.09278350515463918
AVGO,0.0748663101604278,0.07526881720430106,0.06282722513089005,0.06,0.061855670103092786
AMD,0.053475935828877,0.05376344086021505,0.05235602094240838,0.07,0.061855670103092786
PANW,0.048128342245989296,0.05376344086021505,0.0418848167539267,0.05,0.04639175257731959
ANET,0.048128342245989296,0.04301075268817204,0.031413612565445025,0.04,0.041237113402061855
SNPS,0.042780748663101595,0.04838709677419354,0.03664921465968587,0.04,0.051546391752577324
CDNS,0.042780748663101595,0.04838709677419354,0.03664921465968587,0.04,0.051546391752577324
AMAT,0.0374331550802139,0.032258064516129024,0.02617801047120419,0.04,0.03608247422680413
LRCX,0.0374331550802139,0.03763440860215053,0.02617801047120419,0.04,0.041237113402061855
ADBE,0.0320855614973262,0.032258064516129024,0.02617801047120419,0.02,0.030927835051546393
NOW,0.0320855614973262,0.04301075268817204,0.031413612565445025,0.05,0.030927835051546393
KLAC,0.0320855614973262,0.03763440860215053,0.02617801047120419,0.04,0.03608247422680413
CRM,0.0267379679144385,0.032258064516129024,0.02094240837696335,0.03,0.030927835051546393
ACN,0.0267379679144385,0.032258064516129024,0.05235602094240838,0.03,0.025773195876288662
INTU,0.021390374331550797,0.026881720430107524,0.02617801047120419,0.02,0.025773195876288662
ORCL,0.0160427807486631,0.01075268817204301,0.02094240837696335,0.005,0.015463917525773196
QCOM,0.0160427807486631,0.02150537634408602,0.02094240837696335,0.01,0.020618556701030927
CSCO,0.0160427807486631,0.005376344086021505,0.02094240837696335,0.005,0.010309278350515464
