Stock,Weight_0,Weight_1,Weight_2,Weight_3,Weight_4
AMZN,0.16,0.17085427135678388,0.16,0.22916666666666666,0.18
TSLA,0.14,0.09045226130653264,0.14,0.07291666666666667,0.1
HD,0.1,0.08040201005025124,0.1,0.12499999999999999,0.1
LULU,0.08,0.07035175879396983,0.07,0.06249999999999999,0.04
NKE,0.08,0.060301507537688426,0.06,0.08333333333333333,0.08
CMG,0.07,0.05527638190954773,0.08,0.05208333333333333,0.05
MCD,0.07,0.07537688442211053,0.07,0.10416666666666666,0.08
BKNG,0.06,0.060301507537688426,0.06,0.05208333333333333,0.04
SBUX,0.05,0.05527638190954773,0.05,0.031249999999999997,0.08
TJX,0.05,0.05527638190954773,0.04,0.08333333333333333,0.07
ORLY,0.04,0.05527638190954773,0.05,0.041666666666666664,0.04
LOW,0.03,0.06532663316582914,0.03,0.020833333333333332,0.07
MAR,0.03,0.03517587939698492,0.03,0.010416666666666666,0.025
HLT,0.03,0.04522613065326632,0.04,0.020833333333333332,0.025
GM,0.01,0.025125628140703512,0.02,0.010416666666666666,0.02
