Stock,Weight_0,Weight_1,Weight_2,Weight_3,Weight_4
LLY,0.16,0.13,0.15789473684210523,0.1444444444444444,0.18749999999999994
UNH,0.14,0.09,0.10526315789473682,0.05555555555555554,0.12499999999999997
MRK,0.1,0.04,0.08421052631578946,0.05555555555555554,0.07291666666666666
ISRG,0.08,0.1,0.07368421052631578,0.09999999999999995,0.08333333333333331
ABT,0.08,0.06,0.05263157894736841,0.044444444444444425,0.062499999999999986
VRTX,0.07,0.08,0.0631578947368421,0.08888888888888885,0.10416666666666666
TMO,0.06,0.08,0.0631578947368421,0.09999999999999995,0.05208333333333333
DXCM,0.06,0.09,0.0631578947368421,0.06666666666666664,0.07291666666666666
SYK,0.05,0.07,0.05263157894736841,0.06666666666666664,0.04166666666666666
EW,0.05,0.08,0.04210526315789473,0.05555555555555554,0.04166666666666666
JNJ,0.05,0.04,0.10526315789473682,0.05555555555555554,0.05208333333333333
DHR,0.04,0.05,0.04210526315789473,0.07777777777777775,0.02083333333333333
REGN,0.03,0.05,0.03157894736842105,0.044444444444444425,0.04166666666666666
CI,0.02,0.02,0.04210526315789473,0.022222222222222213,0.010416666666666664
GILD,0.01,0.02,0.021052631578947364,0.022222222222222213,0.031249999999999993
