Stock,Weight_0,Weight_1,Weight_2,Weight_3,Weight_4
MSFT,0.2,0.14,0.17,0.16326530612244894,0.1530612244897959
AAPL,0.15,0.1,0.12,0.1224489795918367,0.1224489795918367
NVDA,0.12,0.16,0.18,0.1530612244897959,0.18367346938775506
AVGO,0.07,0.06,0.09,0.08163265306122447,0.08163265306122447
ADBE,0.06,0.05,0.05,0.040816326530612235,0.030612244897959176
PANW,0.05,0.07,0.05,0.07142857142857142,0.040816326530612235
ACN,0.05,0.04,0.02,0.020408163265306117,0.030612244897959176
SNPS,0.04,0.06,0.03,0.0510204081632653,0.040816326530612235
CDNS,0.04,0.04,0.03,0.040816326530612235,0.040816326530612235
ANET,0.04,0.05,0.05,0.06122448979591835,0.040816326530612235
AMD,0.04,0.05,0.06,0.0510204081632653,0.07142857142857142
NOW,0.04,0.07,0.05,0.0510204081632653,0.0510204081632653
INTU,0.04,0.03,0.03,0.020408163265306117,0.030612244897959176
CRM,0.03,0.04,0.04,0.030612244897959176,0.0510204081632653
KLAC,0.03,0.04,0.03,0.040816326530612235,0.030612244897959176
