Stock,Weight_0,Weight_1,Weight_2,Weight_3,Weight_4
BRK.B,0.1276595744680851,0.12,0.1,0.08247422680412371,0.0851063829787234
V,0.0851063829787234,0.08,0.08,0.09278350515463916,0.09574468085106382
MA,0.0851063829787234,0.08,0.08,0.09278350515463916,0.09574468085106382
JPM,0.0851063829787234,0.06,0.09,0.08247422680412371,0.07446808510638298
SPGI,0.06382978723404255,0.06,0.05,0.06185567010309278,0.05319148936170213
MCO,0.06382978723404255,0.06,0.05,0.041237113402061855,0.05319148936170213
BLK,0.06382978723404255,0.07,0.06,0.06185567010309278,0.06382978723404255
CME,0.05319148936170213,0.05,0.04,0.05154639175257732,0.0425531914893617
ICE,0.05319148936170213,0.05,0.03,0.041237113402061855,0.031914893617021274
PGR,0.05319148936170213,0.06,0.05,0.05154639175257732,0.05319148936170213
MS,0.0425531914893617,0.07,0.06,0.06185567010309278,0.07446808510638298
AXP,0.0425531914893617,0.05,0.04,0.05154639175257732,0.0425531914893617
GS,0.031914893617021274,0.03,0.04,0.041237113402061855,0.031914893617021274
KKR,0.031914893617021274,0.04,0.03,0.041237113402061855,0.0425531914893617
CB,0.031914893617021274,0.04,0.04,0.03092783505154639,0.0425531914893617
BAC,0.026595744680851064,0.02,0.05,0.03092783505154639,0.031914893617021274
SCHW,0.026595744680851064,0.03,0.03,0.03092783505154639,0.02127659574468085
USB,0.015957446808510637,0.02,0.03,0.020618556701030927,0.02127659574468085
AFL,0.010638297872340425,0.01,0.02,0.020618556701030927,0.02127659574468085
TFC,0.005319148936170213,0.0,0.03,0.010309278350515464,0.02127659574468085
