Stock,Weight_0,Weight_1,Weight_2,Weight_3,Weight_4
COST,0.16,0.14432989690721648,0.12,0.14285714285714285,0.12
MNST,0.12,0.10309278350515462,0.1,0.12087912087912088,0.08
PG,0.1,0.12371134020618554,0.11,0.0989010989010989,0.1
PEP,0.1,0.1546391752577319,0.11,0.0989010989010989,0.1
MDLZ,0.09,0.07216494845360824,0.09,0.07692307692307693,0.08
KO,0.08,0.05154639175257731,0.1,0.07692307692307693,0.07
STZ,0.07,0.0824742268041237,0.06,0.06593406593406594,0.07
HSY,0.06,0.04123711340206185,0.03,0.054945054945054944,0.05
WMT,0.05,0.06185567010309277,0.08,0.0879120879120879,0.08
CL,0.04,0.030927835051546386,0.05,0.054945054945054944,0.05
KDP,0.03,0.030927835051546386,0.0,0.021978021978021976,0.05
GIS,0.03,0.010309278350515462,0.025,0.010989010989010988,0.04
KMB,0.03,0.010309278350515462,0.025,0.010989010989010988,0.03
PM,0.02,0.05154639175257731,0.05,0.04395604395604395,0.04
MO,0.02,0.030927835051546386,0.05,0.03296703296703297,0.04
