sector,gpt4o_model_weighted,gpt4o_equally_weighted,gpt4o_minvar,gpt4o_maxret,gpt4o_maxsharpe,gpt4.1_model_weighted,gpt4.1_equally_weighted,gpt4.1_minvar,gpt4.1_maxret,gpt4.1_maxsharpe,o4-mini_model_weighted,o4-mini_equally_weighted,o4-mini_minvar,o4-mini_maxret,o4-mini_maxsharpe,sonnet-3.7_model_weighted,sonnet-3.7_equally_weighted,sonnet-3.7_minvar,sonnet-3.7_maxret,sonnet-3.7_maxsharpe,sonnet-4_model_weighted,sonnet-4_equally_weighted,sonnet-4_minvar,sonnet-4_maxret,sonnet-4_maxsharpe,opus-4_model_weighted,opus-4_equally_weighted,opus-4_minvar,opus-4_maxret,opus-4_maxsharpe,dsV3_model_weighted,dsV3_equally_weighted,dsV3_minvar,dsV3_maxret,dsV3_maxsharpe,dsR1_model_weighted,dsR1_equally_weighted,dsR1_minvar,dsR1_maxret,dsR1_maxsharpe,gemini_model_weighted,gemini_equally_weighted,gemini_minvar,gemini_maxret,gemini_maxsharpe,grok3_model_weighted,grok3_equally_weighted,grok3_minvar,grok3_maxret,grok3_maxsharpe,grok3-mini_model_weighted,grok3-mini_equally_weighted,grok3-mini_minvar,grok3-mini_maxret,grok3-mini_maxsharpe
energy,1.0015224422718871,0.018772688605590542,0.24628046606979442,0.1073250403345953,0.25613984326733286,1.267798054906523,0.11809763063228075,0.3290548882971879,0.23439533195145149,0.35074003007346227,0.995053145029172,0.11809763063228075,0.32905488829718776,0.23439533195145149,0.35074003007346266,1.233845866528733,0.1102702691373835,0.3290580127298066,0.21542565423439797,0.33804791164113684,1.0817273514357755,0.018772688605590542,0.24628046606979445,0.10732504033459538,0.25613984326733286,0.7470357721286185,0.018772688605590542,0.24628046606979445,0.1073250403345953,0.25613984326733275,0.9017704735583224,0.2008065525480848,0.38168493344561194,0.24622833397673533,0.37132846654125334,0.43047155288172523,0.018772688605590542,0.24628046606979437,0.1073250403345952,0.25613984326733297,0.570341761621709,0.018772688605590542,0.24628046606979445,0.1073250403345953,0.2561398432673329,1.105151580478156,0.018772688605590542,0.24628046606979445,0.10732504033459532,0.25613984326733286,1.2307883153860848,0.11809763063228075,0.3290548882971879,0.23439533195145149,0.35074003007346244
materials,1.476644597993201,0.42065440156268125,0.391480653857202,0.552085626954266,0.5550339510903433,1.4829782220403267,0.5145741338970173,0.35104441871973574,0.4322891162547334,0.45039061521464563,1.007716431710486,0.3600421826569189,0.3018538147685532,0.36377809558252777,0.37828637425309397,1.2884918078099152,0.5640519220754134,0.43538891346330394,0.5840000120928011,0.6603300336563915,0.9228707692145156,0.22460249258714718,0.19536957259445759,0.28507988654173216,0.2962926994581003,1.0951386189158407,0.4007729250763227,0.4227125389548766,0.5187568340932024,0.56948909300575,1.0112055019462096,0.28718466690344846,0.23133426595000892,0.46964377136621754,0.3236268637541594,0.8655802108142344,0.5103438020566856,0.35897068940198273,0.6103774186691466,0.45949623674197015,1.573021402791785,0.35157491809603963,0.37479675284724484,0.4913890253187056,0.5068375784686465,1.3031061755458857,0.42933384221549087,0.42833374050827916,0.5571611877192012,0.5599574160036775,1.052036259425867,0.2899266478690007,0.2681480839486793,0.341231701594961,0.33237237940140646
industrials,0.7318146846904381,0.7391789078571044,0.4318986456938527,0.5426015553624232,0.5874127510598999,0.8318972287067949,1.217136293823068,1.0141230246018245,0.6341349063134115,1.0317840311083313,0.5022171538779054,0.7774473052407835,0.44492030479767614,0.68454598922613,0.673273227481559,0.29145627810070807,1.1237989195609126,0.7736407829655086,0.7294591999253114,0.7323151353045717,0.4728321101862887,0.8536236646585164,0.5065691180313359,0.5757822680438311,0.5757822680438469,0.7252863776654737,0.8121880423846566,0.5471581337585393,0.5959499307472931,0.7783486719300347,0.8119424852802101,0.7671887660943116,0.4698040932790283,0.558734118497273,0.7361104990590907,0.12155625370941782,0.7340706860235338,0.4748508119408526,0.7814661376373725,0.7554263464324873,0.6157466900124643,1.00581885193259,0.7060443515957311,0.9282185521189675,0.828735484583428,0.4825157980796623,0.8536236646585164,0.506569118031336,0.5757822680438311,0.5757822680438452,0.7216747173657252,0.8515415506005778,0.5399226428736629,0.5811246313790988,0.6594890405445697
consumer_discretionary,0.3013829892108569,0.49479770146873925,0.6192069607807478,0.389201448682383,0.39735355464351474,0.3607663764087912,0.34055714582519225,0.4315365622061429,0.18186703235995452,0.43810673709899817,0.2972947048269272,0.1402025683443987,0.34272711654556837,0.2243968353006429,0.20982725844413788,0.6275593081745057,0.30259400879495,0.4759509867035836,0.3059288544681157,0.3058958760619074,0.460635804670884,0.266769384324327,0.43945470627360733,0.2764095851095825,0.3020528880065008,0.3123775860016324,0.18004718380496876,0.3557622366409309,0.24543772602982467,0.2371514558166295,0.44527932976833884,0.34262024611606184,0.4707754668799452,-0.04370152204492182,0.3185145398346587,0.31870838549539016,0.3335114049219587,0.4627223022616861,0.10080058648308746,0.41846225915342683,0.5528931209667145,0.02435600353224631,0.2627145373424632,-0.20495172159461342,0.09900476175095801,0.3106040835289295,0.21511856635982976,0.3815792374676308,0.26636001700780004,0.2588544805176212,0.5716408282741392,0.1252404333245733,0.32381366727068944,0.09630128336411095,0.20072026465297368
consumer_staples,-0.5007435338830752,-0.056687167454206516,-0.09422415674684388,0.2533833771512153,0.18854571041489798,-0.2324172844108461,0.006136273107343975,0.08652858953221164,0.18886285247255927,0.20899793230999528,-0.04787089511093124,0.001054191648969117,0.006084601537078919,0.2809988143088605,0.2809988143088605,-0.580300972414756,-0.16492463339971686,-0.07951815207444718,0.20997780546799677,0.1771276233287859,-0.4829588240934971,-0.23183616666822957,-0.1476851643722279,0.0703607860062249,0.059176849370544904,-0.42893092900970264,0.08681941550252037,0.056977196857225826,0.36314970520691087,0.31801091548715654,-0.39159221236693703,-0.05754986035071673,-0.17451277632101717,0.17847699606125558,0.15014435528378273,-0.2929066296703781,-0.2955828522815203,-0.11117268830645352,0.14088449720938262,0.10674553056765791,-0.11177964962284838,0.2205926940259445,0.11060883053450518,0.3693843062492428,0.37151877710297243,-0.3627812150137484,-0.06891004410993765,-0.051878353559373036,0.053654279111628234,0.07714388737013114,0.05171916398751497,0.2713487879973577,0.08868754664904012,0.37908719739830504,0.2747304276707091
health_care,0.44926747313360393,-0.13826481685473202,-0.029886433473500004,-0.03284222319845363,-0.08761117160288237,0.8761016384745861,0.035679745357877435,0.04559087920221478,0.24719786415151432,0.2767753902258663,1.3191208407575088,0.07534156661984054,0.08794596972236324,0.27177620230070965,0.27993907457079337,1.094593574435148,0.31566477890659783,0.19025264155452243,0.47373191147584837,0.305494321356991,0.6480817098191815,0.004987512601486094,0.03129050237255893,-0.06617151191764561,-0.015491227869760128,0.7219827689218242,0.11980344732671352,0.17578857125702851,0.29674461265116914,0.30014133858484526,1.7110507875528294,-0.23828061884691643,-0.0834748249599666,-0.19298583533955638,-0.13479901880500925,0.6052237557999087,0.0051863566094686574,0.012473507604015516,0.21854804890430787,0.22409325411906766,1.0586546880998278,-0.036730220116776534,-0.06922282302303245,-0.09031769402024327,0.027168622068562662,1.0653231690744214,0.13888852450010214,0.013951751314807064,0.3047598174325866,0.26172898661240146,1.1990826052619579,0.020208540239951844,0.03833929476503584,0.23737454581684958,0.264220062545217
financials,1.3203603592776365,0.9030681955302043,0.8561480992082405,0.7071449451593528,0.7001663386475193,1.8379361646850108,1.1929987859702451,0.7777228250704159,0.7775397993617219,0.8352424234324054,1.1287181035856397,1.0727455201642027,0.7895134315260812,0.7432476864174625,0.7740495259363467,1.1596407947436167,1.3416044845392372,0.8067159532806332,0.7850025266336588,0.8947150136084786,1.2312578933545086,1.701459414765304,0.9293351569741457,0.8368966810384871,0.9120497291824383,1.0641143845001422,0.8137679598850566,0.7450587713266363,0.42376336829191985,0.5601148077408111,1.7910462443123527,1.0973865361054178,1.0633737588088523,0.7185801435017254,0.750568540167001,1.9000754158665902,1.667404157427079,0.921995441793036,0.8941087023432241,0.9855170256880063,1.9115281374362438,1.4346877818240296,0.8121412272095254,0.8530585662203924,0.8614587527138109,0.9497033904411563,1.0524271549778157,0.6713246723867226,0.7556112049472626,0.7634912452800406,1.4741852900569283,1.3658546753015095,1.1731545776311685,0.7989702301758946,0.8018437494434195
information_technology,0.44529389367318234,0.7700451720281298,0.6190766421761016,0.6734897803209375,0.6656258818940718,0.3386614017388482,0.7432740062172444,0.5968922554100212,0.6742622799442638,0.6512193045328806,0.3640680750289041,0.9491882982576174,0.7555218749411722,0.6916498125829549,0.7440012788576095,-0.3446827280178998,0.696754654910649,0.652368082233872,0.6499128918587715,0.6670134935806348,0.3871880579120967,0.7993018211112877,0.7006207422966182,0.6392679209969254,0.681999329889365,0.20979992825323357,0.6670735493993597,0.535981570911783,0.34553172835452917,0.6690304164143223,0.5525587471455986,0.7954050505588258,0.6257782559333221,0.6409401956998441,0.7042615120492276,0.22704749096102236,0.7572432530791139,0.4047440796836292,0.586264857345366,0.7236092866507474,1.0651223436721704,0.7326587477545858,0.4913300799129852,0.669795929815011,0.6667303626014411,0.4053386941639365,0.8667970151842976,0.7170708386653636,0.6493418123975208,0.7061902361680693,0.45033409630565074,0.987548315795766,0.7858282637038836,0.8458782010941969,0.6902161855751537
communication_services,0.453588667024492,0.9693957857117734,0.9269451156008581,0.507165219394504,0.5556904140249311,0.12300152924636738,0.8179873132694339,0.8409436539919953,0.4735801807954042,0.5203455543690032,0.002629969063174048,0.840797431943282,0.8607445228587665,0.4814583348794473,0.5285837790224677,0.4141469702960159,0.8118644788551567,0.8374713842107945,0.4707698174490783,0.5174427428141655,0.14777440748449946,0.9128899301760071,0.9028869509670123,0.5515283129423072,0.5515283129423074,-0.08332583220511706,0.9128899301760071,0.9028869509670122,0.5515283129423072,0.5515283129423074,-0.03498555136332103,0.9128899301760071,0.9028869509670123,0.5515283129423072,0.5515283129423075,-0.21661390334205452,0.9046743155154142,0.8947795321788816,0.5483747247369645,0.5483747247369647,-0.4038298170581184,0.8179873132694339,0.8409436539919953,0.4735801807954042,0.5203455543690032,0.5522639051209877,0.8179873132694339,0.8409436539919953,0.4735801807954042,0.5203455543690033,0.3359141478974219,0.8954503150059255,0.8912398684530378,0.4945191332168742,0.5423376971379609
utilities,0.028090652106041284,1.1157010477361096,0.8977487394420816,0.7515051236901095,0.8582873977322998,0.28673547142625727,1.5046744325746466,1.007314123762777,0.8232084547733564,0.9610898421190852,0.2479358080684186,1.4569019759627437,1.037124825248418,0.5980853925750615,0.8335060229187526,0.38574526990847047,1.2013521316969584,0.5800958936410455,0.5943385985446662,0.5945455417213797,0.5285239059121547,1.0456875819914255,0.631768690708524,0.5429566192556394,0.5398723696197073,0.38378373151929446,1.0024585502623107,0.5871784564721262,0.5251039099074152,0.5251039099074153,0.02463574521845916,0.5691737072354639,0.6742424785769809,0.6068277755175171,0.6403989375481868,0.916435790370195,1.514602000177146,1.1159470418129958,0.8251836995920608,0.9408971903938461,0.2050635039744353,1.0601408984999499,0.5305816584367417,0.5355726051782373,0.5321907898638794,0.34337716207645796,1.3923967935403585,0.9620374155799707,0.7913887554181672,0.9172105393396607,-0.018941202275815434,0.3570990759313522,0.529228471355758,0.11753756204294483,0.10290970844563198
