sector,portfolio,difference
energy,gpt4o_weighted_energy,0.0006218511417732
energy,gpt4o_equal_energy,0.0020405170470308
energy,gpt4o Min Var,-0.0009277229918577
energy,gpt4o Max Ret,-0.0015961429594188
energy,gpt4o Max Sharpe,-0.0082860269736667
energy,gpt4.1_weighted_energy,-0.0009889148283141
energy,gpt4.1_equal_energy,0.0021713579692335
energy,gpt4.1 Min Var,-0.0011524668789443
energy,gpt4.1 Max Ret,-0.001211952771363
energy,gpt4.1 Max Sharpe,-0.0078040408959357
energy,o4-mini_weighted_energy,0.0033207175276552
energy,o4-mini_equal_energy,0.0021713579692335
energy,o4-mini Min Var,-0.0011524668789443
energy,o4-mini Max Ret,-0.001211952771363
energy,o4-mini Max Sharpe,-0.0078040408959353
energy,gpt5_weighted_energy,-0.0008232409744773
energy,gpt5_equal_energy,0.0020405170470308
energy,gpt5 Min Var,-0.0009277229918577
energy,gpt5 Max Ret,-0.0015961429594188
energy,gpt5 Max Sharpe,-0.0082860269736667
energy,sonnet-3.7_weighted_energy,-0.0078148186394922
energy,sonnet-3.7_equal_energy,0.001218185983241
energy,sonnet-3.7 Min Var,-0.0022985146715262
energy,sonnet-3.7 Max Ret,-0.0041027536757595
energy,sonnet-3.7 Max Sharpe,-0.010285270596226
energy,sonnet-4_weighted_energy,-0.0023285590742685
energy,sonnet-4_equal_energy,0.0020405170470308
energy,sonnet-4 Min Var,-0.0009277229918577
energy,sonnet-4 Max Ret,-0.0015961429594188
energy,sonnet-4 Max Sharpe,-0.0082860269736667
energy,opus-4_weighted_energy,-0.0035043001427821
energy,opus-4_equal_energy,0.0020405170470308
energy,opus-4 Min Var,-0.0009277229918577
energy,opus-4 Max Ret,-0.0015961429594188
energy,opus-4 Max Sharpe,-0.0082860269736667
energy,dsV3_weighted_energy,-0.0013171599090316
energy,dsV3_equal_energy,-0.0031392962422449
energy,dsV3 Min Var,-0.0043493793833932
energy,dsV3 Max Ret,-0.0067238678795476
energy,dsV3 Max Sharpe,-0.0129814008693599
energy,dsR1_weighted_energy,0.0038212084252112
energy,dsR1_equal_energy,0.0020405170470308
energy,dsR1 Min Var,-0.0009277229918577
energy,dsR1 Max Ret,-0.0015961429594188
energy,dsR1 Max Sharpe,-0.0082860269736669
energy,gemini_weighted_energy,-0.0017060643731411
energy,gemini_equal_energy,0.0020405170470308
energy,gemini Min Var,-0.0009277229918577
energy,gemini Max Ret,-0.0015961429594188
energy,gemini Max Sharpe,-0.0082860269736668
energy,grok3_weighted_energy,-0.0001345997171759
energy,grok3_equal_energy,0.0020405170470308
energy,grok3 Min Var,-0.0009277229918577
energy,grok3 Max Ret,-0.0015961429594188
energy,grok3 Max Sharpe,-0.0082860269736667
energy,grok3-mini_weighted_energy,-0.0020151836952182
energy,grok3-mini_equal_energy,0.0021713579692335
energy,grok3-mini Min Var,-0.0011524668789443
energy,grok3-mini Max Ret,-0.001211952771363
energy,grok3-mini Max Sharpe,-0.0078040408959351
materials,gpt4o_weighted_materials,0.0043130004878936
materials,gpt4o_equal_materials,0.0082207042858272
materials,gpt4o Min Var,-0.0117664818742361
materials,gpt4o Max Ret,-0.0011906376056393
materials,gpt4o Max Sharpe,0.0008142909707397
materials,gpt4.1_weighted_materials,0.001095549900954
materials,gpt4.1_equal_materials,0.0115564830172505
materials,gpt4.1 Min Var,0.0015165397366934
materials,gpt4.1 Max Ret,0.0190438784076611
materials,gpt4.1 Max Sharpe,0.0181745136789003
materials,o4-mini_weighted_materials,0.0117282976254463
materials,o4-mini_equal_materials,0.009486341628651
materials,o4-mini Min Var,0.0009803279270566
materials,o4-mini Max Ret,0.0178200891115633
materials,o4-mini Max Sharpe,0.0163837032684003
materials,gpt5_weighted_materials,0.0019944545256895
materials,gpt5_equal_materials,0.0076676984030342
materials,gpt5 Min Var,0.0001898320041237
materials,gpt5 Max Ret,-0.0015022898280685
materials,gpt5 Max Sharpe,0.0068617246302385
materials,sonnet-3.7_weighted_materials,-0.0061583599791002
materials,sonnet-3.7_equal_materials,0.0072601143659658
materials,sonnet-3.7 Min Var,-0.0123631405252582
materials,sonnet-3.7 Max Ret,0.0016055561615551
materials,sonnet-3.7 Max Sharpe,0.0009559745603235
materials,sonnet-4_weighted_materials,0.0045190597352611
materials,sonnet-4_equal_materials,0.0145279385637457
materials,sonnet-4 Min Var,0.0106715491834423
materials,sonnet-4 Max Ret,0.0208098915948941
materials,sonnet-4 Max Sharpe,0.0189100710382865
materials,opus-4_weighted_materials,-0.0004353086051949
materials,opus-4_equal_materials,0.008426997369153
materials,opus-4 Min Var,-0.012357823411579
materials,opus-4 Max Ret,0.0023272658722119
materials,opus-4 Max Sharpe,0.0007921478601591
materials,dsV3_weighted_materials,0.0065534011740989
materials,dsV3_equal_materials,0.0179876510567434
materials,dsV3 Min Var,0.0130143011407535
materials,dsV3 Max Ret,0.0047344283525386
materials,dsV3 Max Sharpe,0.0150667022873543
materials,dsR1_weighted_materials,0.0073147476341808
materials,dsR1_equal_materials,0.0093487800943896
materials,dsR1 Min Var,0.0007273309434116
materials,dsR1 Max Ret,-0.0004874683075838
materials,dsR1 Max Sharpe,0.0080652232222427
materials,gemini_weighted_materials,-0.0041311389270379
materials,gemini_equal_materials,0.0059059787309311
materials,gemini Min Var,-0.0127889890330389
materials,gemini Max Ret,-0.0003227026993779
materials,gemini Max Sharpe,-0.009066764292008
materials,grok3_weighted_materials,0.0004009046467998
materials,grok3_equal_materials,0.0050940957522015
materials,grok3 Min Var,-0.0123394776383486
materials,grok3 Max Ret,-0.0030750072241007
materials,grok3 Max Sharpe,-0.001742369841612
materials,grok3-mini_weighted_materials,-0.0001550613137351
materials,grok3-mini_equal_materials,0.0043666072020783
materials,grok3-mini Min Var,-0.0024002402946631
materials,grok3-mini Max Ret,0.0001840505692613
materials,grok3-mini Max Sharpe,0.0040915752210627
industrials,gpt4o_weighted_industrials,0.0066894289401642
industrials,gpt4o_equal_industrials,0.0044922138128922
industrials,gpt4o Min Var,0.0100643715978264
industrials,gpt4o Max Ret,-0.0001783612155553
industrials,gpt4o Max Sharpe,0.0040300000153728
industrials,gpt4.1_weighted_industrials,-0.0047514819245124
industrials,gpt4.1_equal_industrials,-0.0058985054389403
industrials,gpt4.1 Min Var,-0.0034614514125488
industrials,gpt4.1 Max Ret,-0.0041253801511894
industrials,gpt4.1 Max Sharpe,0.0031035094972875
industrials,o4-mini_weighted_industrials,0.0104763083997016
industrials,o4-mini_equal_industrials,0.0103451288029794
industrials,o4-mini Min Var,0.0149438000799815
industrials,o4-mini Max Ret,0.007631683450012
industrials,o4-mini Max Sharpe,0.0124056077117379
industrials,gpt5_weighted_industrials,0.0060279055782431
industrials,gpt5_equal_industrials,0.0009145785297383
industrials,gpt5 Min Var,0.0051827469843154
industrials,gpt5 Max Ret,0.0116772275780384
industrials,gpt5 Max Sharpe,0.0248456761604084
industrials,sonnet-3.7_weighted_industrials,0.0183221135900998
industrials,sonnet-3.7_equal_industrials,0.0113084059141486
industrials,sonnet-3.7 Min Var,-0.0012380766246512
industrials,sonnet-3.7 Max Ret,0.0274202924597571
industrials,sonnet-3.7 Max Sharpe,0.0256882704474685
industrials,sonnet-4_weighted_industrials,0.0062609230875263
industrials,sonnet-4_equal_industrials,0.0056369146881964
industrials,sonnet-4 Min Var,0.0063100712770485
industrials,sonnet-4 Max Ret,0.0005208427670958
industrials,sonnet-4 Max Sharpe,0.0005208427670964
industrials,opus-4_weighted_industrials,-0.0001199191266268
industrials,opus-4_equal_industrials,0.0028865594047691
industrials,opus-4 Min Var,0.0114754333460151
industrials,opus-4 Max Ret,0.0132923968922182
industrials,opus-4 Max Sharpe,0.0204089844994514
industrials,dsV3_weighted_industrials,0.0035242216308972
industrials,dsV3_equal_industrials,0.0044158545681889
industrials,dsV3 Min Var,-0.0030120669363239
