Stock,Weight_0,Weight_1,Weight_2,Weight_3,Weight_4
NVDA,0.17560975609756102,0.12,0.1,0.18,0.17910447761194026
MSFT,0.1463414634146342,0.11,0.12,0.15,0.14925373134328357
AAPL,0.11707317073170735,0.1,0.1,0.12,0.11940298507462685
AMD,0.0780487804878049,0.08,0.08,0.08,0.07960199004975124
AVGO,0.0682926829268293,0.07,0.05,0.05,0.06965174129353234
CRM,0.058536585365853676,0.065,0.07,0.05,0.059701492537313425
ADBE,0.053658536585365874,0.06,0.08,0.04,0.03980099502487562
NOW,0.048780487804878064,0.055,0.06,0.06,0.04975124378109452
PANW,0.043902439024390255,0.05,0.06,0.05,0.054726368159203974
CRWD,0.03902439024390245,0.045,0.06,0.06,0.044776119402985065
ORCL,0.03414634146341465,0.04,0.04,0.02,0.014925373134328356
INTU,0.029268292682926838,0.04,0.03,0.04,0.029850746268656712
AMAT,0.024390243902439032,0.035,0.03,0.03,0.01990049751243781
TXN,0.019512195121951226,0.03,0.02,0.02,0.02487562189054726
QCOM,0.019512195121951226,0.035,0.04,0.03,0.03482587064676617
FTNT,0.014634146341463419,0.025,0.03,0.02,0.009950248756218905
CSCO,0.009756097560975613,0.02,0.02,,0.007960199004975124
INTC,0.009756097560975613,0.005,,,0.004975124378109453
IBM,0.004878048780487807,0.01,0.01,,0.004975124378109453
HPQ,0.004878048780487807,0.005,,,0.001990049751243781
