Stock,Weight_0,Weight_1,Weight_2,Weight_3,Weight_4
LIN,0.18,0.18,0.18,0.17647058823529407,0.18
APD,0.12,0.12,0.12,0.11764705882352938,0.12
SHW,0.11,0.11,0.11,0.10784313725490194,0.11
ECL,0.1,0.1,0.1,0.0980392156862745,0.1
NUE,0.09,0.09,0.09,0.08823529411764704,0.09
FCX,0.08,0.08,0.07,0.07843137254901959,0.07
ALB,0.07,0.07,0.08,0.06862745098039215,0.08
PPG,0.06,0.06,0.06,0.05882352941176469,0.06
VMC,0.05,0.05,0.05,0.04411764705882352,0.045
MLM,0.05,0.05,0.045,0.039215686274509796,0.04
DD,0.04,0.04,0.025,0.04901960784313725,0.05
CF,0.03,0.03,0.04,0.024509803921568624,0.025
MOS,0.01,0.01,0.01,0.014705882352941173,0.015
IFF,0.01,0.0,0.0,0.014705882352941173,0.01
DOW,0.0,0.01,0.02,0.019607843137254898,0.005
