Stock,Weight_0,Weight_1,Weight_2,Weight_3,Weight_4
NEE,0.1153846153846154,0.12,0.1188118811881188,0.11822660098522171,0.12
CEG,0.09615384615384617,0.1,0.09900990099009901,0.09852216748768476,0.1
SO,0.08173076923076925,0.08,0.08415841584158416,0.08866995073891629,0.09
DUK,0.07692307692307694,0.075,0.07920792079207921,0.08374384236453206,0.08
VST,0.07211538461538462,0.09,0.07425742574257425,0.07881773399014781,0.075
SRE,0.06730769230769233,0.07,0.0594059405940594,0.06403940886699509,0.07
D,0.06250000000000001,0.05,0.054455445544554455,0.07389162561576357,0.065
EXC,0.0576923076923077,0.05,0.04950495049504951,0.06896551724137934,0.06
AWK,0.05288461538461539,0.065,0.06930693069306931,0.04926108374384238,0.045
XEL,0.04807692307692309,0.06,0.06435643564356436,0.05418719211822662,0.05
AEP,0.043269230769230775,0.055,0.04455445544554455,0.059113300492610855,0.055
WEC,0.03846153846153847,0.04,0.039603960396039604,0.04433497536945814,0.04
PEG,0.033653846153846166,0.025,0.0297029702970297,0.03448275862068967,0.03
ATO,0.033653846153846166,0.015,0.019801980198019802,0.019704433497536953,0.02
PPL,0.02884615384615385,0.03,0.024752475247524754,0.02463054187192119,0.025
ETR,0.024038461538461543,0.035,0.034653465346534656,0.014778325123152714,0.035
ED,0.019230769230769235,0.02,0.01485148514851485,0.009852216748768476,0.01
FE,0.019230769230769235,0.01,0.019801980198019802,0.004926108374384238,0.015
EVRG,0.014423076923076926,0.0075,0.009900990099009901,0.004926108374384238,0.01
CNP,0.014423076923076926,0.0025,0.009900990099009901,0.004926108374384238,0.005
