Stock,Weight
CAT,0.07843137254901959
 DE,0.06862745098039215
 UNP,0.05882352941176469
 CSX,0.04901960784313725
 BA,0.05882352941176469
 LMT,0.05882352941176469
 RTX,0.04901960784313725
 HON,0.05882352941176469
 GE,0.04901960784313725
 MMM,0.029411764705882346
 EMR,0.039215686274509796
 ETN,0.04901960784313725
 ITW,0.039215686274509796
 PH,0.039215686274509796
 FDX,0.04901960784313725
 UPS,0.04901960784313725
 ROK,0.039215686274509796
 NOC,0.04901960784313725
 NSC,0.039215686274509796
 GD,0.04901960784313725
