Stock,Weight
AAPL,0.1507537688442211
 MSFT,0.1407035175879397
 NVDA,0.12060301507537687
 AMD,0.08040201005025124
 AVGO,0.07035175879396985
 CRM,0.06030150753768843
 ADBE,0.05025125628140703
 INTU,0.045226130653266326
 NOW,0.045226130653266326
 PANW,0.04020100502512562
 CRWD,0.035175879396984924
 FTNT,0.030150753768844216
 SNPS,0.025125628140703515
 QCOM,0.02010050251256281
 TXN,0.02010050251256281
 ORCL,0.015075376884422108
 CSCO,0.015075376884422108
 IBM,0.015075376884422108
 INTC,0.010050251256281405
 HPE,0.010050251256281405
