Stock,Weight
JNJ,0.06956521739130433
 PFE,0.0608695652173913
 LLY,0.08695652173913043
 MRK,0.06956521739130433
 ABBV,0.0608695652173913
 BMY,0.043478260869565216
 AMGN,0.05217391304347825
 GILD,0.043478260869565216
 REGN,0.05217391304347825
 VRTX,0.05217391304347825
 UNH,0.06956521739130433
 CI,0.043478260869565216
 CVS,0.043478260869565216
 MDT,0.043478260869565216
 SYK,0.03478260869565217
 ISRG,0.043478260869565216
 BDX,0.03478260869565217
 BIIB,0.026086956521739126
 HCA,0.03478260869565217
 BSX,0.03478260869565217
