Stock,Weight
MSFT,0.11922503725782412
AAPL,0.09935419771485345
NVDA,0.12916045702930948
AVGO,0.05563835072031793
ADBE,0.0317933432687531
CRM,0.04172876304023845
INTU,0.04967709885742672
NOW,0.04769001490312965
PANW,0.05166418281172379
CRWD,0.04967709885742672
ORCL,0.04371584699453551
CSCO,0.03229011425732737
CDNS,0.022851465474416292
AMD,0.05762543467461499
QCOM,0.039741679085941374
SNPS,0.01689021361152508
KLAC,0.0317933432687531
MPWR,0.023845007451564825
ENPH,0.02185792349726776
LRCX,0.03378042722305017
