Stock,Weight
CAT,0.06526336024605921
UNP,0.07477893118031528
HON,0.06949250288350634
RTX,0.05007689350249903
UPS,0.049788542868127644
CSX,0.045174932718185304
WM,0.07996924259900039
LMT,0.05007689350249903
UBER,0.05882352941176472
ODFL,0.06064975009611688
TDG,0.050365244136870414
PWR,0.05007689350249903
CARR,0.04969242599000385
AME,0.04998077662437523
BA,0.019992310649750097
GE,0.039504036908881206
FDX,0.030084582852748936
NSC,0.030469050365244138
DE,0.040176855055747786
ETN,0.03556324490580546
