Stock,Weight_0,Weight_1,Weight_2,Weight_3,Weight_4
NEE,0.12435233160621761,0.13888888888888887,0.14150943396226415,0.14705882352941177,0.12371134020618557
DUK,0.10880829015544041,0.1111111111111111,0.11320754716981131,0.11764705882352941,0.10309278350515465
SO,0.09326424870466321,0.09259259259259259,0.09433962264150944,0.09803921568627451,0.09278350515463918
D,0.08290155440414508,0.07407407407407407,0.07547169811320754,0.08823529411764705,0.07731958762886598
AEP,0.07772020725388601,0.07407407407407407,0.0660377358490566,0.0784313725490196,0.07216494845360825
XEL,0.06735751295336788,0.06481481481481481,0.056603773584905655,0.06862745098039216,0.06701030927835051
SRE,0.06217616580310881,0.05555555555555555,0.056603773584905655,0.06862745098039216,0.061855670103092786
ED,0.05699481865284974,0.046296296296296294,0.04716981132075472,0.058823529411764705,0.05670103092783505
EXC,0.05181347150259067,0.046296296296296294,0.04716981132075472,0.049019607843137254,0.051546391752577324
CNP,0.046632124352331605,0.037037037037037035,0.03773584905660377,0.0392156862745098,0.04639175257731959
WEC,0.04145077720207254,0.037037037037037035,0.03773584905660377,0.0392156862745098,0.041237113402061855
AWK,0.03626943005181347,0.037037037037037035,0.03773584905660377,0.029411764705882353,0.03608247422680413
AES,0.031088082901554404,0.027777777777777776,0.028301886792452827,0.029411764705882353,0.030927835051546393
NI,0.025906735751295335,0.027777777777777776,0.028301886792452827,0.0196078431372549,0.025773195876288662
ETR,0.02072538860103627,0.027777777777777776,0.028301886792452827,0.0196078431372549,0.025773195876288662
PEG,0.02072538860103627,0.027777777777777776,0.028301886792452827,0.00980392156862745,0.020618556701030927
ATO,0.015544041450777202,0.018518518518518517,0.018867924528301886,0.00980392156862745,0.020618556701030927
ES,0.015544041450777202,0.018518518518518517,0.018867924528301886,0.00980392156862745,0.020618556701030927
FE,0.010362694300518135,0.018518518518518517,0.018867924528301886,0.00980392156862745,0.015463917525773196
CMS,0.010362694300518135,0.018518518518518517,0.018867924528301886,0.00980392156862745,0.010309278350515464
