Stock,Weight_0,Weight_1,Weight_2,Weight_3,Weight_4
XOM,0.1293103448275862,0.1304347826086956,0.13215859030837,0.1249999999999999,0.1346153846153846
CVX,0.1034482758620689,0.1043478260869565,0.105726872246696,0.0999999999999999,0.1153846153846153
COP,0.0862068965517241,0.0869565217391304,0.0881057268722467,0.0833333333333333,0.0961538461538461
EOG,0.0689655172413793,0.0695652173913043,0.0704845814977973,0.0666666666666666,0.0769230769230769
DVN,0.0517241379310344,0.0521739130434782,0.052863436123348,0.0499999999999999,0.0673076923076923
APA,0.043103448275862,0.0347826086956521,0.0352422907488986,0.0333333333333333,0.0576923076923076
KMI,0.0603448275862068,0.0434782608695652,0.0440528634361233,0.0416666666666666,0.048076923076923
WMB,0.0517241379310344,0.0347826086956521,0.0440528634361233,0.0416666666666666,0.048076923076923
OKE,0.043103448275862,0.0347826086956521,0.0352422907488986,0.0249999999999999,0.0384615384615384
VLO,0.0517241379310344,0.0521739130434782,0.052863436123348,0.0583333333333333,0.0384615384615384
PSX,0.043103448275862,0.0434782608695652,0.0440528634361233,0.0499999999999999,0.0384615384615384
MPC,0.0517241379310344,0.0521739130434782,0.052863436123348,0.0499999999999999,0.0384615384615384
SLB,0.0258620689655172,0.0434782608695652,0.0308370044052863,0.0416666666666666,0.0288461538461538
HAL,0.0172413793103448,0.0260869565217391,0.0308370044052863,0.0333333333333333,0.0288461538461538
BKR,0.0172413793103448,0.0260869565217391,0.0220264317180616,0.0249999999999999,0.0288461538461538
OXY,0.043103448275862,0.0434782608695652,0.039647577092511,0.0333333333333333,0.0288461538461538
HES,0.0344827586206896,0.0347826086956521,0.0308370044052863,0.0333333333333333,0.0288461538461538
FANG,0.0344827586206896,0.0260869565217391,0.039647577092511,0.0416666666666666,0.0192307692307692
TRGP,0.0258620689655172,0.0260869565217391,0.0220264317180616,0.0166666666666666,0.0192307692307692
CTRA,0.0172413793103448,0.0347826086956521,0.026431718061674,0.0499999999999999,0.0192307692307692
