Stock,Weight_0,Weight_1,Weight_2,Weight_3,Weight_4
AMT,0.14851485148514848,0.14851485148514848,0.13636363636363633,0.12,0.12
PLD,0.1386138613861386,0.1386138613861386,0.12727272727272726,0.125,0.125
EQIX,0.1287128712871287,0.11881188118811878,0.11818181818181815,0.1,0.11
PSA,0.09900990099009899,0.09900990099009899,0.09090909090909088,0.08,0.07
O,0.08910891089108909,0.08910891089108909,0.08181818181818179,0.085,0.085
DLR,0.0792079207920792,0.08910891089108909,0.07272727272727271,0.075,0.09
SPG,0.0792079207920792,0.0792079207920792,0.07272727272727271,0.07,0.06
AVB,0.05940594059405939,0.05940594059405939,0.05454545454545453,0.06,0.065
WELL,0.04950495049504949,0.04950495049504949,0.05454545454545453,0.065,0.055
VICI,0.0396039603960396,0.04950495049504949,0.04545454545454544,0.05,0.05
EXR,0.029702970297029695,0.029702970297029695,0.036363636363636355,0.045,0.045
ARE,0.0198019801980198,0.0198019801980198,0.036363636363636355,0.04,0.04
MAA,0.0198019801980198,0.0099009900990099,0.027272727272727264,0.035,0.035
CPT,0.0099009900990099,0.0099009900990099,0.027272727272727264,0.03,0.025
EQR,0.0099009900990099,0.0099009900990099,0.018181818181818177,0.02,0.025
