Stock,Weight_0,Weight_1,Weight_2,Weight_3,Weight_4
LIN,0.09009009009009,0.1076233183856502,0.0983606557377049,0.0909090909090909,0.096774193548387
APD,0.072072072072072,0.0941704035874439,0.081967213114754,0.0727272727272727,0.0806451612903225
SHW,0.063063063063063,0.0807174887892376,0.0655737704918032,0.0636363636363636,0.064516129032258
ECL,0.045045045045045,0.0672645739910313,0.0573770491803278,0.0545454545454545,0.064516129032258
PPG,0.054054054054054,0.0627802690582959,0.0491803278688524,0.0454545454545454,0.0483870967741935
NUE,0.0675675675675675,0.0762331838565022,0.0655737704918032,0.0636363636363636,0.0564516129032258
STLD,0.0405405405405405,0.0538116591928251,0.0491803278688524,0.0454545454545454,0.0403225806451612
CF,0.036036036036036,0.0448430493273542,0.040983606557377,0.0545454545454545,0.0403225806451612
MOS,0.0315315315315315,0.0358744394618834,0.0327868852459016,0.0454545454545454,0.032258064516129
ALB,0.081081081081081,0.0717488789237668,0.081967213114754,0.0818181818181818,0.0806451612903225
DOW,0.0585585585585585,0.0493273542600896,0.040983606557377,0.0363636363636363,0.0483870967741935
EMN,0.027027027027027,0.0313901345291479,0.0327868852459016,0.0272727272727272,0.032258064516129
IFF,0.036036036036036,0.0224215246636771,0.0245901639344262,0.0363636363636363,0.0241935483870967
VMC,0.0675675675675675,0.0403587443946188,0.0491803278688524,0.0545454545454545,0.0564516129032258
MLM,0.0585585585585585,0.0269058295964125,0.0491803278688524,0.0545454545454545,0.0483870967741935
AVY,0.0225225225225225,0.0179372197309417,0.0245901639344262,0.0272727272727272,0.0241935483870967
FCX,0.072072072072072,0.0582959641255605,0.0655737704918032,0.0545454545454545,0.064516129032258
IP,0.018018018018018,0.0179372197309417,0.0163934426229508,0.0272727272727272,0.0241935483870967
NEM,0.036036036036036,0.0224215246636771,0.0491803278688524,0.0363636363636363,0.0403225806451612
BALL,0.0225225225225225,0.0179372197309417,0.0245901639344262,0.0272727272727272,0.032258064516129
