Stock,Weight_0,Weight_1,Weight_2,Weight_3,Weight_4
PG,0.09090909090909091,0.10909090909090907,0.09090909090909093,0.1081081081081081,0.10909090909090907
KO,0.07272727272727272,0.09090909090909091,0.08181818181818183,0.09009009009009009,0.09090909090909091
PEP,0.07727272727272727,0.09090909090909091,0.07727272727272728,0.09909909909909909,0.09999999999999999
CL,0.045454545454545456,0.06363636363636364,0.05454545454545455,0.04504504504504504,0.045454545454545456
MDLZ,0.06363636363636363,0.07272727272727272,0.06818181818181819,0.07207207207207207,0.07272727272727272
KMB,0.04090909090909091,0.045454545454545456,0.05000000000000001,0.05405405405405405,0.03636363636363636
COST,0.09545454545454546,0.13636363636363635,0.1090909090909091,0.13513513513513511,0.09090909090909091
WMT,0.09090909090909091,0.10909090909090907,0.09545454545454546,0.12612612612612611,0.0818181818181818
MO,0.031818181818181815,0.03636363636363636,0.03636363636363637,0.027027027027027025,0.027272727272727268
PM,0.03636363636363636,0.03636363636363636,0.040909090909090916,0.036036036036036036,0.03636363636363636
GIS,0.04090909090909091,0.027272727272727268,0.04545454545454546,0.027027027027027025,0.054545454545454536
HSY,0.05,0.03636363636363636,0.040909090909090916,0.036036036036036036,0.03636363636363636
CLX,0.02727272727272727,0.027272727272727268,0.03181818181818182,0.018018018018018018,0.027272727272727268
CPB,0.022727272727272728,0.01818181818181818,0.018181818181818184,0.009009009009009009,0.01818181818181818
MKC,0.02727272727272727,0.01818181818181818,0.02272727272727273,0.018018018018018018,0.01818181818181818
EL,0.045454545454545456,0.027272727272727268,0.027272727272727275,0.027027027027027025,0.027272727272727268
CHD,0.031818181818181815,0.01818181818181818,0.02272727272727273,0.018018018018018018,0.01818181818181818
K,0.02727272727272727,0.01818181818181818,0.018181818181818184,0.009009009009009009,0.01818181818181818
BF.B,0.022727272727272728,0.00909090909090909,0.03181818181818182,0.018018018018018018,0.01818181818181818
STZ,0.05909090909090909,0.00909090909090909,0.03636363636363637,0.027027027027027025,0.07272727272727272
