Stock,Weight_0,Weight_1,Weight_2,Weight_3,Weight_4
AMZN,0.17307692307692302,0.17647058823529407,0.18,0.18,0.1764705882352941
TSLA,0.1442307692307692,0.14705882352941171,0.15,0.15,0.14705882352941177
HD,0.11538461538461535,0.11764705882352938,0.12,0.1,0.11764705882352941
LOW,0.0769230769230769,0.07843137254901959,0.05,0.07,0.09803921568627451
NKE,0.06730769230769229,0.07843137254901959,0.06,0.06,0.0784313725490196
MCD,0.09615384615384613,0.0980392156862745,0.1,0.08,0.0784313725490196
SBUX,0.0769230769230769,0.06862745098039215,0.08,0.06,0.06862745098039216
BKNG,0.048076923076923066,0.04901960784313725,0.06,0.05,0.058823529411764705
TJX,0.048076923076923066,0.04901960784313725,0.07,0.05,0.049019607843137254
GM,0.03846153846153845,0.029411764705882346,0.02,0.04,0.029411764705882353
F,0.028846153846153837,0.029411764705882346,0.02,0.04,0.029411764705882353
EBAY,0.019230769230769225,0.019607843137254898,0.015,0.03,0.0196078431372549
CMG,0.028846153846153837,0.029411764705882346,0.04,0.05,0.0196078431372549
RL,0.009615384615384612,0.019607843137254898,0.005,0.02,0.00980392156862745
YUM,0.028846153846153837,0.009803921568627449,0.03,0.02,0.0196078431372549
