Stock,Weight_0,Weight_1,Weight_2,Weight_3,Weight_4
JNJ,0.09090909090909091,0.07407407407407406,0.1095890410958904,0.09174311926605505,0.06926406926406926
UNH,0.09090909090909091,0.07407407407407406,0.07762557077625572,0.08715596330275228,0.0735930735930736
PFE,0.045454545454545456,0.03703703703703703,0.04566210045662101,0.05045871559633027,0.03463203463203463
ABBV,0.07272727272727272,0.05185185185185184,0.0684931506849315,0.06880733944954127,0.06060606060606061
MRK,0.07272727272727272,0.05185185185185184,0.06392694063926942,0.06422018348623854,0.05627705627705628
LLY,0.10909090909090907,0.08888888888888886,0.09132420091324202,0.08256880733944953,0.08658008658008658
REGN,0.03636363636363636,0.05925925925925925,0.0410958904109589,0.03669724770642201,0.05194805194805195
VRTX,0.045454545454545456,0.04444444444444443,0.03652968036529681,0.03669724770642201,0.047619047619047616
MRNA,0.027272727272727268,0.03703703703703703,0.03196347031963471,0.03211009174311927,0.04329004329004329
BIIB,0.01818181818181818,0.022222222222222216,0.0273972602739726,0.027522935779816512,0.030303030303030304
AMGN,0.054545454545454536,0.05185185185185184,0.0547945205479452,0.055045871559633024,0.05194805194805195
BMY,0.045454545454545456,0.03703703703703703,0.0410958904109589,0.045871559633027525,0.03896103896103896
GILD,0.03636363636363636,0.03703703703703703,0.04566210045662101,0.041284403669724766,0.03896103896103896
CI,0.045454545454545456,0.03703703703703703,0.03652968036529681,0.059633027522935776,0.047619047619047616
MDT,0.054545454545454536,0.03703703703703703,0.0410958904109589,0.041284403669724766,0.03896103896103896
TMO,0.03636363636363636,0.07407407407407406,0.05022831050228311,0.05045871559633027,0.05194805194805195
ISRG,0.027272727272727268,0.04444444444444443,0.03196347031963471,0.03211009174311927,0.03896103896103896
SYK,0.027272727272727268,0.03703703703703703,0.03652968036529681,0.03211009174311927,0.03896103896103896
HCA,0.01818181818181818,0.03703703703703703,0.022831050228310504,0.027522935779816512,0.03896103896103896
DHR,0.045454545454545456,0.06666666666666665,0.04566210045662101,0.03669724770642201,0.06060606060606061
