Stock,Weight
LLY,0.12037037037037036
 MRK,0.08333333333333333
 PFE,0.037037037037037035
 BMY,0.027777777777777776
 JNJ,0.09259259259259259
 ABBV,0.07407407407407407
 VRTX,0.06481481481481481
 REGN,0.05555555555555555
 GILD,0.037037037037037035
 UNH,0.1111111111111111
 TMO,0.05555555555555555
 ABT,0.037037037037037035
 ISRG,0.027777777777777776
 SYK,0.027777777777777776
 DHR,0.027777777777777776
 EW,0.018518518518518517
 CI,0.027777777777777776
 MCK,0.027777777777777776
 HUM,0.027777777777777776
 MDT,0.018518518518518517
