Date,ADM,BF.B,BG,CAG,CHD,CL,CLX,COST,CPB,DG,DLTR,EL,GIS,HRL,HSY,K,KDP,KHC,KMB,KO,KR,KVUE,LW,MDLZ,MKC,MNST,MO,PEP,PG,PM,SJM,STZ,SYY,TAP,TGT,TSN,WBA,WMT
2024-10-02,-0.012264794895438524,-0.008411995862835142,-0.007473457332034528,-0.08068468529034312,-0.011676825076085917,-0.002638435255357008,-0.003750323682742418,0.0013108342514223104,-0.010339031083305472,-0.03196406728407142,-0.0134867198283668,-0.0012339233867175725,-0.017689565744465785,-0.003790207540685153,0.008341767950726942,-0.0007439570633807069,-0.0045710347153735675,-0.02274662315197029,-0.004564404339729045,-0.009761589052490138,-0.010932758590192937,-0.006584781873776535,0.02572790541492065,-0.009727231751144205,-0.024378593732062526,-0.0125993704973133,-0.006675812163711381,-0.010678047841449434,-0.006472337308645271,-0.008209603341215344,-0.017160358157745415,-0.007800345418863208,-0.004630936479050107,-0.017785423202820394,-0.01182665203442601,-0.009203565793534874,0.0,-0.010335824696030338
2024-10-03,-0.005443140036333061,-0.015104570131868056,-0.0028881113646180845,-0.024268540796094085,-0.018594023907826385,-0.02047816679782688,-0.02021860692602584,-0.0032555363469110032,-0.004211382239188932,0.001834496366033056,-0.005900072604961282,-0.017607164417635546,-0.003547213293256246,-0.013633472811261038,-0.012512355142801135,0.0004962761886220246,-0.010264761737797001,-0.005818989925137741,-0.012133217546101083,-0.006900636653198955,-0.00837941476325077,-0.015908090131870445,0.025683431275903557,-0.015495241859895037,-0.014017708570594034,-0.012367437581508822,-0.012057764537983573,-0.006015891736905865,-0.010470128130818601,-0.010200720082451764,-0.015529231531516974,-0.04701378909646792,-0.016024663554002117,-0.01420217702211013,-0.0053189548759744465,-0.01925346819581686,-0.003448176156633842,0.0
2024-10-04,0.012998107739242926,-0.00504198576770809,0.015516689120759208,0.005451468483277155,-0.0029602070269399983,-0.009302862039619386,0.0012395447912676438,0.00849630832248116,0.001268724594183368,0.02966303290081984,0.026346260083711215,0.0047164915807249574,0.007803960454573655,0.007714619445117643,0.004450513533394762,-0.0002479183936897611,-0.006823064624971176,0.012291483757682187,0.006069637092463109,-0.004963102155057131,0.0048544128747260995,-0.004939312988386457,0.008200215124151367,0.004918393870390059,-0.003461385705487263,0.012721116521141829,0.0024009352317220234,-0.0033228615388368743,-0.007288830919965905,0.006082156671237238,0.0009379108386236013,0.012394907506391828,-0.002908987640174776,0.00972462366571114,0.02192509451763658,0.008265944560309046,0.00576699647755663,0.006340931825331353
2024-10-07,-0.006246836168555814,-0.005701019305752508,0.007843604189997189,-0.01389367664142771,-0.01929934896093144,-0.004745490464822755,-0.006003643414362103,-0.010779993318045467,-0.004646234145655126,-0.0005927025610663605,-0.020310330189212245,0.0018777725918051047,-0.011819117396257406,-0.0028708740144808287,-0.02246664671327714,0.0001240865768667998,-0.006595243883678825,0.0,-0.000780625791475531,-0.016531162299591506,0.0012524535068039189,-0.007671648423497213,0.005519354570534318,-0.007131950183759228,-0.010101004266648284,-0.03356229752437012,-0.0035927768231286406,-0.004524552438676999,-0.010421771206100772,-0.0015952850347490388,-0.010307485757381607,-0.014594315980664185,-0.009017310596770245,-0.018369888411596147,-0.025379380670918494,-0.005465519378983319,0.01720178678885098,-0.022733030584563885
2024-10-08,-0.022256129917547773,-0.010405555731315963,-0.007074976199532901,0.0034364648000286824,0.009990923554711317,0.02039154542561783,-0.005043553628035213,0.01926526298058051,0.009335844812255578,-0.0019112704216526222,0.0002879970159028744,-0.022178259453229154,-0.003436800358510017,-0.00607805120694116,0.0002667183695956865,-0.0007443304591464583,0.001383131230219492,0.0020237445497897077,0.00873703207298071,0.002463464208401156,0.0007147232646471657,-0.006366403572494961,0.02715586334768405,-0.002112570867499497,0.0031493208304467224,0.005077172856988943,-0.007411875362763665,0.019197304656036973,0.00622324348387826,-0.0009249924005293453,0.005164357712057699,-0.007981291158733472,0.007895117755136294,-0.01944046145284395,0.015570604222776119,0.0010304796149813722,0.02367528930106988,0.007711777525513108
2024-10-09,-0.010078176580191056,-0.00386272034141788,-0.01903506453804238,0.003767022770410522,0.00549556418203867,0.004175805215743678,-0.0016272046392742379,0.02097890743013142,-0.0014715629156875076,-0.008258635086463184,0.002158806695990334,-0.0022362242608526817,-0.005794000782613051,-0.002896746233661429,-0.003251978815347223,0.0,0.0005524883282266302,0.0002884406134926465,0.001197087422158516,0.005637343349665258,0.0026786956691331465,-0.014645361680178492,-0.002250177394099495,0.002822871111301861,0.0010047273760871445,0.0056576837704716,0.013723476269344781,0.012439777965900678,0.00660084121084914,0.011616076082753946,0.003682094968543881,-0.002944477558675329,-0.009426458456263553,0.006299783064902753,0.019891397861939497,-0.00017156980331201055,-0.018722394257031483,0.008656422487722581
2024-10-10,0.005617029844596777,0.02197331932727331,-0.003216807861697757,0.004435443913204384,-0.004074198433192344,-0.01742575765532295,-0.00927713364668592,-0.017016845542253134,0.007157959161885996,-0.005068714986280587,-0.0038775908906582,0.01323374560511148,-0.002378624774692417,0.000322788712048272,0.003209035036052077,-0.00024823049947320097,0.008006549620451997,0.004615093799226644,-0.007877237885504762,-0.004599611807561077,-0.01674092054577425,-0.00975386467527839,0.0002820843901920611,0.0012666503721203703,0.0008782056248546333,0.020092424970914458,-0.010949530774487126,0.002608242804090777,-0.0018905434548228683,-0.006573542996533788,-0.0016209832333213825,-0.003410706064829183,-0.010856468163740085,0.00147300525083649,0.010626663304925899,-0.0015442589818480679,0.013467953683623524,-0.0098258221834574
2024-10-11,0.011869345329340364,0.01791735380521775,0.00947332739937834,-0.002377696867555179,0.013869477283680709,0.00866581134740918,0.014235973078436936,-0.0051475107875949,-0.008988335910630973,0.0006064143619948226,-0.00605533686922477,0.012218275345229346,-0.006872254469640682,0.0029042242991978995,-0.00847694921245612,0.00012419442889322063,-0.003560575667301169,0.011197242478475866,0.008436045558491756,0.004620865997363666,0.002716884627736338,0.00656665708088755,0.005354261878865785,-0.006747251499346629,0.005013804023506152,0.010636220418721143,0.003220550949724066,0.01052078326255601,0.01266639921759194,0.005946969500445487,-0.0017090508363535317,0.006093457948761705,0.008400976886735023,0.00110320085560911,0.015964673230193682,0.010998463703456585,0.019933630738141694,0.006154941997590591
2024-10-14,-0.0010349743566985259,0.00828329090087343,-0.007734382152886576,0.0027239119206516893,0.01525440376615217,0.006293860029646936,0.0075482393795267555,0.0008211374959454787,0.014553861053286932,-0.03309484858304179,-0.031041475396918816,-0.017273691901296795,0.0002824658731965801,0.004826188641286366,0.00010759333890386635,0.0009930452019319969,0.007421688862808695,0.003974863381692284,0.00906842911693273,0.011067991073860917,-0.0016257138995390275,0.006523817409103572,0.013314692640275183,-0.0018397780744936476,0.010850640120371846,0.007211048956965449,0.00040130684126338245,0.0073795165443406585,0.008299835225729302,-0.0001664784263545327,0.011898591233925782,0.019289846124882715,0.010749929182464868,0.007346161029749831,-0.0030923436989243047,0.017338090267126738,-0.02280138807757659,0.002372053655755879
2024-10-15,-0.0041444582679096564,0.000821572099462653,-0.0160049627589659,0.004414088248328563,0.01153547669855648,0.008140489159113695,0.011330677173632342,0.005450823710246633,0.005405497434846307,0.010155362511880872,0.013922159621088559,-0.0318721216224126,0.005647282492621919,0.0062364524832425605,-0.008978493067999804,0.0037208048555676942,0.007366800598510803,0.010181108184706966,0.011773810115445427,0.0,0.015740824439291812,0.007407388586541774,-0.013693053209060224,0.018006471822100467,0.005428612356922269,0.0181888278087885,0.0008022917173720057,-0.0011358239166334716,0.0061446330185281894,0.002831388040940963,0.019710721909304008,-0.006674487811327623,0.004519939894262137,-0.006563336773262707,0.017218543177805135,0.00033413026636641696,0.15777787118959408,0.016938604844573657
