Date,AEE,AEP,AES,ATO,AWK,CEG,CMS,CNP,D,DTE,DUK,ED,EIX,ES,ETR,EVRG,EXC,FE,LNT,NEE,NI,NRG,PCG,PEG,PNW,PPL,SO,SRE,VST,WEC,XEL
2025-01-03,-0.001573126274201364,0.0011964121608369904,0.013793012593183995,0.003615585922896125,-0.0007266471692778387,0.04039568943872607,0.0012025637175780979,0.0047633171587608825,0.00606614149747986,0.0042124051819762975,-0.0003709183042165387,0.0023587340652471145,-0.002624665653386704,-0.0005231291741177868,0.016976035547305646,-0.0014601039865380638,0.010355766271210376,0.00025040144114463203,-0.0029053975894629547,0.005306434892892842,0.0008250646473890733,0.06199454258809656,0.01949017945738185,0.013513467969764381,-0.0007116239336478758,0.002796822517601605,0.0030461541370443435,0.006197664257622693,0.08485893726278415,-0.0021278258070153155,-0.00254264382783298
2025-01-06,-0.02228474996039853,-0.01879412465534258,-0.016628748938604554,-0.016427689477471974,-0.014543074607377249,0.04706814875115084,-0.017865302180151033,-0.018647295966590205,-0.01955050605101738,-0.015709801080913022,-0.013082262963960534,-0.009748878344848166,-0.017042622705049304,-0.018844962703274737,-0.018518494215046366,-0.020796028063704508,-0.0065702662807221035,-0.01628247045997755,-0.01765515651368499,-0.01041811186129582,-0.022533782470645747,0.0022335463119429466,-0.02647058878707531,-0.006376849002211915,-0.013768575527744575,-0.016733892439204423,-0.016520919627202035,-0.03604418561843192,0.009792975978788476,-0.01780569540578547,-0.015149205050540404
2025-01-07,0.012547429606519112,0.0016607178137917344,-0.004611857717105816,0.0008791096482396732,-0.0027875713007234904,-0.03273041475188243,0.004433080019587532,-0.0057970552939602404,0.0068952401145410125,0.005932977895904079,0.004136523387522573,-0.004186944709313023,-0.002989234819976594,-0.002667557752653149,0.009301006132990342,0.004479816151187421,-0.0071429657813432135,0.0010186310352611194,0.0008724655653096214,-0.011369967003094228,0.0056227409021536445,-0.02015806882590876,0.006042317613736525,-0.0033839074271757585,0.001323910158009367,0.008509340610100224,0.0016056294591699771,-0.003313171026487538,-0.003537638317205438,0.011615258314173538,0.00767569518004918
2025-01-08,0.014552056834865379,0.019785607573645114,-0.04247102786858736,0.021152052125534837,0.008057250569914576,-0.0461213602823235,0.008978809738235505,0.009718157722438336,0.01054971316408082,0.005233449866964168,0.013294695296254266,0.011477289348658326,-0.10183505694662354,0.011412226427572003,0.008425493752930002,0.006111616437820544,0.017585993639588793,0.011701986096513295,0.01464441278518902,0.0032657426666125033,0.01901040656768882,0.018711904499703724,-0.03653649042282392,-0.001522083967194665,0.004927843805462073,0.0053124887370914475,0.0238007916916676,-0.016739953501614613,-0.015669883050605016,0.016739919014256976,0.011426018762098478
2025-01-10,-0.013446846503906706,0.013548591530640142,-0.030645110715362134,-0.0177753073719491,-0.012152349660236483,0.2515993946266619,-0.01825045973533035,0.0003208393921871888,-0.022161188124083075,-0.016445003076305587,-0.02180543966141768,-0.00966190484953866,-0.06474820551242666,-0.019217133499384365,-0.005352351970778768,-0.016581792530756423,-0.0233045125894229,-0.02640182499270105,-0.026460511920273766,-0.046419563026331545,-0.01152259872722039,0.008625979480412216,-0.10805199442448254,-0.012312306989617494,-0.022126488244227915,-0.013677370545592149,-0.02047693279651286,-0.04938418047998361,0.03681357434945287,-0.014142342643478134,-0.045488807285079536
2025-01-13,0.008745951652590955,0.011014914915401297,-0.027454364688002775,0.008902598130220207,-0.0009082297706547449,-0.08502898978899331,-0.0015362804556194876,0.013790925647484409,0.0013110861422234166,-0.006721484116826826,0.0025502355599187343,0.00363022663023993,-0.11892312582300324,0.004134431379547943,0.011550028941367696,0.012854692499631115,0.0069706503263811115,0.011363490814934263,0.005647753320113136,-0.006233293095398218,0.008603935307075483,-0.022034409994094006,-0.05532912859015837,-0.0014246905938486432,0.00954021884580425,-0.001575792503894835,0.006763327244818651,-0.022735903830375048,-0.027589460775314434,0.005138523402079098,0.003945043472598053
2025-01-14,0.006643482645195986,-0.0004230791060982897,0.013687002806743953,0.017792522961181723,0.012478323457790541,0.0344863957146595,0.00877051835866105,0.007908907432734313,0.004302297418636192,0.010235159900310542,0.006689235467003396,0.0101729721163335,0.020254976184581386,0.0021482373327821325,0.00635777931521031,0.008900625965537756,0.009584498994213542,0.000255297703757984,0.014215413609110605,0.015233031672898134,0.01073195816928485,0.026646077243507982,0.0,0.011294715622107931,0.008480630584474458,0.009469677269825505,0.002198672418848524,0.01520662164716935,0.05168679266228393,0.007348999425559777,0.007230526624981692
2025-01-15,0.019239332221789862,0.006560833332849736,-0.006751141265762706,0.0025582069958616227,0.008243544484600296,0.04119503327886309,0.016015927007168917,0.0003138908713344879,-0.0007449538961081803,0.009880271613654124,-0.0037435101776296387,0.00962289780072001,0.04911852897178881,0.011253999759522237,0.018437334381977255,0.007678545975136508,0.0026371369070807837,0.0012765646583918766,0.011766855835769086,0.019270356020323787,0.004900520307656864,0.04289001517886559,0.04007399008361112,0.014225263626400642,0.014055750292987446,0.00406515349622949,0.0035343661696400908,0.0551786110029322,-0.007858707520636332,0.010467378083311552,0.013420692999657868
2025-01-16,0.030070228919429676,0.01787212833778562,0.019541182286282544,0.027360486558395403,0.02290939565741601,0.04810980437504919,0.0211680287631284,0.029181054624780156,0.026281368174452036,0.01973301480347378,0.02451859127844247,0.022054722742521182,-0.002283810604276737,0.026673760207033714,0.02937078027784934,0.020265852260494155,0.03471858803902861,0.02192773422779637,0.02736440424023323,0.030018725401367297,0.030344025995139745,0.018545148962291425,0.00474220075456433,0.025617212512597298,0.024049217731360484,0.033011390783965755,0.01882439765263233,0.01904879730810638,0.028551086117722946,0.029507111785592732,0.019402431045084212
2025-01-17,0.0033027854070382112,0.004441200214697405,-0.014999985423402307,0.0029666045363143656,0.00189930690821849,0.0035528857168691808,0.0008820510302316453,-0.0073170140006844075,0.003995689319029827,0.005447574534392041,0.001833861156191663,0.015506372084405307,0.02517987208538508,-0.004301442057138227,0.008363133096001452,0.0036548392934199203,0.0020335187962248202,-0.004740688074430621,0.007990589978803975,-0.008547009475659006,0.0021036939131504617,-0.014056536139765097,0.003539835597187402,-0.0038425700092233894,0.002313780035492874,0.0024118129748664785,0.00011930999975029444,0.014168293410006694,-0.018045889317278907,0.006504794729891739,0.007855114818143605
