Date,ABNB,AMZN,APTV,AZO,BBY,BKNG,CCL,CMG,CZR,DASH,DECK,DHI,DPZ,DRI,EBAY,EXPE,F,GM,GPC,GRMN,HAS,HD,HLT,KMX,LEN,LKQ,LOW,LULU,LVS,MAR,MCD,MGM,MHK,NCLH,NKE,NVR,ORLY,PHM,POOL,RCL,RL,ROST,SBUX,TJX,TPR,TSCO,TSLA,ULTA,WSM,WYNN,YUM
2025-01-03,0.032172278093876905,0.018027432561515733,0.0038142544800394695,0.005778470552884718,-0.029592665956302278,-0.004352959615485097,-0.025189966507385364,-0.003172459987398568,-0.002454796891074418,0.025256448705162304,0.013249275461137522,0.016347112809672604,0.007242501260328105,0.00648773933321567,-0.01059903765423853,0.0041007529460102,0.023834327797983557,0.0077866476905452675,0.006893061651510823,0.01271081350138914,0.006556797547621951,0.001853441973559633,0.005711472985162169,-0.014159092693854403,0.011237658320633503,0.009657736118686033,0.006073399790722078,0.015766418188283282,0.010420821703119865,0.0030241215762571994,0.007760390004473372,0.012774816016787316,0.011991023219501962,-0.019290123400010795,-0.004886619591469854,0.010101510728737662,0.013900740463240524,0.02238948281275599,0.013218241252370921,-0.0003492509475669925,0.012653360085938203,0.010812533557153392,0.004448320582140397,-0.0034666762144693886,0.01736994703643746,-0.008591027932153272,0.08215567328200035,0.005102997536393206,0.02745930314336187,-0.00572794175861846,-0.0008984582944748798
2025-01-06,-0.003758085184538462,0.015254909370185477,0.014042661588638428,0.007550196531864506,0.013752720275573393,0.0012112602123557359,-0.010254307161844056,-0.01507540225087578,0.027068628531191186,0.000342921560879228,0.005886616263947486,-0.0037886819508674563,-0.030998880110133853,-0.02002985366751675,0.021587397536920738,-0.005911034507638635,0.004048622303345795,0.03399648636498842,0.004364150887673057,0.0032826952571376466,0.0015845537527330311,0.000488249729136081,-0.012047729122505957,-0.003996499263692388,-0.006034654119053462,0.004645942644239565,0.005070900859222682,0.04529590463422073,0.010115001201473017,-0.009662916867501647,-0.008820137264498817,-0.004400162077075276,0.003921226613638806,0.008654575637065287,-0.017869343586543796,-0.010151683244105092,0.0051900498306745035,-0.010177185017429147,-0.0141132179095943,-0.0023150234802242764,0.036120959769962324,0.0045380945854880395,0.005940706413222863,0.0012423738707860732,0.013329503387243147,0.03312154720694238,0.0014861742226248698,-0.00011595759786509063,0.03954340910605625,0.0154823941561546,-0.024505322746413816
2025-01-07,-0.028920146082593634,-0.02416414035082548,0.007168436283028212,-0.010186870108047308,-0.005780373529066352,-0.023155806580968497,-0.012018193877529226,-0.013775468862306073,-0.010182694183974661,-0.02868246000409236,-0.01616537198375967,-0.010907156187936251,-0.03203772492762014,0.0020656520808475243,0.0036542318298073972,-0.014379179627973748,-0.016129188222211432,-0.02895568859305564,-0.006475293294231577,0.003464391858860383,0.0038670812134993238,-0.013200753580483449,-0.008909810545310148,-0.00789965208047605,-0.014215950879348682,-0.007344733093961442,-0.012693201055613668,-0.0046798869619820715,-0.0280776823549026,-0.010417353271937935,-0.009720027704799405,-0.020919243170326007,-0.003990775279828163,-0.005070170197394197,0.001249936881350111,-0.01147499180357725,-0.00888085445287845,-0.010098239875347748,-0.013653684660150378,-0.013484524289394062,-0.0018110436664858787,-0.021877984061754008,-0.0031138934675341012,-0.006121786511428251,-0.00443389998011634,0.004100595990673472,-0.040603340073111505,-0.007025269800729372,-0.02471046737478555,-0.025528935328613,-0.012445301377530082
2025-01-08,-0.003732121710960268,9.006470850470016e-05,-0.016499522206388284,0.013325578533784244,-0.0010678777646638826,0.015912825585768342,0.014261751275659318,-0.0012071651577046927,-0.0323751806210143,0.021882360121783018,0.01179911310058146,0.014944937090023647,0.004356346639784459,-0.003309211124065903,0.09862276838597817,0.001590405280559093,-0.002049098089706214,-0.01885336880503119,-0.0006860417082764636,0.013617878323242572,0.0,0.007729666827867243,0.007954252384639648,0.03551564030646026,0.003004366357763244,-0.00411086951565498,0.0012977559751423673,-0.0013723835690302444,-0.007070697884600019,0.013900154403219789,-0.008433026585685233,-0.016250403941203362,0.008354609565582427,0.016072122451332493,-0.011097155791689572,0.013796403104026744,0.005017879366951972,0.02439021097372618,-0.00969598532317073,0.008387697026720264,0.0021854322678833693,0.02025609409355611,-0.0025851136758578974,0.012568656709836867,0.017369211895633008,0.00965285919839376,0.0014707807875757872,-0.030658170551416397,-0.003992456437220682,-0.015524549620891337,-0.00630109935769585
2025-01-10,-0.008944939920852657,-0.014360970473526025,-0.023848697058134305,-0.015750685745900994,-0.010927649935569494,-0.02726977169853717,0.003722090630769115,-0.024516543747176156,-0.017198225294974057,-0.020723037521407695,-9.639683909545838e-05,-0.024160034856201662,-0.025103654737930525,-0.012669242733856612,-0.05043220396581216,-0.013251440728872077,-0.0092403364610123,-0.02254905205890012,-0.005320390112247275,-0.010549238450948462,-0.0012256423536589622,0.0069473064891540925,-0.010727547481720001,-0.04381794158321717,-0.029803768932779584,-0.0019261897708995335,0.004090851147972696,0.006489839422337607,-0.039471133693150695,-0.010126867229429792,-0.01599856946980005,-0.02508405695696836,-0.0016063784525461866,-0.005015399706171153,-0.0012624936523422114,-0.020076315308938275,-0.006751097222956526,-0.025801166009631005,0.004956996570745664,-0.0011883044995139036,-0.023493186080807527,-0.01868985460512096,-0.0037796485263892343,-0.013070251679796474,-0.020137079577649653,0.0036772248342136216,-0.0005064369418008585,0.007443263065130878,0.012230836402221001,-0.00024625158502011857,-0.03514951566494573
2025-01-13,-0.0060171160218809305,-0.0021923619356289947,0.021230028114994415,-0.003598523346173943,0.012489521195665931,0.005137713195397575,-0.01565723366081262,-0.004247817317996394,0.020362691168763547,-0.010286856631958607,-0.01402411403426207,0.013770712867078538,0.019412007252026298,0.01527613459875643,-0.0027314304356288455,0.006104326682993655,0.006217677741680694,0.0016048301910025486,0.005176352069557133,-0.003442362437145796,0.006311341097656076,-0.0018210436269774366,0.0032407225518402694,0.002042426213798354,0.015591237044651152,0.006065712004513113,0.0030657908597071515,0.008572038638570367,-0.00720175924450861,0.005650813583516268,0.0046758289471469094,0.014433667389647686,0.04047765735392517,-0.006204022841442058,0.012359673591694653,0.014885469363281167,0.010471019575360785,0.01282404370775403,0.02460168412544328,0.0012336966854464837,-0.003539198836483126,-0.003822396994287436,0.013658626450232525,-0.0014160134986807016,-0.005956881634986533,-0.00036637523929283766,0.021710512074366584,-0.03416782193898804,-0.0086815554309152,0.0022181334012345566,0.003894523798169791
2025-01-14,-0.009701261701068886,-0.003204303696411115,0.01418908763720883,-0.003648597036629342,-0.017910064453114827,0.0031297123802553894,0.025952317081349374,0.0031994367320642425,0.0349235716414904,0.005701768377429861,0.007576142917554485,0.0343931703020246,0.014482787275985176,-0.00399417169815508,-0.019933066260281018,0.010424643509622022,0.007209030392358429,0.020228325726343366,0.004377261087867623,0.018374616924888842,-0.013588933209284226,0.009250224214534475,0.014494547052047446,0.013630569360818079,0.027359749837354785,0.021923753746541097,0.010174572873486332,-0.025372299776493135,-0.039897625449271334,0.01520429361828013,-0.007227930672637051,0.023816783156714205,0.022055823422271637,0.014436240786140253,-0.012625031644769802,0.022813380647921377,-0.004801139359195572,0.03220483801937246,0.015698383031057306,0.011002078360319967,0.004355229943679095,-0.013495585309898694,-0.004705430625381091,-0.0054216394912309784,0.013633050282869874,-0.025471918023708517,-0.017232432245921525,0.0002970617330846359,-0.013622839557509536,0.005778921840688067,0.007920449604519098
2025-01-15,0.03855803963303095,0.025670516796895804,-0.009435526590803822,-0.0067383356065988664,0.0049516575252082085,0.010636540127585636,0.017543871936364974,0.016477681215528506,0.005724689643504588,0.01098447168392136,-0.011691101529276549,0.01571668802738757,-0.0051672365531085784,-0.0066468091278028,0.01086786155960473,0.018177903980800325,0.017382379240616475,0.014919508598872033,0.003076404287958079,0.005558886185011991,-0.008124317442902984,0.03388665179912431,-0.004286274467740658,0.00892294944320371,0.025077602509354424,0.014212968737321141,0.022015185769855172,-0.031074720573467385,-0.017777817255867134,-0.0013746581242328748,0.002557084393212561,-0.0030211020764631114,0.035674435915091784,0.0007692483755259438,-0.0014049673633044213,0.014175471836696651,-0.00024079221589279332,0.03084445867730512,0.014395906902304523,0.011970645039791838,-0.0034101542041273802,-0.0007376370638276786,0.00010748491766654489,-0.001090174394422716,-0.0001477625407058092,-0.001504356933716533,0.08038151439752794,0.00821661967103604,0.0307891933827944,0.007457234126583723,0.00849972828393164
2025-01-16,-0.002716575601758975,-0.012043887924316987,0.00722618567608424,-0.0037710228182632477,-0.012017738058611949,0.007321386691585552,0.004410533305831965,0.01725643536515009,-0.0017975246066822548,-0.0019860758983690774,0.022039000575883927,0.008183780764865478,0.01203107646610535,0.0012718447748583106,-0.0007679300680193402,0.011526921885694374,0.006030210099316591,0.002707956893238661,0.017379403193115373,0.005200329167050155,0.02813397722683786,0.007978509078752971,0.01119223672565517,-0.007847499539081149,0.015299207477897259,0.015071383656742876,0.008024194331721857,-0.015053399279475355,-0.004977261704453784,-0.00018106658884875504,-0.009068350392119173,0.00393942630652222,-0.010302909142274386,0.016141432317639648,0.0005628210738368722,0.01171189663649086,0.0005647718832946236,0.008278006446899022,0.014423804560446563,0.0034411247264549694,0.004224407308734968,-6.717297783576104e-05,0.014503592971557344,0.01905800808119973,0.029268132853035977,0.008097883567978803,-0.03362756026209679,0.014605482886094867,0.003022237510080572,0.00109201661674585,0.0037369921864616185
2025-01-17,0.022397029154492598,0.023928209424767255,-0.002771922037616781,0.010782834421049214,-0.0037708402456987367,0.0127030837652371,0.03193617440217755,-0.014393422614853324,0.02190874996765757,0.02124664614775651,0.008116427007484939,0.007162293664330077,0.020147475680112104,0.0038109441433338276,0.017368581028738506,-0.0073674083007964075,0.016983083297813506,-0.01678238633554674,-0.007536378789604781,0.005313154958727084,-0.00692760034167017,0.00012222535607664398,-0.00016221161759732983,-0.008913987079359642,0.006041650592512271,0.0018233323035721227,0.008810683952309661,0.00730483852392938,0.009549800417492094,0.004275389716421607,0.004325517241379417,-0.00845163250729919,0.004272863941438221,0.027609664428561942,-0.003796959544942302,0.000843817848009687,0.01001889996432026,0.0008551896730883968,0.002059898208514932,0.036565523363392805,0.011526202826108944,0.0010066320256114647,0.00741280166043623,0.003872119550133668,0.025276511410568858,0.002428668466053052,0.030641323404759335,-0.02012913913078984,0.0215048570557268,0.026302996213767527,-0.007287691591516099
