Date,AEE,AEP,AES,ATO,AWK,CEG,CMS,CNP,D,DTE,DUK,ED,EIX,ES,ETR,EVRG,EXC,FE,LNT,NEE,NI,NRG,PCG,PEG,PNW,PPL,SO,SRE,VST,WEC,XEL
2025-01-03,-0.001573126274201364,0.001196516033306505,0.013793018499609788,0.003615585922896125,-0.0007267094757054116,0.04039568943872607,0.0012024190911452681,0.0047633171587608825,0.00606614149747986,0.0042124051819762975,-0.0003709183042165387,0.002358733859567863,-0.002624665653386704,-0.0005231291741177868,0.016976035547305646,-0.0014601039865380638,0.010355766271210376,0.00025047185539706085,-0.0029054779464808833,0.005306434892892842,0.0008250545760295491,0.0619945508119204,0.01949017945738185,0.013513467969764381,-0.0007116111230291988,0.0027967621143332178,0.0030460595976402605,0.006197664257622693,0.08485893726278415,-0.0021278258070153155,-0.00254264382783298
2025-01-06,-0.02228474996039853,-0.018794140490941635,-0.016628764469367896,-0.016427689477471974,-0.014543074607377249,0.04706814875115084,-0.017865172119980288,-0.018647295966590205,-0.01955050605101738,-0.015709801080913022,-0.013082262963960534,-0.009748964490594147,-0.01704252302426712,-0.018844962703274737,-0.018518494215046366,-0.020796028063704508,-0.0065702662807221035,-0.016282449013050315,-0.017655098046048034,-0.01041811186129582,-0.022533610011117866,0.0022335262307922044,-0.02647058878707531,-0.006376849002211915,-0.013768566771558355,-0.016733892439204423,-0.01652092118433679,-0.03604418561843192,0.009792975978788476,-0.01780569540578547,-0.015149205050540404
2025-01-07,0.012547429606519112,0.0016607290399195396,-0.004611833785696073,0.0008791096482396732,-0.002787634618640622,-0.03273041475188243,0.0044328738695627035,-0.0057970552939602404,0.0068952401145410125,0.005932977895904079,0.004136523387522573,-0.004186944709313023,-0.002989335925889458,-0.002667557752653149,0.009301108990643403,0.004479816151187421,-0.0071429657813432135,0.0010186123935804758,0.0008724296393753939,-0.011369967003094228,0.00562267037013342,-0.020158012886103416,0.006042317613736525,-0.003383816977388765,0.001323947651287849,0.008509340610100224,0.0016057254486447903,-0.003313171026487538,-0.003537638317205438,0.011615258314173538,0.00767569518004918
2025-01-08,0.014552056834865379,0.019785610513485485,-0.042471063052492375,0.021152052125534837,0.008057251081508898,-0.0461213602823235,0.008978827947985879,0.009718157722438336,0.01054971316408082,0.005233449866964168,0.013294695296254266,0.011477289348658326,-0.10183505694662354,0.011412226427572003,0.008425492894289732,0.006111616437820544,0.017585993639588793,0.011701924395737473,0.014644353162364121,0.0032657426666125033,0.019010386005859248,0.018711891916998402,-0.03653649042282392,-0.0015220838290550542,0.004927815145709724,0.0053124281634651105,0.0238007916916676,-0.016739953501614613,-0.015669883050605016,0.016739919014256976,0.011426018762098478
2025-01-10,-0.013446846503906706,0.013548624467576431,-0.030645087148726158,-0.0177753073719491,-0.012152287438269238,0.2515993946266619,-0.01825041110661496,0.0003208393921871888,-0.022161188124083075,-0.016445003076305587,-0.02180543966141768,-0.00966190484953866,-0.06474820551242666,-0.019217133499384365,-0.00535245248819205,-0.016581792530756423,-0.0233045125894229,-0.0264018200896331,-0.026460495232986103,-0.046419563026331545,-0.01152256198621815,0.008625841721433325,-0.10805199442448254,-0.01231239676572915,-0.02212651328000359,-0.013677311116168434,-0.02047693279651286,-0.04938418047998361,0.03681357434945287,-0.014142342643478134,-0.045488807285079536
2025-01-13,0.008745951652590955,0.011014825438239617,-0.027454385992260022,0.008902598130220207,-0.0009081660083849474,-0.08502898978899331,-0.0015363352572040911,0.013790925647484409,0.0013110861422234166,-0.006721484116826826,0.0025502355599187343,0.00363022663023993,-0.11892312582300324,0.004134431379547943,0.011550028941367696,0.012854692499631115,0.0069706503263811115,0.011363491162617922,0.005647727249385337,-0.006233293095398218,0.008603935554388986,-0.022034401956714578,-0.05532912859015837,-0.0014246905938486432,0.00954013655691166,-0.001575792503894835,0.006763327244818651,-0.022735903830375048,-0.027589460775314434,0.005138523402079098,0.003945043472598053
2025-01-14,0.006643482645195986,-0.00042307111662753805,0.013687044022143713,0.017792522961181723,0.012478258841191803,0.0344863957146595,0.008770633207866085,0.007908907432734313,0.004302297418636192,0.010235159900310542,0.006689235467003396,0.0101729721163335,0.020254976184581386,0.0021482373327821325,0.00635777931521031,0.008900625965537756,0.009584498994213542,0.0002553684323829408,0.014215513558320847,0.015233031672898134,0.01073193105522785,0.026646162028851172,0.0,0.011294623462477782,0.008480695442672825,0.009469738455308851,0.002198672418848524,0.01520662164716935,0.05168679266228393,0.007348999425559777,0.007230526624981692
2025-01-15,0.019239332221789862,0.006560788896243563,-0.006751160756252483,0.0025582069958616227,0.008243544484600296,0.04119503327886309,0.016015872415651167,0.0003138908713344879,-0.0007449538961081803,0.009880271613654124,-0.0037435101776296387,0.00962281093342976,0.04911852897178881,0.011253999759522237,0.018437334381977255,0.007678545975136508,0.0026371369070807837,0.001276516179979259,0.011766775094293802,0.019270356020323787,0.004900670836097465,0.042890011272663786,0.04007399008361112,0.014225264922753889,0.014055770938504297,0.004065092638326329,0.0035343661696400908,0.0551786110029322,-0.007858707520636332,0.010467378083311552,0.013420692999657868
2025-01-16,0.030070228919429676,0.01787219249685812,0.01954122183326934,0.027360486558395403,0.022909458175722097,0.04810980437504919,0.021167911566554842,0.029181054624780156,0.026281368174452036,0.01973301480347378,0.02451859127844247,0.022054810679444925,-0.002283810604276737,0.026673760207033714,0.029370878278450974,0.020265852260494155,0.03471858803902861,0.021927689421800345,0.027364412383440895,0.030018725401367297,0.0303439590989667,0.01854528285526036,0.00474220075456433,0.0256173945187117,0.024049295898013856,0.033011390783965755,0.01882439765263233,0.01904879730810638,0.028551086117722946,0.029507111785592732,0.019402431045084212
2025-01-17,0.0033027854070382112,0.004441234946584771,-0.0149999901383977,0.0029666045363143656,0.001899306792136457,0.0035528857168691808,0.0008822307385316641,-0.0073170140006844075,0.003995689319029827,0.005447574534392041,0.001833861156191663,0.015506372084405307,0.02517987208538508,-0.004301442057138227,0.008362941891063347,0.0036548392934199203,0.0020335187962248202,-0.0047406263209782695,0.007990650976461566,-0.008547009475659006,0.0021036669740874814,-0.01405655761851754,0.003539835597187402,-0.0038427448883643356,0.0023137066818117447,0.0024118129748664785,0.00011921751137844439,0.014168293410006694,-0.018045889317278907,0.006504794729891739,0.007855114818143605
