Date,APA,BKR,COP,CTRA,CVX,DVN,EOG,EQT,EXE,FANG,HAL,HES,KMI,MPC,OKE,OXY,PSX,SLB,TPL,TRGP,VLO,WMB,XOM
2024-10-02,0.00389720155292661,0.012789264651058563,0.009051709792798235,0.013664523831315112,0.008350134274045518,0.018611636864026115,0.010790766592864376,0.014344754829271888,0.0218511192702322,0.021236957444357607,-0.0020046831897847506,0.009930882072758829,0.015493508642344223,-0.00265339119214536,0.012137010444333018,0.003568093993969068,0.01112862248023494,0.018544278141762627,0.01713809732056526,0.017665019304162533,-0.013021037359737364,0.02761001037680777,0.013257686830374205
2024-10-03,0.02989131165446013,0.008866156614798504,0.018666205576972406,0.009804015571365454,0.001987399238795984,0.031852010537434916,0.019169225052399597,0.024476324782598535,0.023666582739308772,0.03866736498789369,0.028791379850128473,0.0037764162907023557,0.017872778739457695,0.05720142017086016,0.01402569180777169,0.02526204437298718,0.03316722992081944,0.021620351304648455,0.04349412513368445,0.01474810374888813,0.06154188416409778,0.011964669484377355,0.008722920978728954
2024-10-04,0.013569452195001164,0.010119893335404972,0.018857910196927063,0.0060679000916286085,-0.0033717835700437515,0.015075306645664366,0.017814881299211383,-0.01937866099798058,0.00492905513542663,0.0335102864036767,0.011714969952109744,-0.0037622086247628417,0.011563228427035277,-0.01635784573149357,0.005490496333671935,0.017703918787628004,-0.002231409893674985,0.01269761295713856,0.011242000836682031,0.016205805683349173,-0.011178247111152007,0.029454524518124803,0.018355332930618307
2024-10-07,0.0029750311254461703,0.0007909266983576746,0.0015715362696182567,-0.008443871038374073,0.0025207535448783513,0.004479081828616893,0.008413608912094084,0.009745452360428786,-0.0022188305550528975,0.02512724509211761,0.0,-0.0004275126061832335,-0.0016935412321912313,0.007500858801173127,-0.004095469385956285,0.0026900304601078506,-0.0008655755806092902,0.0028597520976516577,0.00427977276989977,0.0003796735434116183,0.010953497711714721,0.001007489753926949,0.00432590459844695
2024-10-08,-0.026325450182970167,-0.0131717959803751,-0.034170125498398596,-0.00932689420934929,-0.0156828657006588,-0.021825891492818217,-0.028829133450472666,-0.006166235128355013,0.006554320806803515,-0.02872187660786807,-0.03345123951826123,-0.020958176309233356,-0.011026315947881726,-0.07664320448558892,-0.013074667587205102,-0.028438530850590005,-0.044548784959023036,-0.03180527053834048,-0.014925407455736783,0.0013283530614265349,-0.05306289334396441,-0.014895399652508967,-0.02656139460019502
2024-10-09,0.0026656793333661444,0.003470454693247582,0.0015342771069133398,-0.0028652368292062524,0.006050378139354162,0.006717756948223741,0.004525696814016822,-0.01402755050838178,0.011976656257243423,-0.00010320197364543926,0.010316168514679092,0.008300619091255568,0.006861058099748796,0.016375903963268268,0.012286461251198588,-0.007731943326604429,0.018061015731112517,0.0015859430934510588,0.009568922163769589,0.03228239799700705,0.022150493154221795,0.013077318866850485,0.0004096526565200431
2024-10-10,0.020129149024204374,0.0005319505165286564,0.00802009101745016,0.006157573367190361,0.006481819880905126,0.02144911401455407,0.009392159234114406,0.0019152949576375367,-0.004825798792025715,0.0016000364695309965,0.01218699359973252,0.0068602569086098075,0.010221415158165215,0.013775230988036347,-0.0006333602069448219,0.0124304581650303,0.01261879374007635,0.008821473656774437,0.02249656896451624,-0.005385358120302719,0.02403856777430491,-0.00221868102895062,0.008600273699893357
2024-10-11,0.007818252053273023,0.0023930718800284634,-0.012247425735570694,0.015503864214837515,0.005311447539911418,0.002333119364872571,0.0019667778200398445,0.021572857959603065,0.00900577243485201,0.0046377895793889845,0.002928742488027325,0.00258192728314266,0.0413153883764692,-0.003578979977994501,0.02027678894563789,0.003481713798668462,-0.0005131670338003325,0.00403575313329374,0.056096632424734505,0.019935921374649057,-0.0025926871981496458,0.020416370987979438,0.00381676913072293
2024-10-14,-0.013668244958425557,-0.0015916068026400332,-0.009231633001408945,-0.019284801732289858,0.002377434747907081,-0.0020950013116419752,-0.007398941899773637,-0.021652018243752957,-0.008811029160668116,-0.02185071541204686,-0.007787110155582311,0.0007153243883037952,0.007287433817808164,-0.010714647512732878,0.009212320732837398,-0.015522253190876745,-0.0068206666821554185,-0.0017863035955278939,0.007341047654597421,0.005429549877677964,-0.008219767195915995,0.010697316802448897,0.0038023201579171495
2024-10-15,-0.06928834801181072,-0.03506900503316279,-0.03891470703301847,-0.013109425750755577,-0.026683328134852746,-0.0389548892519499,-0.031870378763892315,-0.008743086203403916,-0.00958208043640807,-0.05731509308541005,-0.04414649731582665,-0.02830803031027851,-0.004823088067908321,-0.033723089831920405,-0.025846228384610148,-0.043591067162240926,-0.029685393060646548,-0.0391499385753189,-0.02768728743450688,-0.028741223258543558,-0.046185552307240196,-0.0023519615141104344,-0.03006132262370964
2024-10-16,-0.002012195976595521,0.011563925405701836,-0.00047529529817724736,-0.01452878576830996,0.006769058600036182,-0.012378718249211995,0.0006284412943975415,0.011025385259144871,0.007809671402275731,0.01496346930217296,0.002394739940130064,0.00522319650551184,0.006865862373031106,0.005604293629753565,0.007054164236857563,-0.005818612529081779,0.0069254398412759155,0.016996520499573453,0.01089050737441366,0.004695260612004759,0.006461297920199671,0.009233662399193987,0.002575863508129661
2024-10-17,0.0048387839409316236,0.0038104358071797684,0.009414237518067026,0.013900433057371764,0.016607340216332922,-0.0027033089910791785,0.004665953343409912,0.01035989417170069,0.01283840226993771,0.008221038317403728,-0.012286658070080336,0.02063842714258768,-0.004412336385809512,0.0025966524083769205,0.008259305626474145,0.008973938178428842,0.007860402792750243,0.007097044343943759,0.017233607539520746,-0.0043657653902196,0.008338138459375255,0.0033094536974085376,-0.0025692454824478572
2024-10-18,0.00963080689237139,-0.013015120043089246,-0.0045218995569050735,-0.012048105633265416,-0.0029763261720451295,0.001971345959172588,-0.0033060710343230104,-0.015380500895961102,-0.010391686367357988,0.0001631426308685846,-0.021078017593849196,-0.0002869173642610079,0.005237762021141901,-6.314504279059108e-05,0.008191648299583187,-0.0011600476330190235,-0.005624378319500467,-0.04705615152198295,-0.007026236946254816,0.005126061949963567,0.0028540872760443037,0.015909926117321227,-0.002825054548367789
2024-10-21,-0.0019872462288925696,0.0013736194937599144,-0.006435197272229742,0.000841050918003905,0.0008624850200520395,-0.014264545687709518,-0.0071868122931367795,-0.0035626285492693643,-0.010500807465139705,-0.008587509082308431,-0.002470954461669006,0.0012192234285548498,-0.008416841457850932,-0.00878075499960873,-0.004216907402724068,0.00309702809307133,-0.009653074738475875,0.012166098569473816,0.01515298810092558,-0.006390251349506215,-0.011237625044215105,-0.006875459413853924,0.0005832670683119101
2024-10-22,0.012872086648590075,-0.012894417782456369,9.530289880022025e-05,-0.011764653670549241,0.0002650467621949648,0.002245345862447401,-0.005091142673754434,-0.01072599276956765,-0.01609328307426794,0.008881066140537852,-0.000707716083051313,-0.006662215027430585,0.0028293489875717004,0.008476190108750448,0.005680710793244614,0.005403383364799286,0.0008374417239083165,-0.011784208943195318,0.01596925716208797,0.02108719881751342,0.0015497882452126799,0.005769202970782983,0.005163180116636301
