Date,AMT,ARE,AVB,BXP,CBRE,CCI,CPT,CSGP,DLR,DOC,EQIX,EQR,ESS,EXR,FRT,HST,INVH,IRM,KIM,MAA,O,PLD,PSA,REG,SBAC,SPG,UDR,VICI,VTR,WELL,WY
2024-10-02,-0.0008186400336499533,-0.007429024132020179,0.004095659804178364,0.005773159711699671,0.010020184757733697,-0.02795737372513185,-0.0022838411401107095,0.006162077361956841,-0.004180423330263472,-0.014556528830316329,0.004076955902872381,-0.00027062785023235225,0.0011274104350798009,-0.005889584546239446,-0.019839591479100305,0.0011396734805952935,-0.008936302317049116,0.009810678110916848,-0.005199371346949921,-0.005386267934023081,-0.009206402646914191,-0.0034508087396584175,-0.013220077486983395,-0.015518892676160578,-0.002761298739347162,-0.005956960852789961,0.00467713703922179,0.0,-0.010173670452942707,-0.004311084594338821,-0.0023739884590234794
2024-10-03,-0.01121280823874482,-0.007398477380549329,-0.010757601003174466,-0.003993127625554926,-0.01976159103062991,-0.01286919106850759,-0.012589943610473386,-0.016109693444815387,-0.014411127309903682,-0.005371627675887725,-0.011707549011665042,-0.0070403561639493795,-0.011295293896562697,-0.005190932432588724,0.0038682541024486206,-0.010814005837296858,-0.006689873324000506,-0.008123997834141194,-0.003919759212336338,-0.011531603245818589,-0.00032048674713669456,-0.01723305697378885,-0.006473437412514382,-0.0005630659254604042,-0.008513481075210327,-0.001127328149621576,-0.009089005202735034,-0.006103175263028504,-0.010594567252381837,-0.004487075280235064,-0.020523462339808174
2024-10-04,-0.02451154626960861,-0.004160150318280209,0.0014499966908643191,0.011525968651997509,-0.013712049879254229,-0.024586562688792224,0.0006624051137595899,0.0027063185942175494,-0.001907235915842076,-0.004500396715688582,0.0007532761145268019,0.0025906977187613034,0.0005175531832655178,-0.038738606732564684,-0.0021507109971764526,0.027617986108961157,0.011420172036495257,-0.001266600434279952,0.003060679643055897,-0.0034160067528188343,-0.0062499326392180254,0.0031136968878575644,-0.021529799115866943,-0.0022532008621807265,-0.018923777962209787,0.00730623262805441,-0.0024608655246273203,-0.004605504811065808,-0.0006393086139822035,-0.007116969601636547,-0.0015183336031331374
2024-10-07,-0.0012965720449936713,-0.011662290038433665,-0.013663924390937443,-0.010403770959123704,-0.013406116900713028,-0.0025117542854288244,-0.010011637413438135,-0.010796159768379443,-0.003375729792211124,-0.004972852157670737,-0.007834677089909259,-0.008703876314866132,-0.006795814774848474,-0.0004720830226259132,-0.009788874316625673,-0.02127660761568917,-0.01563399417252731,-0.012766310872471265,-0.0008718361326456314,-0.006984894515248197,-0.005483014360929683,-0.019768017829966844,0.0037927583828021305,-0.00621021229492591,0.009941815939370269,-0.012265555308151321,-0.008522079512300218,0.0,0.0014392709989452523,-0.010273921322373591,-0.000912432872660851
2024-10-08,0.004073872167138282,0.0021134471184645065,0.002293505257393358,0.012765929047337199,0.015181995806584858,0.00809355951913493,0.0028416292330659676,0.025238723016352216,0.011567710086994643,-0.008632482069138137,0.0028735492989049316,-0.0002745190688899779,0.0019797221012427535,0.009209036341321974,-0.005532336615128974,-0.0011441234070774797,-0.02382361965875368,0.01772708723968308,-0.002617704610544447,-0.0032564709850502194,-0.0025944295971722653,-0.0054999601542097265,0.0035476466769432946,-0.0035506201178834296,0.003828184379864208,-0.0016120287686879342,-0.0024880514901308715,-0.0030845015504953333,-0.0038325399336083255,0.004023523266285967,0.007914775742682734
2024-10-09,-0.00844327254637045,0.005360261561340174,-0.00013727681870490116,0.01828970770321292,-0.001074091173503433,-0.005619906318075518,0.0017501391354735052,0.007318634879520003,0.005370278330999456,-0.0018330306054128442,0.004871015334933171,-0.003430651748364544,-0.001005278854125491,0.006141758592515201,0.017692514714162666,-0.0005727740343655086,0.0024104394718813538,0.0138842754723838,0.01443563698692607,0.0015682580867188989,0.004877257592462936,-0.004189737271787952,5.75364638468745e-05,0.012827734228417098,-0.01320089704857319,0.01195953982194653,0.0009069296956019102,-0.002475174622631915,0.005129796457871372,-0.0034463237982933492,-0.0015100792582710687
2024-10-10,-0.013044725908207155,0.006030861022097822,-0.007186332910780524,-0.0020630216955819236,-0.011497099851987214,-0.013725622763389067,-0.01173045091611613,-0.011492670439370523,-0.0017595568892194713,-0.012855969844238757,-0.007094388863186474,-0.0063343847188066515,-0.009993449003475763,-0.013022529297323282,-0.010574382058289977,0.009169179842423159,0.008115332475560733,-0.01220019456122945,-0.0142302147722283,-0.006980660212040912,-0.005500627115399892,-0.004712145933591705,-0.01692721116753737,-0.01815369747469242,-0.009512890463928336,-0.008272721004663919,-0.0069769151431582355,-0.0021712673494893586,-0.018022307134547444,-0.009892229863577517,-0.013006722949375549
2024-10-11,0.006287414982957262,0.021720278469484988,0.01254028725994294,0.008999118361664449,0.02024933583539501,0.00791327541733211,0.004377465527467317,0.019243549068231003,0.011835034104440423,0.007907049954990475,0.0011718145705246208,0.012887905801588051,0.009708738930013006,0.004535526979380533,0.00941942288254527,0.011357110991249808,0.006261243968189056,0.011090555912844025,0.013998193441867812,0.007883841928004065,0.004555055832952348,0.01657082577183,0.0022216993565413734,0.007596399455887193,0.0012004571640364947,0.017577364619757008,0.0071412387808253985,0.011812192708694047,0.02241348875761573,0.01681419093808123,0.012258584113830295
2024-10-14,0.011082120109498605,0.020408152178637007,0.009152279941603725,0.01711463509552491,0.0013121957870450007,0.011009823999114321,0.002849727100902033,0.014029103735662574,0.007777035795440312,0.009690645522166141,-0.0063564442737212845,0.007388187241360811,0.0113511329983913,0.0035182462929528313,0.0007178749373857318,0.005053325740494774,0.0002963490011913539,0.007146416431884406,0.009922307161308819,0.00045618162460669964,0.005829870982131835,0.0018296388852436785,0.002596014921379286,0.005832133384026772,0.027022517151105596,0.005269949200941815,0.005031980548841242,0.00706608092502492,0.015567890928274819,0.019332153214381975,-0.013321203146534066
2024-10-15,0.03486695307920762,0.00999999467618129,0.009069134270139223,0.024765976092153252,0.005569664391616769,0.020262551801095263,0.00016718162492557198,0.011378393127507325,-0.00475366829984647,0.020109689380812368,0.013868020260976666,0.004481961401740175,0.00435888286074837,-5.829984929539567e-05,0.014794170778750448,0.0011173893438287674,-0.00888632814860757,0.006600685157897468,0.02605722156079393,0.0042761603090220035,0.020125559214168254,0.00772041108285193,0.0036949017469385392,0.012445238242240197,0.03957132697733834,0.01718318332829516,0.012972132679709203,0.001220311256060258,0.005631131991654215,0.012931045459908974,0.014114794734737979
