Date,A,ABBV,ABT,ALGN,AMGN,BAX,BDX,BIIB,BMY,BSX,CAH,CI,CNC,COO,COR,CRL,CVS,DGX,DHR,DVA,DXCM,ELV,EW,GEHC,GILD,HCA,HOLX,HSIC,HUM,IDXX,INCY,IQV,ISRG,JNJ,LH,LLY,MCK,MDT,MOH,MRK,MRNA,MTD,PFE,PODD,REGN,RMD,RVTY,SOLV,STE,SYK,TECH,TMO,UHS,UNH,VRTX,VTRS,WAT,WST,ZBH,ZTS
2025-04-02,0.017009995141897605,-0.005235873366388644,0.0018224481942095139,0.03732283545131709,-0.003975000639478865,-0.010875934671777499,0.0016811620344103773,-0.005377501034934951,0.0008395737691881955,-0.011754196336639544,0.011230167539527658,0.002779544928379618,0.004631906960512966,-0.0004921039471487143,0.007570082868495032,0.022535743286117293,0.0013239064902033082,-0.007797731804439434,0.02380356956684926,0.01566710267032323,0.012180625349694774,-0.007742512644136945,0.0025045262042144856,-0.0026391129587353124,0.00548165324010319,0.0037600913990087914,-0.01335939525178964,0.0026060562613448024,0.004003935209048404,0.01834816766943459,0.023313117504512926,0.018278378437382115,0.021536793369503204,0.013768295172646328,0.015989726960236927,0.016132052033506872,0.02944985623721008,0.004181294558868176,0.0023801495213300328,-0.0059688853398734976,0.020618537153480165,0.01394005002604759,0.00651990962501503,0.022608147931523215,0.013938357141498381,0.0031488400815045114,0.023104308028357057,0.003667886063971837,0.008196022033983397,0.011143858625770386,0.017959974248286992,0.012609446325442253,0.0051647837920312245,0.00015298957132836577,-0.0025787020365198865,0.0069767044255606425,0.018651726540554803,0.006086423593603341,0.0011568727636006582,0.009820289793676773
2025-04-03,-0.0544874458929816,-0.017301006379672024,-0.0022737999544054643,-0.05939742949230509,0.013575404343533215,-0.06835066839377002,-0.0213320430010423,-0.004645146027486224,-0.029865706809972137,-0.015492283902839743,-0.011393964946825319,0.019673387892481076,0.05862014490573331,-0.03767087358770971,0.035240126506215885,-0.05560023526010982,-0.00822689991994141,0.01589668818767853,-0.03538704421309613,-0.003629513143831864,-0.09304373656262521,0.054410443579245404,0.01290770667292973,-0.09274197232958525,0.004468678494465861,0.006080222065953933,0.018659135201346544,-0.03841160522901621,-0.0012037886499302042,-0.03634015304252203,0.002085628904204606,-0.03830930127222798,-0.02453407502395122,0.028707610245258808,-0.012311212355367362,-0.03560162454196325,0.03374031324615134,-0.010916061377903352,0.07534476159331693,-0.002424919113749535,-0.07178931531067734,-0.0658933985207889,-0.016599186778820996,-0.045814353160706145,-0.023913037106083168,-0.04327350013447284,-0.05594080798079204,-0.08392064832525237,-0.027068609499727336,-0.024664871580119874,-0.0602946242035749,-0.038911354827925404,-0.00026491058620403685,0.03295105106085905,0.00107555387237257,-0.05773669166163087,-0.048312427816976644,-0.0069074192334089846,0.0014222033293169734,-0.02379207985691678
2025-04-04,-0.060818823605522376,-0.07280301922898036,-0.0546228954005652,-0.004732954877653239,-0.049895153367015666,-0.0816586891992267,-0.06430799537348264,-0.05913857363541475,-0.033216838028867546,-0.08934013250515549,-0.05441675078148345,-0.04742214146476931,-0.036708672837824974,-0.05628759919335524,-0.0379111898415726,-0.028940289081436643,-0.05702859593408738,-0.03780122430786703,-0.08150576883587601,-0.02758076076375937,-0.03187698107323733,-0.05257457338153182,-0.049602666210868396,-0.1595833872263911,-0.04573359673996358,-0.05009463649462076,-0.013454336761778873,-0.016819269842040963,-0.044108812151435584,-0.04145972922002317,-0.030099219996391757,-0.07728550614337093,-0.08699783678793238,-0.04117136987376424,-0.0362374971657653,-0.06447935805326377,-0.04717335671719247,-0.05700309672343151,-0.018486012229148252,-0.05695098795733966,-0.024096344458421903,-0.06626859659709106,-0.0543433726860425,-0.04493767069582699,-0.06090330428518931,-0.038340798785993724,-0.058660115413844194,-0.05684578080040492,-0.0397452820839449,-0.060708983958018825,-0.05723657615798283,-0.06833603308254899,-0.07523973112463134,-0.0284768637495586,-0.01940045548434932,-0.06617644966845215,-0.05853031402192188,-0.07619215191019546,-0.04722176467768546,-0.04937035144865887
2025-04-07,0.0057281582512647145,-0.0021930057580403783,0.003375156771680432,-0.0010422018698801327,-0.01596527027417083,-0.005210161200021157,-0.010899950165691119,-0.030818025793407644,-0.0019891163326229977,0.02051286543907982,-0.030471420583187525,-0.021743127267802143,-0.009365442082941766,-0.006235584999391364,-0.013757670593303128,-0.02067192621210412,0.00298459843320531,0.005692300120170746,-0.0063267027685661725,-0.019265534664417383,0.030085227845108697,-0.013406697137959722,-0.005190320172774543,0.007932670352621463,-0.016130547132288675,-0.006090669866737675,0.006736770346702503,-0.01771809440172356,0.0037041668421875507,-0.03743687384923511,-0.0047870734031355555,-0.011116145984595205,0.026661962228025304,-0.017097381006014323,-0.0066666340194286855,-0.01961509489737112,-0.03094670169027358,0.0032577736656451695,-0.018257294938919477,-0.0035595852667938965,0.02110707950673585,0.009279771887767074,-0.014801923020455132,0.04472811190243431,-0.0011682510716518602,0.03816351588869504,0.01391827098407572,-0.013293010483157341,0.0007054884344752654,-0.0013302393174910998,0.011407562932087778,-9.138740663394707e-05,-0.01638686572180237,-0.0006664885617544414,-0.0001264117803948528,-0.0013123073034614352,0.002708279973126615,-0.008562610911971635,-0.02329044690618698,-0.017333420111429132
2025-04-08,-0.04150978794784699,-0.058322204832492175,-0.007288189561436065,-0.05888489351087056,-0.03255199822900634,-0.02339386812353761,-0.02072362393424443,-0.043124417185705255,-0.03841274574472697,-0.009831784103972452,-0.005410575141982066,-0.004914557940146169,0.017114964594509896,-0.02468964150690489,0.000619189598862091,-0.07801899114223187,0.059201251830510504,-0.027448083341536478,-0.033108202441804235,-0.018348014666172197,-0.015252351535209763,0.01833903590231567,-0.02797101891559106,-0.036727382615862836,-0.022081080126598263,0.007735916894828332,-0.045862597556663665,-0.025034937906620258,0.10694515304013352,-0.047362680155094594,-0.055067169421275874,-0.05568256531955651,-0.0129200429176074,-0.004116325034269508,-0.02604027976107537,0.0034681682325254926,-0.01380718105209644,-0.015273653026520617,-0.028556322584370242,-0.027469908246326113,-0.03900156099082153,-0.05778231190983529,-0.03490933671633223,-0.03586628148989801,-0.027881717096638003,-0.039718330203876384,-0.04544509325638313,-0.035364381262758204,-0.019787514400141926,-0.023078659508408927,-0.06690884064806424,-0.042386980946216846,0.00937845011862537,0.05408800212837517,-0.004614806247203451,-0.03285155560063835,-0.055524852718490614,-0.05499581556461375,-0.019553560523582036,-0.03145538532153902
2025-04-09,0.07815496193862859,0.023737719254567802,0.02492940497351359,0.1435004878329349,0.03864271910529049,0.09939222932357739,0.04242395937590149,0.05646641507838579,0.012624818930164095,0.0676301555019434,0.0435999636345048,0.01959595920118118,0.003685890009809345,0.08951051085145334,-0.003057527073616506,0.12507084085049747,0.03770515569619426,0.026658288019282272,0.09877468566408387,0.06211786100019068,0.10133461608738759,0.011093019086966915,0.042194749424951494,0.10604262062230663,0.019963125730595888,0.019116125540328488,0.014539895691584537,0.055183458645427175,0.012697212503619104,0.09987812072109192,0.033175344025824005,0.08671879232428759,0.1427354120736588,0.006466710598849401,0.058801921810266,0.03782506129164176,0.02899682024457073,0.04152420175779836,0.028518697669336124,0.03749217221287826,0.08238639354424393,0.09167003271827268,0.02976184701858653,0.07156739157652314,0.035757236245044455,0.05817931024170697,0.10404175105280977,0.08839872493089684,0.06900023581432002,0.0758810531155587,0.10776479749925283,0.08165790878077472,0.05649821502649921,0.04596084660353772,0.021021641464161522,0.05842388697160539,0.09362711110665911,0.069016240833224,0.006323539348434881,0.0632920652338127
2025-04-10,-0.06632425283915866,-0.0313611725772176,-0.019993713275908154,-0.029630972706896075,-0.03325435825157397,-0.08487809387159229,-0.048865581923399515,-0.05900905250567268,-0.0610346196555871,-0.04267848916696104,-0.012035197714652335,0.022750666089004667,-0.003832056113263871,-0.032477518995380206,0.019204768437679487,-0.281297248261264,-0.017241294095435067,-0.0012799674399796013,-0.058002052927556225,0.003270966884754367,0.00688220734695677,0.0015837533681406502,-0.023462079454193763,-0.041551332933534524,-0.03657954608917391,-0.010457002268811966,-0.036250235644862294,-0.039298702311097555,0.01653072803752864,-0.038453838571005816,-0.06269117232658161,-0.08788691043347607,-0.0639258483851507,-0.015102339266235054,-0.051501213787156,-0.04351814923084096,0.011268859951964805,-0.0321294313202396,0.007615620470404538,-0.053229165882698215,-0.08136483202423328,-0.06025472343197791,-0.04001779006342332,-0.05005288583748979,-0.05259044449303396,-0.02721308609951656,-0.08209988187977957,-0.04972300336925983,-0.026105711224922,-0.04016855158574684,-0.08895880907819242,-0.05756802982836606,-0.026383325253836687,0.027484836104548327,-0.01411983771709524,-0.0680358888416468,-0.06495895062766799,0.0010809415388033372,-0.011407584992109698,-0.04265719832369652
2025-04-11,0.027613849309353622,0.004879492121214968,0.01911646593268257,0.02497814421909239,0.016239655203537318,-0.01066095174493975,0.013358817319766958,0.01578762532095035,0.004954425687061503,0.011118294323002376,0.022423965829468706,0.008922308713905425,0.023561487980187756,0.027729816395494433,0.01855624482794682,-0.002000970028500859,0.007829530215893499,0.0008544362797275884,0.04409167810191028,0.014019261136722028,-0.017236309205175826,0.007883205464598975,0.016700840228121905,0.008510027295943967,0.021992126086876063,-0.004835948252861821,0.01207135459326314,0.014159812645313075,0.016503046805629307,0.02385882772309822,0.030813862957428384,0.016268690205246905,0.008334730310123772,0.020445223049852634,0.013036969792513453,0.015952096625262424,0.014764514585634103,0.0043615290326928235,0.006770186103084663,0.021018651769284302,0.06938778624242659,0.0443123834702881,0.014821726408100977,0.010021093013990345,0.014257206297724201,0.01633819503021261,0.0197807425676626,0.01565143932974644,0.018284825488137812,0.005424925583827456,0.029638710059746165,0.025056080849334306,-0.015877552433553044,0.008529572480011405,0.01836003105349282,0.03856744980039806,0.03356002490209509,0.03411042004752085,0.0008801118727959079,0.016598634864611217
2025-04-14,0.024145695365224373,0.023136212637444586,0.00851197630021261,0.009016667071051643,0.027764204233804657,0.019396567165577583,0.01947672056676808,0.03551275533829079,0.012423588728993185,0.006405449832922239,0.022842791122088313,-0.0029981988889464795,-0.013310402140531363,0.016782895263658837,-0.00014055265691836905,0.06867166390096324,-0.004459933234625346,0.024452676215094726,0.02246593499389382,-0.0297729392808892,0.01889930468000034,0.0030923220160294917,0.006772351734428472,0.02515514374289718,0.027694649737462607,0.02174759265567605,0.017113253320303334,0.017840545178597678,-0.03463941697260209,0.03506929802389047,0.041322355072189065,0.03689450363857372,-0.007029986178678116,0.017333358352126904,0.029711839335534673,0.029955844796342168,0.006701834183865385,0.01592279457814194,0.01034784731657612,-0.00012632111645283217,0.02290070445226111,0.03930314829861348,0.009584629674479705,0.005826984115636424,0.03045942381509703,0.002523425942322133,0.02909554139717252,0.024323924323417234,0.013207283085222343,0.008964265520790438,0.03588331800798272,0.025516380274087425,0.019440260455113823,-0.020701595542059303,0.023976674491541283,0.011936399925846608,0.02628985843698617,0.009349792904613574,-0.0037127104393019916,0.009301425441988975
2025-04-15,-0.01967868710001508,-0.0037191684725536023,-0.009028766118945986,-0.008875747277150903,0.0046950800906941925,-0.02043691584048013,-0.017840724321049772,-0.019117883099586397,-0.026100473346801878,-0.00042424193865453486,-0.003932285382534206,-0.0017315426164038472,-0.011585455668657874,-0.012188916435174169,0.000879357354975685,-0.006378989820913228,-0.004046168537372163,-0.0045833587646484375,-0.015805541946497192,-0.030487844344175508,0.027303813384034425,-0.0077068336407668525,0.012737932655827455,-0.02003414925950664,-0.0076995112097109075,-0.01488457811349142,-0.016655328682782522,-0.020271327826277274,0.006881501549918845,-0.0015569131158165161,-0.01283353800345366,-0.011728096302251023,-0.003794943893682512,-0.004793946730003662,-0.008858036337974107,0.0037515846456150914,-0.001613793812596076,-0.021966260357478173,-0.03749607553601653,-0.009852150582114083,-0.020895503055387565,-0.03349496269012153,0.014466594418051981,0.003757746312643473,-0.023027376666386545,-0.002610309825670898,-0.02130709359170546,-0.027581160212551747,-0.013258342455842898,-0.018731328120754398,-0.027978722135454492,-0.018538656921306407,-0.01856624783726768,-0.0059107324539953154,0.009398390150471947,-0.019659253633987683,-0.03094941700058751,-0.000799349029685037,-0.046092058844290684,-0.010674258296992978
