Date,ACGL,AFL,AIG,AIZ,AJG,ALL,AMP,AON,APO,AXP,BAC,BEN,BK,BLK,BRK.B,BRO,BX,C,CB,CBOE,CFG,CINF,CME,COF,COIN,CPAY,EG,ERIE,FDS,FI,FIS,FITB,GL,GPN,GS,HBAN,HIG,ICE,IVZ,JKHY,JPM,KEY,KKR,L,MA,MCO,MET,MKTX,MMC,MS,MSCI,MTB,NDAQ,NTRS,PFG,PGR,PNC,PRU,PYPL,RF,RJF,SCHW,SPGI,STT,SYF,TFC,TROW,TRV,USB,V,WFC,WRB,WTW
2024-10-02,0.0020262305890841326,0.01249779513704774,-0.003712964001949204,0.0022086458485102156,-0.0013622450226858929,0.001790590494635591,0.015217354518841875,0.0006313035497138575,0.005226947272637172,0.008637539963567198,0.00025493105971130525,0.008117789521150831,-0.002250018430688283,0.024871026583259903,-0.0016177832326589314,0.000285553301106356,0.002370820980498678,0.003559215435670282,-0.0027043884696316134,0.009097854815174777,0.003256440558439433,-0.004225051594140772,-0.007590485845596517,-0.0019074175870008592,-0.003272488358942671,0.005716969217326229,0.0004542870803168064,0.004005383612057267,0.0044617056682956235,0.006287570487005345,-0.0025099784204598574,0.0028666791902052235,0.014366917263995749,-0.02748442810504448,0.003712929629566375,-0.007681599310307208,-0.003221397399105319,-0.0013652292338005578,0.030724483793400426,-0.0008345872145353317,0.001207408392042142,-0.0018473881889653487,0.018094924056389905,-0.008575016181504358,-0.00163181960544867,-0.002566737819908793,0.0001222945893788463,-0.003634975359872228,0.0013465943092318966,0.0009576263599750945,0.025392921513886835,0.0028948977776142026,-0.0008213827294555331,-0.0036067988157677533,-0.0007047743326953348,0.0006292488534700436,-0.0027238924580070822,-0.0034350124101688584,-0.0003872309129234752,0.0008872960256212092,0.00682923351042497,-0.0087623714715237,0.00486137110372975,-0.007616961535254707,0.011630340347662749,0.0011984488588059339,0.002147274477745542,-0.00025520224252073564,-0.004723438707377348,-0.0021613779508284914,-0.0016248288120538357,0.006461821118916911,-0.01719991492358841
2024-10-03,-0.007824850216399115,-0.006128075502622621,-0.0015184017976097586,-0.015977123490196532,0.0005247046563432445,-0.012511892811603476,-0.0016654232139187153,-0.0034984731058222973,-0.010098030227243981,-0.00860046457607433,0.0005098311499804886,-0.015098265477616835,-0.0018323378568729787,-0.006017239207360414,-0.008124076167841832,-0.0039033197363477212,-0.006635717926877227,-0.011607218423741239,-0.009576638198505627,-0.008024603059017976,-0.0004993647036700688,-0.007022625733994592,0.0031309679953142044,-0.009008980596915128,-0.008329756837230695,0.007263598152156492,-0.0070131553471496355,-0.010638601658311653,0.004551339400217236,0.004987688009485236,0.002995469130284256,-0.005716969662448168,-0.0033269434500818873,0.005426883090944967,-0.01197168649398217,-0.0028148566085637317,-0.007824391915885798,0.014541300067116403,-0.017435305130077294,0.022444995218243946,-0.009937685313656353,0.009870708209056112,-0.009983274107869367,-0.005978036025182321,-0.0012107424117840937,-0.005444702008626456,-0.0064800588008863125,0.07461174753230382,-0.00551346688155363,0.000478467077784428,-0.003489326422622119,-0.00508029151920264,-0.0009590148557088174,0.0019230038162831864,-0.005641710337953354,-0.008099758286865932,-0.0056298997532888695,-0.0004202457909829871,-0.0016787820081858307,-0.005762311290631206,0.006944465620601248,0.0007892954555848153,-0.0002138300405871707,-0.0003488829523581316,-0.0004033535992971071,-0.006703317933188124,-0.008011812973456656,-0.007487405209636644,-0.006101750506577797,-0.0005056870970825411,-0.005786625822920222,-0.008155488390999333,-0.016316334798178178
2024-10-04,0.017811274812316924,0.015238409353825588,0.05128574838127209,0.005395239886006653,0.012444871590430395,0.014533689907958225,0.01543145762178133,0.001640252931348396,0.030222335603592,0.03016182193213046,0.021910875762328974,0.016862628151626202,0.01637962468957621,-0.002417296001146818,0.01989140307222592,0.009748761085792701,0.004761923404542845,0.021692999022854043,0.00710470478978098,0.001284816941721889,0.028728503480704548,0.0219537154589049,0.0007134201863112644,0.056749420005282714,0.047884716531751303,0.03778017661635036,0.03409384439643337,0.013422533241830514,-0.004552469652210123,0.011234716141670154,0.010990234787259245,0.008624761996351316,0.01825826748095416,0.004684784383049534,0.018638076787107494,0.03175715081632857,0.012257722936358961,-0.0030625798715157027,0.015455187022810346,-0.007843958999367628,0.03549370761782389,0.025045825478313688,0.0181818373349536,0.014459243489265416,0.00551541655656651,-0.01518293601688847,0.03421114331609432,-0.0010587226457262622,0.0050442524387019905,0.03165341792233134,0.002396680572285037,0.037135925357569155,-0.010970871889437905,0.021339129713670912,0.03215129524093907,0.012248757611823535,0.02169406872966384,0.0343985586426554,0.02651666170606326,0.01827903455300328,0.01948666484430861,0.0212933191293605,-0.004722140966255783,0.01570493954794938,0.04640828301799327,0.021691758782161008,0.01868891437510234,0.012473335419661113,0.01637107837431495,0.0038649342866985403,0.03601315507702396,0.023617839191127032,0.00034425114360225884
2024-10-07,-0.061553212411175395,-0.02967217880598616,-0.031689754068376264,-0.0553333360415279,-0.009391639430237464,-0.04890591751539075,-0.013122816168137152,-0.01195161206309625,-0.008202213460793084,-0.007899521009383403,-0.0037397935446548125,-0.016080465053725623,0.006390629895907773,-0.008976079507755919,-0.018334526480771718,-0.033317573417760094,-0.01875983135972148,-0.0006385554279830785,-0.046147534996776596,-0.01444726410315822,-0.00024292637994349775,-0.042243307694891374,-0.012030506621715897,-0.009384872737552064,-0.011643586978666964,0.006102685841909095,-0.0847337191647719,-0.03619937279005392,-0.015886233996815102,-0.00237300423768394,-0.0038991580277935034,0.001425168592807502,-0.028445382655137408,-0.010947787988439983,-0.0010905744814079243,0.0013680259132771155,-0.030908605070910977,-0.019783758283490993,-0.006764414144000086,-0.012792449999082245,-0.001373053889006437,-0.0005960771336538384,-0.014630898390938007,-0.035191656348043554,-0.012859131669731072,-0.006536016963270663,-0.012375033424055215,0.0004020605688643819,-0.010713052981804472,-0.0022246628070258234,-0.008868633387527192,-0.00509115963647,-0.017332216060515604,-0.002874241380766751,-0.018896036242978642,-0.03853383624768281,-0.00016461089390418238,-0.02057074352451116,0.011340744946535697,-0.0013135484320242474,-0.013843943960297755,-0.00710417935815566,-0.011226666601167112,0.0018325481302194913,-0.005591980229628701,-0.009200265263122565,-0.01696332602056627,-0.04335134527065654,-0.00514522902118808,-0.014895779764544037,0.0035111466723873885,-0.03469486982447534,-0.009288405630137664
2024-10-08,0.01966789615984421,0.005633073230921992,0.013443837528190228,0.015969927440920628,0.021819459556277288,0.008937921296046758,0.0066382123943458105,0.029251787948073815,0.0140069983933091,-0.017093362027549852,-0.0007507275527506296,-0.01174658364615977,0.010491390101951659,0.0089298448891999,0.000661494582069988,0.03054932478931116,0.002482017079855403,0.01022366466000535,0.010029619669437384,0.0006750862491664567,0.0009716552032292824,0.007677284712868104,-0.00022550666382203932,-0.016447334420587323,-0.007281528184181485,0.012131429578408959,0.0031673460303180967,0.017088940593524393,0.015764677912234903,0.016001766581436483,0.01909843954048318,-0.004032231070540737,0.006474117516035882,0.012811307108524739,0.003942478242975778,0.006147471549467376,0.01031117853064667,0.01598350425896289,-0.014756027946027594,0.008230926548996376,-0.0008533563561153867,-0.002385141020711079,0.00015236280173036576,0.010720321218788964,0.011723959971695397,0.029463277118483733,0.003373447076004954,0.007780444467166303,0.01906457241948356,-0.0013935777840620167,0.021112544254235033,-0.0017432280526133992,0.018625514308485247,0.009534311106777382,0.002334531136584772,0.014255513331413505,-0.007517952336870359,0.0034866143236169655,0.011213574656418146,-0.003068776228824399,-0.003748900103384467,0.009488154788694247,0.02355741712589099,0.012575778587003539,-0.007368588800167997,0.0030953261807866728,-0.00028122702956567824,0.019338862095255926,-0.004722376364208358,0.004273214574040507,0.002449230288416704,0.01752836470804109,0.017188182694206855
2024-10-09,0.02893268749395017,-0.01253668809903452,0.012997395183820926,0.005222105110045838,0.006071840726065814,0.011155462988573506,0.019638685064336636,0.014294995797037524,0.014107260577814529,0.008583952041092413,0.006511420487563591,0.013436647965231918,0.01120219602553929,0.007217530698431007,0.004627602820636678,0.0057956555548752675,-0.006825534420165202,0.013915304698019826,0.010251378588084004,-0.006794543335967407,0.006309198814924422,0.0060502794404300175,-0.0009923958775067687,0.015384640745668143,-0.0042936442854111245,-0.008781793972936769,0.040564115939923706,0.003201944270751378,-0.0024297453125708968,-0.0010641531640106505,0.005354306892237037,0.015241808482502561,0.02918579043906111,0.016191032200484567,0.017338889362952914,0.014256636936803346,0.005794726106252535,-0.0021592992501500152,0.023617548801108335,0.006398554410741664,0.012669053023474763,0.008368011419123578,0.027407478777438543,0.012158763850931509,0.007151536641203826,0.004331200181082462,0.015129707188107355,-0.001739774828218188,0.012456985197707215,0.014419964160971466,0.012733856709416846,0.00918203455233968,0.0038786770059646702,0.0051614831204371825,0.019098696947442706,0.00698732418952952,0.01332523726164414,0.010258138120512461,0.006037430281663481,0.014951626632027093,0.027061566155160532,0.027734945604029893,0.006019190424037868,0.0032743243586450532,0.015823433676948495,0.011867952754922806,0.0076922550956917135,0.0049058028179140845,0.01897877563248107,0.007164725309055209,0.004188605725877981,0.009048220105442262,0.017443809215593298
2024-10-10,0.007162487059336309,0.004952339618507606,0.012301611503726662,-0.0012593906712780045,-0.031328356147545366,0.004759054453490119,-0.0037912429081194965,-0.014901240725470832,-0.0007246005686786239,-0.003500238454240634,-0.005473990117466743,0.03008672915761479,0.005809178176250596,-0.00034510821908850797,-0.002127662280520637,-0.02068764125934397,0.004110031289135119,-0.009981367139958897,0.0066118477639482975,0.0033477387771720934,-0.004099352401086498,0.002375577376459548,-0.0009482540392484751,-0.004413766315836898,-0.0161705511678909,0.005297782045306176,0.012779887240768506,-0.005876917723151909,-0.0037084434239550434,0.001331628809444707,0.0013894498096107544,0.0009382080180877495,-0.007182741193107023,-0.015335650209189033,-0.002890083743511962,0.0013387241730480337,0.00017201701141278392,-0.006739175169559131,-0.005064718193514062,-0.004768320471395859,-0.0027176548826784996,-0.0017782229000646854,-0.013560416965876732,-0.0005111352439818306,-0.0038604372047691404,-0.00769486128457153,-0.006032665544271731,0.0037034367212216424,-0.01424412399135544,-0.008804127799897588,-0.008272256600525552,-0.00039075145051481464,-0.008693278174487062,-0.004807265144712414,-0.00034279879717580286,0.004067596016306796,0.0005455935388860578,-0.003439284784037322,-0.032700528096120784,-0.0017330720988697479,-0.012005028529545658,-0.0007495377196077291,-0.01217711699456081,0.005401747439586657,-0.00807689441476056,-0.0032838588880195196,0.005399454456628039,0.007473917674511776,-0.0035477493216470313,0.0019500353162107409,0.0036495826608440307,0.0018968006379740388,-0.026203676594742764
2024-10-11,0.004389809566879732,0.014783665571145743,0.009146796813668034,0.008196240170519564,0.007735384584307781,0.013402209489737693,0.02265091239473893,0.004156270587392097,0.016603978366813932,0.021037430996702966,0.04953717366921029,-0.004455503058449439,-0.0040295335695187395,0.03628118311057693,0.011606178674308243,0.01041759734374148,0.02690730326156343,0.0356018964951661,0.007481471907447856,-0.0038684866535402262,0.031719088139150475,0.010221534058359572,0.0021243040516647493,0.03010649520786335,0.073720096763775,0.010271867857167605,0.00025392009709435115,0.009877952899387532,0.006122921995155295,0.01255386212772569,0.003006103520826864,0.027419824550604988,0.012684346052959317,0.01749606627864475,0.02497419511701393,0.028743334205756144,0.009027579502499883,0.011951469245880642,0.0005657727300900639,0.009912965555543662,0.04439945903859499,0.02256529876926683,0.018554692445487575,0.014576026183194868,0.008513828225030329,0.012164434768151544,0.01761273833087018,0.00604151913415385,0.006800013282000972,0.02202071070616274,0.010276373504898073,0.03411887332259789,-0.003062249152052332,0.011856399851161603,0.01966158297213294,0.009174806455355844,0.023995333312304412,0.016598260322203906,0.019371976630367715,0.028211826469833445,0.025327571247076852,0.015453816249098029,0.01337557210749396,0.005484542366284373,0.030438109696800497,0.01812179989717788,0.009074002767499367,0.014493984473423316,0.02937257000948401,0.001333500062302262,0.05610390904172702,0.008089581900769138,-0.000723481031848161
2024-10-14,-0.028933585573338028,0.007151581730857393,0.005049899464576901,0.005107130481522448,0.006251756590599955,0.01195037026977519,0.003681669428735823,0.009657938956157741,0.008273156286778383,0.001303555520100863,-0.0009535482602603951,0.0004972825253013458,0.031827483784498956,0.0014743084780750593,-0.0004997294127032648,0.011360524674418837,0.016009072021230253,0.004106996772870186,0.006554444984993468,-0.002767025845722082,0.015489346392717929,0.0035926264502026406,0.011185405741406695,0.005973859036358498,0.11322145746606171,-0.0013262177216719628,0.011930197059941472,-0.0026744172281659706,0.011033071030956298,0.015129968645534175,0.01198846503966089,0.01094883070479602,0.00927811702762571,0.020077472202407742,0.012492675585129787,0.00844704739175084,0.009628474529672859,0.01113366110221814,0.0022609167223417437,0.004962228191424112,-0.0036438576311702553,0.010453054502530534,0.00700623570006087,0.012476456085196874,0.00876040076278306,0.009113701492122761,0.004327065799765606,0.023013207666805258,0.010975346116747442,0.016476633266714336,0.0029227729795933133,0.0019979530086970954,0.013264410972320562,0.020505662009889347,0.005717520923853581,-0.00869771457280355,0.003994177780063168,0.011720000761213267,0.001987281436710342,0.006753952934548613,0.0016159681949372562,0.0020687263454177707,0.010555389668557735,0.012245563736152043,0.010159847254480825,0.007628221971900606,0.006423178051885525,0.014963227957409453,0.018590490935496584,0.010221626467977307,0.01918344334153743,0.011780700155617607,0.009033504485868926
2024-10-15,-0.027275211774922536,-0.0007013571709626465,-0.008245322427558488,0.009954818396291865,-0.007386518541421361,0.013016311270432235,0.013641322385498755,-0.001924229457712312,0.0012732432527531312,0.002857078638482946,0.00548790407906341,0.006461261121749384,-0.003659650475565712,0.015407624334965231,0.005869780479511588,-0.0007552729171887984,0.005337929443997469,-0.0510529183612507,-0.004537499534547185,0.02467997617183615,0.00485322988012582,-0.0005843357622790091,0.002765348344880625,0.0007661606039823798,-5.097919691288144e-05,0.010830151623383522,-0.026137628343750774,-0.014289169780302147,0.015719341821623933,0.004088436383530292,0.014352492509814185,0.00744579832423331,0.018569674343695386,0.0021437060176798806,-0.0007077170188997117,0.00451027237143764,0.0008439854737729569,0.004866702980502291,-0.001691973945430858,0.0022792270005598247,0.004108765864267339,0.005172288778982459,-0.005566059236120302,-0.00012438820655147342,0.0011249701689570735,0.016143785369138408,-0.002561671860029202,0.013216121093164723,-0.006417011022888719,-0.0005343534208939182,0.009780022497215324,0.0017245025171626072,0.006338707440247449,0.0034021156266703656,0.0031211393806227505,-0.0011116298854557671,0.020263026302463905,0.005272825281485316,-0.013883663599965845,-0.003773601412742078,0.022894948098066026,0.06104380327022474,0.0017628619180296567,0.009787577629081223,-0.007450037989596869,0.007341174404683848,-0.002005872643809359,0.0031651001688739466,-0.00254661960227498,-0.0049522070323985146,0.013996108384224826,-0.005737371272406033,-0.005159603134635593
