Date,ADM,BF.B,BG,CAG,CHD,CL,CLX,COST,CPB,DG,DLTR,EL,GIS,HRL,HSY,K,KDP,KHC,KMB,KO,KR,KVUE,LW,MDLZ,MKC,MNST,MO,PEP,PG,PM,SJM,STZ,SYY,TAP,TGT,TSN,WBA,WMT
2025-01-03,-0.0033850767491251377,-0.025013451870098846,-0.0037386502933510757,-0.0007228515230642829,0.007704175164942262,-0.004417511970414512,0.006550020384954669,0.007441108234423899,-0.006899833076936757,-0.012693525039274567,-0.04066955094424107,-0.02460126334612056,0.005350942830930849,-0.005076168373577605,0.0014218739828322224,0.0018505838662716823,0.0003171931959238261,-0.005199843469969934,-0.00666008184670297,-0.0014553818902053317,-0.007749397406942249,-0.0037593998693176145,-0.007722520688437817,0.006050419359521664,-0.00039529902463397715,0.0015293063325796385,0.011997710336500544,-0.0037281461983662556,-0.005121006868276878,0.007597031882329519,0.0014365709479173816,-0.002920553132625403,0.0030585594560403884,-0.03374120757249388,-0.01020479246080197,0.0005158834026093295,0.03373236493703624,0.008666729892016667
2025-01-06,-0.008391578009090184,0.016275792265363354,0.00905803422176521,-0.027486454111698255,-0.028383060977590913,-0.028951725641881088,-0.032537269662204604,0.006687936502617564,-0.029707680572208517,0.01580292845592779,0.04430207160523669,0.019539843503565635,-0.037257361812806145,-0.02168366093300722,-0.01354775373850503,0.0001231634195690834,-0.014584666303551042,-0.018294741270137083,-0.028051726080891126,-0.015222650131125115,-0.013667468940761318,-0.00424523874816507,-0.03784527548368444,-0.02739726381481944,-0.022676335931632763,-0.00992556716590487,-0.0197591196995085,-0.02258600719342907,-0.027432945503435113,-0.008359262789958688,-0.02124988572628883,0.0045511891415201955,-0.009147494491178465,0.012484123942347658,0.025775009777459168,-0.023719534548900856,-0.0031578666285464463,0.007160120667268677
2025-01-07,-0.004029850828305426,-0.016557963957387956,-0.002180058394634865,-0.009669068224709032,0.011114442570372862,-0.0017134828564017157,0.01338921876819188,-0.001452257643316468,-0.013580282226481,-0.01448309328157249,-0.020884981874088382,0.008155490463196635,-0.009918823914081831,-0.01760103826935311,-0.007316846151698253,0.0016005463096477879,-0.012869999177492764,-0.009317740180600054,0.009356172557863918,0.0004933019510724446,-0.024414377794257924,-0.0028423478161140325,-0.0217288181311035,0.0012023118191981652,0.0025631830880326056,-0.006169263570728778,-0.01209444745466115,-0.005947986399556293,0.004358683851574119,0.0033058037678421748,-0.015481856242727798,-0.019826876145943917,-0.0025421144103620064,-0.013759849122509604,-0.00028707076411671473,-0.021478888660458884,0.021119303445160886,-0.006781176199025185
2025-01-08,0.00829453355793941,-0.006624389903101324,-0.005526266041505634,-0.0011264751192423539,-0.0022373798086793295,0.0008009566275628544,0.005823344500522021,0.006511993404271665,-0.018022517089333223,-0.03438038616164618,-0.04052794066058285,-0.006875990320879599,0.0013139281495404553,0.00995350393809269,-0.019937103203067186,0.002335602340927334,0.014341594064118057,-0.003695037778750798,-0.004163435075333788,0.014299848023919814,-0.0040581148358243,0.0023753440524276748,-0.012807988643585122,0.0,0.0026909543397937163,0.0009699173191179966,0.0005830207229549078,0.007840386295186352,0.004959680331038552,0.003789128989631463,-0.01898205039516243,0.0035239267492246373,0.004024127332751926,0.007247734612910728,-0.00739679363107848,-0.002159020696532621,-0.04653565726109077,0.01090198549650423
2025-01-10,0.02508025038966033,-0.059183017704480534,0.04962526215582086,-0.024812023365836544,-0.011211909687275812,-0.012577093894523439,-0.019049910619058363,0.010319504303839766,-0.03798111726854514,-0.003630330637139245,0.012922054875667444,-0.0028509912984825414,-0.030975626619900276,-0.012812140163224295,-0.024781250038866443,-0.00036790002985509496,-0.023778990911357267,-0.03877278812917018,-0.018221992748786553,-0.010371128716313849,0.003735036099615785,-0.0118482995523298,-0.0026277393576588093,-0.034997378741928875,-0.042002077113458824,-0.03604645059412437,-0.01204125571823833,-0.026613824171830558,-0.021838474725999424,-0.038650933973291224,-0.04296691364936722,-0.17087738551874965,-0.0168338216221523,-0.05666487546396304,0.024598353946259977,-0.02145687625298709,0.2754880572982408,0.013071867578640761
2025-01-13,0.0201604777261144,0.01801533240694364,0.009480335667771733,0.012721661854094402,0.014198396004259761,0.00856868960489443,-0.0006346770283335301,-0.013063727799704439,0.023317351119643837,0.003222951916801886,-0.024005486465988102,0.02110272645597644,0.014187996674074554,0.016801142092731203,-0.005815410194444759,0.0,0.013166607312610656,0.009470377924339246,0.007793705591057742,0.009497349310181757,0.00625860250801491,0.005755304367971892,0.001975933277788,-0.0014223213332177354,-0.002101237035846637,0.005026135737108861,-0.0003931367121655649,0.013039793863091065,0.0017660023073866604,0.0034144452175228768,0.012586757512016211,0.022551056184086704,0.0016307966728175138,0.026125076558463967,-0.020124173660241218,0.02505990147604309,0.01190470977242053,-0.015806474036886176
2025-01-14,-0.017843476034684724,-0.0008703981431505969,-0.0046346653024463835,-0.008374594353135811,0.023527172499047344,0.006544233970648516,0.009906678288789994,-0.00807834021619347,0.004919824723227606,-0.03087015477175359,-0.0137737643839283,-0.015066496914125649,-0.009270234807374544,-0.00826173185005441,-0.012525365953056755,-0.0009814910825433065,0.01169587520479598,-0.002432210993860817,0.00597943908479337,0.0063259866219538274,0.0072280253912639925,0.002861231522081731,-0.01692682801338874,0.01655694310558231,0.009124172038475153,0.002200375914403585,0.010029550459153214,0.003114244837629787,0.005666005319885148,0.007826461260375783,-0.0025447481061223742,-0.019955976241051054,0.003120385926728808,0.0070618594639217935,-0.016574197712886596,-0.003055950557864784,0.02857144230983444,-0.008084751562339232
2025-01-15,-0.0009767226365025028,-0.021777111849086817,-0.01433654762770753,-0.02072936139930759,-0.017477186253856858,0.002167257808983747,-0.0045903729926748404,0.006835747356700894,-0.00309203481941156,-0.011674783981678427,0.002422661726967812,0.008799032329668721,-0.007995870958013906,-0.013662128496620962,-0.022921948061304986,-0.00294727106448589,-0.0054592589565938265,0.0006965922173203243,-0.004913643618593477,-0.004352070494496596,-0.020527418855695312,-0.008559112304855732,-0.013373450583634705,-0.008056044855177635,-0.0015301972309100798,-0.016766470622185503,-0.006230560028861687,-0.0011728590705253339,-0.0005633985873839675,0.00033762702660489197,-0.013639532074792737,-0.008122871971034451,0.0008113815193109275,0.005167058440193273,-0.01421559436102593,0.005409265369099803,0.023692807783977088,0.0060578703238347575
2025-01-16,-0.0025420378488472117,0.011576345879879435,-0.012928782731535748,0.010976110628060143,0.027358799033422976,0.00796715870878728,0.013708137850491298,-0.004060617226803509,0.014732467440295327,0.010062828381306677,0.01052040846873692,0.04763827035008461,0.014577230413193032,0.009797334466606022,0.014958831381504112,0.004557120837161088,0.010009790883682701,0.008353629068589496,0.008681126671453931,0.007770854312160846,-0.0011926730025615395,0.016306866562620037,0.0008471702509642576,0.024011334643169624,0.025633943101892376,0.007917239497249762,0.002351041005009824,0.012156312304715033,0.005324147449421224,0.01088515649829458,0.020095563002514805,0.021303610677827933,-0.01054055808439236,0.00936291874560613,-0.009514651756132753,0.004662881861015711,0.03192343022578337,-0.0004378477804349856
2025-01-17,0.005489176617395675,0.006161829274469621,0.0017631188727313951,0.0011632412420705673,0.0018820204290934672,0.0014680133823576913,-0.0011840744260993574,0.02548519204295352,-0.007131920156193683,-0.011839537049129434,0.013927938073532875,-0.0026898467439756546,0.007944577207209536,0.0013382766439111737,-0.007466570523617211,0.0026973985468949913,0.010869525572545058,0.01035558084893462,0.004500566558508279,0.0073895075669758725,-0.0044352837708973025,-0.004247242359745829,0.017098406199889782,-0.0024138112714775506,-0.004210779999513359,-0.0046324944585088845,0.013682637350145743,0.01166930167598057,0.003925307889412588,0.01494149483691909,-0.003900998703943004,-0.0014087059297521742,-0.0020486118520731678,0.004547091998853725,0.0027016833044055666,-0.00553371457865004,-0.03170919085345958,0.007009809146619084
