Date,ADP,ALLE,AME,AOS,AXON,BA,BLDR,BR,CARR,CAT,CHRW,CMI,CPRT,CSX,CTAS,DAL,DAY,DE,DOV,EFX,EMR,ETN,EXPD,FAST,FDX,FTV,GD,GE,GEV,GNRC,GWW,HII,HON,HUBB,HWM,IEX,IR,ITW,J,JBHT,JCI,LDOS,LHX,LII,LMT,LUV,MAS,MMM,NDSN,NOC,NSC,ODFL,OTIS,PAYC,PAYX,PCAR,PH,PNR,PWR,ROK,ROL,RSG,RTX,SNA,SWK,TDG,TT,TXT,UAL,UBER,UNP,UPS,URI,VLTO,VRSK,WAB,WM,XYL
2025-01-03,0.007042894475169037,0.012364873688294198,0.006953382311005507,0.018862276648631937,0.007661498766178942,-0.011462159054347443,0.014438675260223244,0.010580618381224927,0.013610416610658538,0.011173952361231976,0.016151064279810168,0.01927232259911804,0.01047585503879378,0.005597032998456042,0.020649128576679443,-0.001184984286346169,0.015828509078007036,0.009660949212907388,0.012874398556825595,0.00899937116839089,0.010312671731685263,0.03199180101479948,0.011452487012675983,0.008156343223364004,0.00047391065010882194,0.020024229950664107,0.009041549643224345,0.019989442534779744,0.04452111543374104,0.011974553393710119,0.011788443675029958,0.0025052909634040166,0.0044342135373005576,0.02611967790591274,0.017781398065250364,0.00465882257132999,0.02176319790253256,0.00903886863627057,0.0063175008087485995,0.026986103935537464,0.012286333342166778,0.02686667253520758,0.011525900466318184,0.013547861507954506,-0.0008916337907062255,0.007192141175349498,0.00809825832302491,0.0013106695534979007,0.012635961436120002,-0.000405999980782612,0.005456170787771164,0.029477109571958593,0.007046865819398063,0.01221451875399615,0.008447576229286824,0.014310638752254246,0.012962149914115484,0.006573629896506894,0.03492854587605643,0.0067641656055017485,0.002823585904079051,0.004747802083246322,-0.001206787587247904,0.0028647926885796426,0.011016633352802563,0.01710382142932576,0.019446815822115493,-0.0007916496871573919,0.0025149100178354367,0.022478996519005534,0.010387525968309719,-0.0006458090043682807,0.007944003881447337,0.002087707746456946,0.010570891511433977,0.007831885297387098,0.005535169173000121,0.010608055047548248
2025-01-06,-0.015633020470672387,-0.008142606540330832,-0.0007796560508489536,0.004373346695525804,-0.05049408662897892,0.005179546288557546,0.011247622932149648,-0.01653356241336479,-0.007941177510702002,0.0011269675613372332,-0.00880892686068202,0.010413451288803888,-0.005798594574630389,-0.010513329986669206,-0.004035544103338284,0.017627101412468038,0.016822963005745928,-0.009994742289989533,0.0,-0.018272284210473555,-0.010936617863861464,0.017455771116943186,-0.001527675044948329,0.003905666350317416,-0.001603375337483115,0.008168529980961736,-0.02042736984875637,0.0028494764044817433,0.04883774756368964,0.007426942595146535,1.8840672919129275e-05,-0.007337343407545216,-0.021101923780513787,0.022252607308506978,-0.002571881471754689,0.01111011773716375,-0.013190684792225071,-0.007649897530163208,-0.006950528333688366,0.003298776057188313,-0.008133155294303807,0.00740738809476249,-0.026031106246117375,-0.004455723530014444,-0.032833837925523746,0.006545737485198488,0.012465444259455172,0.0032340607092651297,-0.0028907421376102027,-0.027104477604078858,0.00457857420961183,0.009728591910275641,-0.00645924330437575,0.015549898901853432,-0.025846586033307473,0.02230686702741158,0.005206430169759635,-0.015238501248797442,0.004716468519061934,-0.0047031795557779255,-0.01126270912039029,-0.00044765269837721,-0.015275777337980356,-0.004433649376068827,0.023402613886539303,-0.01900350527705541,0.00632366139304108,-0.004225476762196201,0.030312549193925342,0.026629529621046144,-0.0064362273808736825,0.003392783615207451,-0.01626610918521265,0.0036706066696292616,-0.011871998500351144,0.00934627333857363,0.0005454627211249896,-0.002901566679589185
2025-01-07,0.0044231931674711955,-0.013166035398482157,-0.00412414490302504,-0.008708272047452392,-0.015209112056204788,0.010129966857388206,-0.015997162168929324,0.003903434662412497,-0.007276878521667696,-0.003294872868526144,0.005119850885145549,0.0054183808953562895,-0.006009193029069104,0.005937459172042914,0.01955699549409662,0.01898732721764107,-0.03403844018917668,-0.011315819142685868,-0.00026592767224264957,-0.01310493588309658,-0.011548814642987293,-0.013340571145186164,0.0026100781011528795,0.004724174895391453,0.003759504014199333,0.0016989377940253014,0.0064342541960391575,-0.0008118608925853366,-0.007540706250830254,0.005872813043509728,0.008292182163545325,0.012587012507460082,-0.005005801358643036,-0.014958528243705693,-0.007201807880190869,-0.006306206002582027,-0.02311809130770437,-0.007069784968598891,-0.007676688926352315,0.0004534715719786142,-0.0012615519399467034,-0.006340999890991905,-0.006314510233559556,0.002147628126249801,-0.004377751372630745,-0.028081567295323073,-0.019152035374389476,0.019034550978958897,-0.007392792732703213,-0.006042063813944343,0.0033760378113107947,-0.011112927921310023,-0.0018419919653540617,-0.02381291980332645,0.023519107014768004,0.02163372575978917,-0.009001537424460415,-0.00844047474972498,-0.02514780602934108,-0.0005328712199448304,0.002190642111632668,0.010450390761437278,0.006135012008144702,0.0032279046476024753,-0.012099267821018445,0.0006473632871850654,-0.009282500100737168,0.002519421787183118,0.026782990745885638,-0.0024128493229617076,0.002304171896659213,0.006199197842506221,0.0020612795786625338,0.004744557269130256,0.0019047074461078228,-0.016074491019679615,0.00807883714104829,-0.009072245804991441
2025-01-08,0.012101288217513329,0.007691074281218624,-0.0013431598637028141,0.005563534861719122,0.027240532997404587,-0.004347574192116066,0.001255879616124167,0.014006720008260753,0.003518447076070075,-0.0053167790166083195,-0.004228791462559056,-0.0006390501624394807,0.009601655133606224,0.000310716245453202,0.02082443837926129,0.003922817959544078,-0.015443016308780644,-0.007912478286234537,-0.004042947275426201,0.010631285558050374,-0.0031487785259413092,0.003489181847138534,0.013375202485062632,0.008712563725335798,-0.00036362676710766095,0.0013046434086168013,0.0070095199061050995,0.0033661184707376446,-0.0055355902110179045,-0.014782639023680155,0.0057302971366852695,0.0032267510089682983,-0.002085033151922322,0.0018665135821984702,0.030359968990486985,0.003797992393337335,0.0007851410998123143,-0.003942209916589001,0.009480435082931393,0.00764969041025787,0.010989046092370502,-0.010522806498461268,0.020443374616255117,0.02336046448537643,0.010539750740572673,0.0,0.010878866937431342,0.013255914223092136,-0.016258487168107405,0.021706889082296454,-0.0035750155691606222,-0.005868033902689196,-0.0035823035856356045,-0.013260810533934131,0.007109033431163425,-0.009675041576414412,0.009870440687100412,0.008005685040014088,-0.0237954442569005,-0.006220911463605483,0.013114702661817024,0.01925641955528823,0.009756057607465785,0.003455952446624888,-0.0011022994490318405,0.02411086811155494,0.01615966971108329,0.005291130838108282,0.024799942287674126,-0.018745243162003877,0.0055522498744104976,0.01424229197853455,-0.022482739588541967,0.003443128242836435,0.025226660465493156,0.01126156711586157,0.015684227523760974,0.0011229117564697244
2025-01-10,-0.01726681523021434,-0.01705605038561897,-0.012888731877942594,-0.016016177549049715,-0.012713524983616331,0.0013973305824395155,-0.02466894276050735,-0.03499061595687958,-0.02834174423515623,-0.027889406587441767,-0.017855355405752782,-0.013537068681390485,-0.02007748175690527,-0.013043520326689984,-0.017388973277839392,0.09003579851673127,0.0022815295647480305,-0.00348774956718767,-0.01912186427953344,-0.015154570135109902,-0.01961762537521805,-0.010605175523728305,-0.033661117405490715,-0.01796001000274028,-0.015169021570192065,-0.01915305164865777,-0.007993245502090907,-0.006940856917736382,0.00169171332975937,-0.007439116833344195,-0.015306156971398699,0.0018981402891187216,-0.008993024162966101,-0.03339689760192133,-0.020947464026647378,-0.013266796818326765,-0.02476758945391544,-0.010944678829458598,-0.005634863585959549,-0.019906741575361098,-0.01724134134131261,0.025317407304769057,0.0054550256067411595,-0.024793424066837377,-0.0017063489915144503,0.007299204957707861,-0.004829045480698957,-0.024678478560617556,-0.009748166347508747,-0.007615546988473332,-0.012536370968897814,-0.017652258186398817,-0.011112405504617895,0.01293753414007548,-0.00848489474316394,-0.01769582601035513,-0.01786442668199928,-0.025133167255543265,0.00410002427716738,-0.02203463571951869,-0.005609485073599152,-0.003237430270647157,-0.006987582543636184,-0.01273681744121391,-0.018023518131410454,-0.015760466797686612,-0.023258283873311747,-0.004605296527923186,0.0326841433643541,0.016330264963650087,-0.02851351330656149,-0.027453447692344146,0.0014029617083726187,-0.018627538954429812,-0.04204405303269698,-0.012547811307266676,0.003243326485269149,-0.016305885309435664
2025-01-13,0.01167856598113537,0.016242757174661948,0.0019869397633092145,0.015537054509304093,-0.002315802323190841,-0.008313910905704991,0.046513248031953225,0.015126854695303171,0.009021234598362238,0.03276358297549664,0.01778687824908043,0.017442534403759424,-0.0001796966506628639,0.003461307723206186,0.0068674331596187965,-0.027632540735495925,0.0018494416236272126,0.05223091306705574,0.016935294808642976,0.013136908872157349,0.004493830411667066,-0.0016693491473671607,0.013658495914858904,0.017590438709399248,0.01425762022798227,0.010759732507435338,0.016539397844960613,-0.0006989101620449301,-0.0007900186764209227,0.014227580028199238,0.02232818159583516,0.026944474524328577,0.004170695863634277,0.000618606589388726,0.0187323078709567,0.019464066267213642,0.013330387223403184,0.019599860566815952,0.014582559232942716,0.028343598324561903,0.00813629133166538,0.021413263257558324,0.027078956588789005,0.013851228925745973,0.032282997506237976,-0.013888892125786256,0.019825422209053922,0.025836440962407003,0.018538885671225858,0.029845900431741956,0.014619075474708199,0.02414820803541895,0.004296643952997226,-0.006039595166686951,0.010570982332564371,0.014824557598545951,0.012618228028064005,0.017221780030918454,0.002392476168998847,0.007790699847834093,0.008461651715480745,0.004508194406417143,0.022847718766652703,0.020058353941400986,0.009988808099096858,0.012954477641172524,-0.00037116151319649404,0.017448725537305032,-0.022406885558797773,-0.004092834128616052,0.006882398213109653,0.01403314288944646,0.02714107837579882,0.010389645111551715,0.025462541473027178,0.01572511833830914,0.0013509474095261265,0.014208082245233511
2025-01-14,0.005134274948216833,0.011617124074029261,0.015014214664203163,0.03817576657890709,0.01955404667019356,-0.020812586617352857,0.05311667040661705,0.01027533361186328,0.01922207491701533,0.02502067148733933,-0.007048391027402179,0.008807044747586534,0.010605790783025038,0.007839413327563438,0.008814195023596927,0.018279676062757044,0.0011360669289248726,0.00558248665154637,0.01097727153599326,0.019308454229465255,0.011142028531372361,-0.00217094244437277,0.005968485319357342,0.011661421579661102,0.01103452200589361,0.016559396793519143,0.005499305207322891,0.03083280500661867,0.0421199897789204,0.005135316644732768,0.011059703716598257,0.011735072696561488,-0.002738443880127228,0.018311127077435874,0.03869278690613709,0.02147307585685243,0.013835235621604935,0.013095749075968888,0.0064788266781214965,0.013334793635798592,0.011475402231490461,0.0007861014765617735,0.004534382012332694,0.014874436970088833,0.002690492748739226,0.01439080584187713,0.031267039540210595,0.019390811631052607,0.017563657038619063,0.0066048488373458,0.007920504796027794,0.016328166911996123,0.00680115099647205,0.01235180852779294,0.008396768675077215,0.018860851166555337,0.014138184011414312,0.016626121284614603,0.018012307976375208,0.00526273332758298,0.007960430793566564,-0.0010616357654872344,0.014693430775906569,0.0032724304749780497,0.018172803047048935,0.017419411019269804,0.015199731274751604,0.0139015171350092,0.028268542740457203,-0.013089812028896475,0.011554128982057321,0.006639370978479331,0.059072654480826214,0.012161463960228103,-0.007187723967043147,0.03263147435838132,-0.001734652520381852,-0.0019024442774038253
2025-01-15,0.005759622873505066,0.00909430130127764,0.00507951681510832,-0.004210580287734356,0.0003449675944158237,-0.004909635392423173,0.047260896506533534,0.004270912500618618,0.005847976120204601,0.008935143057211548,0.0018476295867515535,-0.009471519871710576,0.0032017129360981667,0.009956413503586559,0.017786606128494364,-0.011917428132156349,-0.0038297396179631793,-0.007934017355236578,0.010275408379687656,0.04434496731865112,0.007763629409220041,0.007173543066650412,0.0018878025045201419,0.007187275642293933,-0.003709965279770855,0.006851922719620651,0.003658705747753954,0.01939379868997526,0.012478394267212423,-0.002242994457019032,0.005037357074317184,0.006432694462685795,0.004759656035128623,0.0016813859097850603,0.022401212785528646,-4.6585749807315224e-05,0.012639871914143175,0.003281027313177143,0.00791724250796988,0.027144666628752256,-0.009599794234161463,0.016300073977544738,-0.003490173872264024,0.004858878722098003,-0.0010113950465986399,-0.009960860641844427,0.01621394845286117,0.004154217359981338,0.019622895623893744,-0.00672979976687027,0.004681434876144586,0.017645152941945463,0.005120992843635541,0.010282449351418865,0.018065050950650585,-0.005172392166045037,0.01438931123626297,0.012864028891509172,0.029791446130624122,-0.0031411314052567363,0.003415168930720469,0.013333322470411968,-0.0031808308156944243,0.017072717878582777,0.012506137032290754,-0.005535315768827265,0.007420751364968892,0.006663250969248136,-0.025169491321253568,0.03362122807372603,0.006452174255944465,0.012952945708615937,0.015934593728868185,0.0017583059790022837,0.001170010441005731,0.011054922863966032,0.004006410910268432,0.0058048842365676645
2025-01-16,0.009748855843958681,0.01290767102102408,0.0044429926917044504,0.006342630673095817,0.01006901181977371,0.01642596737465185,-0.005447503160809997,0.012933437876465836,0.013662732646655185,0.015097600533820366,-0.0033000527756417153,0.015327048806576649,0.0,0.015711697228248056,0.01200816572173391,0.010381739605378693,-0.0007119898813571224,0.023852799228905486,0.019607794243202248,0.0026941234917969847,0.021288885242593203,0.00761859714312485,-0.0021534036453191296,0.006732307301871243,0.002820051001421353,0.010529063764548763,0.01029715777329776,-0.0030505223013186367,0.010257613747143735,0.0008742312363059224,0.015539153221927782,0.011675953590194466,0.014348210136355677,0.011633670796496798,0.009190893069739081,0.012772135822479935,0.002430147795346116,0.008392365577583938,0.01548974487198107,-0.0018762818914856982,0.012839829315502316,-0.001030580443347251,0.02026707736660982,0.019183205065912645,0.005971410883814476,-0.019512179050611533,0.005967140779663094,0.010161007694960755,0.011065009127436909,0.0188227858056893,0.028082949360839216,0.016375861140890624,0.010298046256565607,0.01270996443947281,0.0178138700626278,-0.0013681370129221548,0.0035652516774162812,0.009943840443566554,0.020551284305790674,0.017565465915155842,0.027440966202870065,0.010297474558361497,0.011504020615080712,-0.0015024013235278577,0.006955170438363689,0.022024993304454954,0.008585079821328057,0.003564103184479528,0.010956569511337166,0.023276712416094636,0.017456457643699075,0.019377169035430297,0.02148376093487614,0.014627005360951184,0.017019105984662275,-0.0046931564283893,0.014471095049028548,0.02463603979018325
2025-01-17,-0.0001688279840605933,0.007314184973983062,-0.0007188085963412139,0.005742100199999323,0.013740931694574687,0.012786383447342953,0.021536109649013646,-0.0027700407048119047,-0.0011470126472110653,0.014373974203176099,0.008666899660383143,2.735806760800763e-05,0.008865247987104752,-0.007279368636093575,0.0013127894974984677,-0.0054398092879406335,-0.007979446511237054,0.03718888374510465,0.003085139223751421,-0.005184622345682954,0.010057602108217711,0.003157744773301996,-0.007733118978834885,0.017520333614113648,-0.008184065028049914,0.0026683272515959366,-0.002767120244466237,0.01730278814556896,0.02662403862737106,0.005989560276882022,0.002926960883292473,0.007611191290395336,-0.0004939510384708301,0.007973797425774087,0.018864831159394635,-0.0041092977947140286,0.01245175584905911,0.0017583256129349856,0.006723024986143633,-0.07384526846335715,0.008451372035912064,0.0005803366506689223,-0.0014645767625097728,0.007155610325410455,0.007106792242440152,-0.0018657450787628038,0.008381598088721631,0.013292310145046171,0.011972625044142093,0.0024730375853065922,-0.0071628219347227295,-0.0019481932780560651,0.016845527703685192,0.005866504253338789,-0.003745647021939358,0.007763912198621714,0.01639703713970464,0.004289311138351293,0.0037776593717362417,0.02007400281372851,0.002691547368365077,0.008540933969002573,0.005395927983232518,0.008391204946010422,0.0035727208417637435,0.013615527551831041,0.000848658475874231,0.004058891641119278,0.011968680009059485,-0.01808115281505518,-0.0026821300351052013,-0.001616162936924903,0.01792932985914919,-0.010667939485265343,0.00028721671286913164,0.011738181377283219,0.003317405687950803,0.005968954902664025
