Stock,Weight
UNP,0.08415841584158416
 RTX,0.07920792079207921
 CAT,0.07425742574257425
 HON,0.06930693069306931
 DE,0.06435643564356436
 ETN,0.0594059405940594
 UPS,0.054455445544554455
 EMR,0.054455445544554455
 GE,0.04950495049504951
 LMT,0.04950495049504951
 ITW,0.04950495049504951
 NSC,0.04455445544554455
 PH,0.04455445544554455
 NOC,0.039603960396039604
 FDX,0.039603960396039604
 GD,0.034653465346534656
 ROK,0.034653465346534656
 CSX,0.0297029702970297
 MMM,0.024752475247524754
 BA,0.019801980198019802
