Stock,Weight_0,Weight_1,Weight_2,Weight_3,Weight_4
AAPL,0.15463917525773194,0.1530612244897959,0.1530612244897959,0.12499999999999999,0.1530612244897959
MSFT,0.15463917525773194,0.1530612244897959,0.1530612244897959,0.12499999999999999,0.1530612244897959
NVDA,0.12371134020618556,0.12244897959183672,0.12244897959183672,0.15624999999999997,0.12244897959183672
AVGO,0.08247422680412371,0.08163265306122448,0.07142857142857142,0.08333333333333333,0.08163265306122448
CRM,0.06185567010309278,0.06122448979591836,0.05102040816326531,0.05208333333333333,0.06122448979591836
NOW,0.05154639175257732,0.05102040816326531,0.05102040816326531,0.041666666666666664,0.05102040816326531
ADBE,0.05154639175257732,0.05102040816326531,0.05102040816326531,0.041666666666666664,0.05102040816326531
AMD,0.05154639175257732,0.05102040816326531,0.05102040816326531,0.06249999999999999,0.05102040816326531
QCOM,0.041237113402061855,0.04081632653061224,0.04081632653061224,0.031249999999999997,0.04081632653061224
CRWD,0.03092783505154639,0.04081632653061224,0.04081632653061224,0.05208333333333333,0.04081632653061224
PANW,0.03092783505154639,0.03061224489795918,0.04081632653061224,0.041666666666666664,0.03061224489795918
ACN,0.03092783505154639,0.03061224489795918,0.03061224489795918,0.020833333333333332,0.03061224489795918
SNPS,0.03092783505154639,0.03061224489795918,0.03061224489795918,0.031249999999999997,0.03061224489795918
FTNT,0.020618556701030927,0.02040816326530612,0.03061224489795918,0.031249999999999997,0.02040816326530612
ORCL,0.020618556701030927,0.02040816326530612,0.02040816326530612,0.020833333333333332,0.02040816326530612
CSCO,0.020618556701030927,0.02040816326530612,0.02040816326530612,0.020833333333333332,0.02040816326530612
IBM,0.010309278350515464,0.01020408163265306,0.01020408163265306,0.010416666666666666,0.01020408163265306
KLAC,0.010309278350515464,0.01020408163265306,0.01020408163265306,0.020833333333333332,0.01020408163265306
CDNS,0.010309278350515464,0.01020408163265306,0.01020408163265306,0.020833333333333332,0.01020408163265306
INTC,0.010309278350515464,0.01020408163265306,0.01020408163265306,0.010416666666666666,0.01020408163265306
