Stock,Weight_0,Weight_1,Weight_2,Weight_3,Weight_4
LLY,0.12,0.11320754716981131,0.11538461538461538,0.12,0.11764705882352944
UNH,0.1,0.09433962264150944,0.09615384615384616,0.1,0.09803921568627454
JNJ,0.08,0.07547169811320754,0.07692307692307693,0.08,0.07843137254901962
ABBV,0.075,0.07547169811320754,0.07692307692307693,0.08,0.0735294117647059
MRK,0.075,0.03773584905660377,0.04807692307692308,0.06,0.0735294117647059
TMO,0.07,0.07547169811320754,0.06730769230769232,0.07,0.06862745098039218
DHR,0.065,0.056603773584905655,0.05769230769230769,0.07,0.06372549019607844
REGN,0.06,0.0660377358490566,0.06730769230769232,0.06,0.05882352941176472
VRTX,0.055,0.04716981132075472,0.04807692307692308,0.05,0.04411764705882354
AMGN,0.05,0.04716981132075472,0.04807692307692308,0.05,0.05392156862745099
ISRG,0.045,0.056603773584905655,0.05769230769230769,0.04,0.04901960784313727
MDT,0.04,0.04716981132075472,0.028846153846153844,0.02,0.03431372549019609
BSX,0.035,0.04716981132075472,0.038461538461538464,0.02,0.03921568627450981
ELV,0.03,0.028301886792452827,0.038461538461538464,0.03,0.02941176470588236
HUM,0.025,0.03773584905660377,0.038461538461538464,0.03,0.02941176470588236
GILD,0.02,0.018867924528301886,0.028846153846153844,0.03,0.024509803921568634
IQV,0.02,0.018867924528301886,0.019230769230769232,0.02,0.019607843137254905
ZTS,0.015,0.028301886792452827,0.019230769230769232,0.02,0.019607843137254905
BMY,0.01,0.018867924528301886,0.019230769230769232,0.04,0.009803921568627453
MRNA,0.01,0.009433962264150943,0.009615384615384616,0.01,0.01470588235294118
