Stock,Weight_0,Weight_1,Weight_2,Weight_3,Weight_4
NEE,0.1188118811881188,0.11881188118811878,0.1188118811881188,0.12,0.1188118811881188
DUK,0.07920792079207921,0.0792079207920792,0.07920792079207921,0.08,0.07920792079207921
SO,0.07920792079207921,0.0792079207920792,0.07920792079207921,0.08,0.07920792079207921
D,0.06930693069306931,0.0693069306930693,0.06930693069306931,0.07,0.06930693069306931
EXC,0.0594059405940594,0.04950495049504949,0.0594059405940594,0.06,0.0594059405940594
AEP,0.0594059405940594,0.0693069306930693,0.0594059405940594,0.06,0.0594059405940594
PEG,0.04950495049504951,0.0198019801980198,0.04950495049504951,0.05,0.04950495049504951
ED,0.04950495049504951,0.04950495049504949,0.04950495049504951,0.05,0.04950495049504951
XEL,0.04950495049504951,0.05940594059405939,0.04950495049504951,0.05,0.04950495049504951
WEC,0.04950495049504951,0.05940594059405939,0.04950495049504951,0.05,0.04950495049504951
ES,0.039603960396039604,0.04950495049504949,0.039603960396039604,0.04,0.039603960396039604
FE,0.039603960396039604,0.0396039603960396,0.039603960396039604,0.04,0.039603960396039604
ETR,0.039603960396039604,0.0396039603960396,0.039603960396039604,0.04,0.039603960396039604
AWK,0.039603960396039604,0.0396039603960396,0.039603960396039604,0.04,0.039603960396039604
CNP,0.0297029702970297,0.029702970297029695,0.0297029702970297,0.03,0.0297029702970297
SRE,0.0297029702970297,0.029702970297029695,0.0297029702970297,0.03,0.0297029702970297
DTE,0.0297029702970297,0.029702970297029695,0.0297029702970297,0.03,0.0297029702970297
PPL,0.0297029702970297,0.029702970297029695,0.0297029702970297,0.03,0.0297029702970297
ATO,0.0297029702970297,0.029702970297029695,0.0297029702970297,0.03,0.0297029702970297
EIX,0.0297029702970297,0.029702970297029695,0.0297029702970297,0.02,0.0297029702970297
