Stock,Weight_0,Weight_1,Weight_2,Weight_3,Weight_4
PG,0.12765957446808507,0.12631578947368416,0.12765957446808507,0.12,0.12
KO,0.10638297872340423,0.10526315789473682,0.10638297872340423,0.1,0.1
PEP,0.10638297872340423,0.10526315789473682,0.10638297872340423,0.09,0.1
WMT,0.0957446808510638,0.09473684210526312,0.0957446808510638,0.11,0.09
COST,0.08510638297872337,0.08421052631578944,0.08510638297872337,0.1,0.08
MDLZ,0.07446808510638296,0.07368421052631577,0.07446808510638296,0.07,0.07
KMB,0.06382978723404253,0.06315789473684208,0.06382978723404253,0.06,0.06
GIS,0.053191489361702114,0.05263157894736841,0.053191489361702114,0.05,0.06
CL,0.053191489361702114,0.05263157894736841,0.053191489361702114,0.05,0.06
K,0.04255319148936169,0.05263157894736841,0.04255319148936169,0.04,0.05
EL,0.04255319148936169,0.04210526315789472,0.04255319148936169,0.04,0.05
CHD,0.04255319148936169,0.04210526315789472,0.04255319148936169,0.04,0.04
KHC,0.04255319148936169,0.04210526315789472,0.04255319148936169,0.04,0.04
ADM,0.03191489361702127,0.03157894736842104,0.03191489361702127,0.05,0.04
SYY,0.03191489361702127,0.03157894736842104,0.03191489361702127,0.04,0.04
