Stock,Weight_0,Weight_1,Weight_2,Weight_3,Weight_4
AMZN,0.15624999999999994,0.15,0.20618556701030924,0.15,0.202020202020202
TSLA,0.12499999999999996,0.12,0.1546391752577319,0.12,0.15151515151515146
NKE,0.08333333333333331,0.1,0.10309278350515462,0.1,0.101010101010101
HD,0.08333333333333331,0.09,0.0824742268041237,0.09,0.08080808080808079
MCD,0.07291666666666666,0.08,0.07216494845360824,0.08,0.0707070707070707
SBUX,0.06249999999999998,0.07,0.06185567010309277,0.07,0.060606060606060594
LULU,0.06249999999999998,0.06,0.05154639175257731,0.06,0.0505050505050505
F,0.05208333333333332,0.05,0.04123711340206185,0.05,0.040404040404040394
BKNG,0.05208333333333332,0.05,0.04123711340206185,0.05,0.040404040404040394
CMG,0.05208333333333332,0.05,0.04123711340206185,0.05,0.040404040404040394
GM,0.04166666666666666,0.04,0.030927835051546386,0.04,0.03535353535353535
TJX,0.04166666666666666,0.04,0.030927835051546386,0.04,0.03535353535353535
ULTA,0.04166666666666666,0.04,0.030927835051546386,0.04,0.030303030303030297
LOW,0.04166666666666666,0.03,0.030927835051546386,0.03,0.030303030303030297
ROST,0.03124999999999999,0.03,0.020618556701030924,0.03,0.030303030303030297
