Stock,Weight_0,Weight_1,Weight_2,Weight_3,Weight_4
JPM,0.10909090909090907,0.10909090909090907,0.12,0.10909090909090907,0.10909090909090907
BAC,0.09090909090909091,0.09090909090909091,0.1,0.09090909090909091,0.09090909090909091
WFC,0.07272727272727272,0.07272727272727272,0.08,0.07272727272727272,0.07272727272727272
C,0.06363636363636364,0.06363636363636364,0.07,0.06363636363636364,0.054545454545454536
GS,0.0818181818181818,0.0818181818181818,0.065,0.0818181818181818,0.07272727272727272
MS,0.07272727272727272,0.07272727272727272,0.06,0.07272727272727272,0.06363636363636364
BLK,0.09090909090909091,0.09090909090909091,0.08,0.09090909090909091,0.0818181818181818
SCHW,0.06363636363636364,0.06363636363636364,0.075,0.06363636363636364,0.054545454545454536
AXP,0.054545454545454536,0.054545454545454536,0.06,0.054545454545454536,0.06363636363636364
V,0.07272727272727272,0.07272727272727272,0.1,0.0818181818181818,0.09090909090909091
MA,0.06363636363636364,0.06363636363636364,0.09,0.07272727272727272,0.0818181818181818
MET,0.045454545454545456,0.045454545454545456,0.03,0.03636363636363636,0.045454545454545456
PGR,0.045454545454545456,0.045454545454545456,0.035,0.045454545454545456,0.045454545454545456
STT,0.03636363636363636,0.03636363636363636,0.02,0.027272727272727268,0.03636363636363636
CB,0.03636363636363636,0.03636363636363636,0.015,0.03636363636363636,0.03636363636363636
