Stock,Weight_0,Weight_1,Weight_2,Weight_3,Weight_4
BA,0.08331666333266653,0.06185567010309277,0.06001200240048009,0.05188962207558489,0.1
LMT,0.08331666333266653,0.0824742268041237,0.08001600320064012,0.059288142371525694,0.08
RTX,0.08331666333266653,0.0824742268041237,0.08001600320064012,0.059288142371525694,0.08
GD,0.08331666333266653,0.07216494845360824,0.07501500300060011,0.059288142371525694,0.07
NOC,0.08331666333266653,0.07216494845360824,0.08001600320064012,0.059288142371525694,0.07
HON,0.08331666333266653,0.05154639175257731,0.07501500300060011,0.059288142371525694,0.025
EMR,0.07501500300060011,0.030927835051546386,0.025005001000200037,0.05188962207558489,0.03
ROK,0.07501500300060011,0.030927835051546386,0.025005001000200037,0.059288142371525694,0.03
PH,0.07501500300060011,0.030927835051546386,0.025005001000200037,0.05188962207558489,0.03
ETN,0.07501500300060011,0.030927835051546386,0.025005001000200037,0.05188962207558489,0.025
GE,0.020004000800160033,0.05154639175257731,0.025005001000200037,0.05188962207558489,0.03
MMM,0.020004000800160033,0.030927835051546386,0.025005001000200037,0.04439112177564487,0.025
CAT,0.020004000800160033,0.04123711340206185,0.058311662332466485,0.04439112177564487,0.035
DE,0.020004000800160033,0.04123711340206185,0.058311662332466485,0.05188962207558489,0.03
CMI,0.020004000800160033,0.030927835051546386,0.025005001000200037,0.04439112177564487,0.02
FAST,0.020004000800160033,0.030927835051546386,0.025005001000200037,0.03699260147970406,0.02
UNP,0.020004000800160033,0.06185567010309277,0.058311662332466485,0.03699260147970406,0.08
UPS,0.020004000800160033,0.06185567010309277,0.058311662332466485,0.04439112177564487,0.07
CSX,0.020004000800160033,0.05154639175257731,0.058311662332466485,0.03699260147970406,0.075
FDX,0.020004000800160033,0.05154639175257731,0.058311662332466485,0.04439112177564487,0.075
