Stock,Weight_0,Weight_1,Weight_2,Weight_3,Weight_4
BA,0.09,0.1,0.10002000400080018,0.1,0.08
LMT,0.09,0.1,0.10002000400080018,0.1,0.1
RTX,0.09,0.1,0.10002000400080018,0.1,0.1
GD,0.09,0.1,0.10002000400080018,0.1,0.09
HON,0.09,0.1,0.10002000400080018,0.034,0.07
FDX,0.0875,0.0375,0.07501500300060013,0.05,0.05
UNP,0.0875,0.0375,0.07501500300060013,0.05,0.05
CSX,0.0875,0.0375,0.07501500300060013,0.05,0.05
UPS,0.0875,0.0375,0.07501500300060013,0.05,0.05
CAT,0.0375,0.075,0.03330666133226646,0.075,0.07
DE,0.0375,0.075,0.03330666133226646,0.075,0.07
EMR,0.0375,0.075,0.03330666133226646,0.075,0.06
ETN,0.0375,0.075,0.03330666133226646,0.075,0.06
MMM,0.025,0.025,0.03330666133226646,0.033,0.05
GE,0.025,0.025,0.03330666133226646,0.033,0.05
