Stock,Weight_0,Weight_1,Weight_2,Weight_3,Weight_4
XOM,0.0667,0.13,0.15015015015015012,0.09999000099990002,0.15
CVX,0.0667,0.13,0.15015015015015012,0.09999000099990002,0.15
COP,0.0875,0.1,0.04004004004004003,0.09999000099990002,0.06
EOG,0.0875,0.09,0.04004004004004003,0.06669333066693331,0.06
SLB,0.0833,0.08,0.05005005005005004,0.04999500049995001,0.05
PSX,0.05,0.07,0.033033033033033024,0.04999500049995001,0.05
MPC,0.05,0.07,0.033033033033033024,0.04999500049995001,0.05
VLO,0.05,0.06,0.033033033033033024,0.04999500049995001,0.05
WMB,0.025,0.05,0.1251251251251251,0.04999500049995001,0.05
KMI,0.025,0.05,0.1251251251251251,0.04999500049995001,0.05
OXY,0.0667,0.04,0.04004004004004003,0.09999000099990002,0.06
DVN,0.0875,0.04,0.04004004004004003,0.06669333066693331,0.06
HES,0.0875,0.03,0.04004004004004003,0.06669333066693331,0.06
HAL,0.0833,0.03,0.05005005005005004,0.04999500049995001,0.05
BKR,0.0833,0.03,0.05005005005005004,0.04999500049995001,0.05
